ReefID,event_year,ReefName,region_block,ann_maxdhw,dhw_excess4,dhw_excess8,prop_acropora_pre,observed_pre_cover,histmDHW6,yrsince6,dhw10_load4,dhw_novelty10,secc3m_p10,cloudp_90,log_coastal_rain30,era5_wind_mean,era5_wind_calm_fraction,era5_coastal_distance_km,wqc_freqcc12,log1p_cyc_maxHrs4mw,programmes_observed,observations,reef_event_effect,ann_maxdhw_z,dhw_excess4_z,dhw_excess8_z,prop_acropora_pre_z,observed_pre_cover_z,histmDHW6_z,yrsince6_z,dhw10_load4_z,dhw_novelty10_z,secc3m_p10_z,cloudp_90_z,log_coastal_rain30_z,era5_wind_mean_z,era5_wind_calm_fraction_z,era5_coastal_distance_km_z,wqc_freqcc12_z,log1p_cyc_maxHrs4mw_z
15-085,2022,Lena Reef (15-085),Northern GBR,3.3200000000000003,0,0,0.2681112390803129,0.36389346994541305,6.83,2,10.01,-4.39,12.367233897255444,0.81436175,6.098781009362737,6.859919548034668,0.07777777777777778,53.51013110890626,0,0,manta,1,15-085__2022,-1.2200266490815175,-1.215823640542683,-0.4323258945331188,-0.2237423805586433,0.6789822312045791,0.22186925737798932,-0.962865593548569,0.8704579224694259,-1.0501426509438467,0.15804058180244177,0.820738810444125,0.39171755770639405,0.68717041822528,-0.38508728216181687,-0.45824407347941765,-0.5733410420390703,-0.3811596855398968
15-093,2020,Pickersgill Reef (15-093),Central GBR,2.44,0,0,0.22321031380258755,0.1701733599111767,8.83,3,4.83,-6.39,8.662861848815872,0.8522865,6.045028195178155,5.747067451477051,0.17582417582417584,26.755070245868687,0.0454545468091965,0,manta,1,15-093__2020,-1.5654989792065124,-1.215823640542683,-0.4323258945331188,-0.4124848363244185,-0.7516193077354674,0.7380614606681494,-0.8964309270849365,-0.07305593684338209,-1.5672908911241914,-0.8630513818074981,1.1280247921475866,0.28115899343754186,-0.29379433065070515,0.41187783634373587,-0.9706361515107969,-0.37115540346027404,-0.3811596855398968
15-095,2020,Evening Reef (15-095),Central GBR,2.45,0,0,0.23227150268134197,0.11126330182411942,7.79,3,3.79,-5.34,9.291648264189048,0.83137184,6.181991400883659,5.833205699920654,0.21978021978021975,53.443772818368494,0,0,manta,1,15-095__2020,-1.5615731572732736,-1.215823640542683,-0.4323258945331188,-0.3743958430452074,-1.1866635565927355,0.46964151495726614,-0.8964309270849365,-0.26248729083668715,-1.2957880650295106,-0.6897294942732511,0.9585633763150729,0.5628643443139104,-0.21786457725896868,0.7691722854869472,-0.45951491575323317,-0.5733410420390703,-0.3811596855398968
15-099c,2016,Agincourt Reefs (No 1) (15-099c),Central GBR,6.890000000000001,2.8900000000000006,0,0.30463843268583835,0.2215532817987513,0,35,0,5.1,11.509817095764111,0.6083794,6.1099236703209865,4.878602981567383,0.24175824175824176,53.443772818368494,0,0,ltmp+manta,2,15-099c__2016,0.18149178108465455,0.10799251486286149,-0.4323258945331188,-0.0701991700190844,-0.37218428000399884,-1.5409271168579073,1.229478399751305,-0.9528188597161356,1.4037257487118882,-0.07830214890025174,-0.8482369542830281,0.4146357363425555,-1.0593345432880676,0.9478195100585532,-0.45951491575323317,-0.5733410420390703,-0.3811596855398968
15-099c,2017,Agincourt Reefs (No 1) (15-099c),Central GBR,8.16,4.16,0.16000000000000014,0.33964521989442337,0.1274182977912081,6.89,1,2.89,1.27,11.921458882648214,0.77629477,6.159073713840757,5.352034568786621,0.2777777777777778,53.443772818368494,0,0,ltmp+manta,2,15-099c__2017,0.6800711666059536,0.6897387146431524,-0.2683622960138914,0.0769529642710306,-1.0673607021394584,0.23735502347669402,-1.0293002600122017,-0.4264182702539704,0.41338686876652847,0.03516488815139903,0.5123004075598332,0.5157273410841745,-0.6420107142697574,1.2406024614397961,-0.45951491575323317,-0.5733410420390703,-0.3811596855398968
15-099c,2020,Agincourt Reefs (No 1) (15-099c),Central GBR,7.74,3.74,0,0.3159752846179306,0.24766520403999115,8.16,3,7.05,-0.42,13.678790022816353,0.8169917,6.181991400883659,5.833205699920654,0.21978021978021975,53.443772818368494,0.0454545468091965,0,ltmp+manta,2,15-099c__2020,0.5151866454099334,0.4973502076291979,-0.4323258945331188,-0.022544355311344695,-0.1793506287305269,0.5651370725659458,-0.8964309270849365,0.33130714571924985,-0.023603394185862766,0.5195645869837694,0.8420480285030711,0.5628643443139104,-0.21786457725896868,0.7691722854869472,-0.45951491575323317,-0.37115540346027404,-0.3811596855398968
15-099c,2022,Agincourt Reefs (No 1) (15-099c),Central GBR,4.33,0.33000000000000007,0,0.25797491087869023,0.27715191442257914,7.74,2,10.79,-3.83,11.381896461349225,0.81436193,6.008514722857338,6.266332149505615,0.07777777777777778,53.443772818368494,0.0455829123835978,0,ltmp+manta,2,15-099c__2022,-0.8235186338244213,-1.0646612421745758,-0.4323258945331188,-0.26635075589587126,0.03840545887521857,0.4567367098750122,-0.962865593548569,1.0125314379644046,-0.9053411436933504,-0.11356284358019011,0.8207402688974229,0.20605823569120923,0.16393079353913118,-0.38508728216181687,-0.45951491575323317,-0.3705844226133897,-0.3811596855398968
15-099c,2024,Agincourt Reefs (No 1) (15-099c),Central GBR,6.97,2.9699999999999998,0,0.38200659369933787,0.4041995215532747,7.74,4,11.12,-1.19,10.42688947534896,0.82800364,6.6724338344427165,5.55191707611084,0.15384615384615383,53.443772818368494,0.044311645741118,0,ltmp+manta,2,15-099c__2024,0.21289835655056283,0.14463794477028102,-0.4323258945331188,0.25502033531289037,0.976637954446803,0.4567367098750122,-0.8299962606213039,1.0726394637507417,-0.22270546665529545,-0.3768058293939377,0.9312724741054715,1.5716042983675882,-0.46581686586121224,0.23323061177212978,-0.45951491575323317,-0.37623912331896786,-0.3811596855398968
16-006,2017,Snapper Reef (16-006),Central GBR,11.65,7.65,3.6500000000000004,0.11228812637173426,0.31167430982221117,0,35,0,9.24,6.245408055342542,0.80888873,6.327049808858002,3.01989483833313,0.6,26.688203488870816,0.652899274817911,0,mmp,4,16-006__2017,2.050183021306217,2.2883955943543457,3.3080936966867536,-0.878749750134485,0.29334952213164567,-1.5409271168579073,1.229478399751305,-0.9528188597161356,2.4742226058852017,-1.5294106482731291,0.7763935656216094,0.8612198734904413,-2.6977617634026108,3.859769270575728,-0.971916731538058,2.330809721157722,-0.3811596855398968
16-006,2024,Snapper Reef (16-006),Central GBR,6.93,2.9299999999999997,0,0.18295023749442868,0.4204491391677043,11.65,7,8.61,-4.72,5.292050794734575,0.92237353,6.812168274251864,3.162578821182251,0.5164835164835165,26.688203488870816,0.897197855579998,0,mmp,4,16-006__2024,0.1971950688176085,0.12631522981657106,-0.4323258945331188,-0.5817193370550536,1.0966395792769865,1.465892467307275,-0.6306922612304063,0.6154541767092074,-1.1354721105736036,-1.7921988953840113,1.6959062368039128,1.8590095120027617,-2.571987675509731,3.1809098172036263,-0.971916731538058,3.417470308988788,-0.3811596855398968
16-015,2016,Mackay Reef (16-015),Central GBR,2.75,0,0,0.007594889016837175,0.15810312810032576,0,35,0,1.28,8.73586827042976,0.6193068,6.1099236703209865,4.878602981567383,0.24175824175824176,53.443772818368494,0.0476190485060215,0,ltmp+manta,2,16-015__2016,-1.4437984992761164,-1.215823640542683,-0.4323258945331188,-1.318831075813426,-0.8407566316865778,-1.5409271168579073,1.229478399751305,-0.9528188597161356,0.4159726099674302,-0.8429275202117757,-0.7596974955795055,0.4146357363425555,-1.0593345432880676,0.9478195100585532,-0.45951491575323317,-0.36152751827610347,-0.3811596855398968
16-015,2020,Mackay Reef (16-015),Central GBR,2.98,0,0,0.03572139139460593,0.13745701097986193,9.13,3,5.13,-6.15,10.525012103964196,0.86405176,6.181991400883659,5.833205699920654,0.21978021978021975,53.443772818368494,0,0,manta,1,16-015__2020,-1.353504594811629,-1.215823640542683,-0.4323258945331188,-1.200600435842282,-0.9932259180216516,0.8154902911616735,-0.8964309270849365,-0.018412277037621032,-1.5052331023025505,-0.3497588086797237,1.2233530268517434,0.5628643443139104,-0.21786457725896868,0.7691722854869472,-0.45951491575323317,-0.5733410420390703,-0.3811596855398968
16-015,2022,Mackay Reef (16-015),Central GBR,4.14,0.13999999999999968,0,0.08315407203687368,0.4508135826329015,9.13,5,5.13,-4.99,10.51850047624802,0.8387529,6.008514722857338,6.266332149505615,0.07777777777777778,53.443772818368494,0.0454545468091965,0,manta,1,16-015__2022,-0.8981092505559544,-1.1516941382046983,-0.4323258945331188,-1.0012156665396195,1.3208776284020465,0.8154902911616735,-0.7635615941576714,-0.018412277037621032,-1.2052871229979505,-0.35155370688218895,1.018368550195248,0.20605823569120923,0.16393079353913118,-0.38508728216181687,-0.45951491575323317,-0.37115540346027404,-0.3811596855398968
16-015,2024,Mackay Reef (16-015),Central GBR,3.52,0,0,0.11108575555250783,0.33357135924882103,9.13,7,5.27,-5.61,9.252204480237724,0.90715295,6.6724338344427165,5.55191707611084,0.15384615384615383,53.443772818368494,0.0670124787248476,0,ltmp+manta,2,16-015__2024,-1.141510210416746,-1.215823640542683,-0.4323258945331188,-0.8838039538008509,0.45505680488312694,0.8154902911616735,-0.6306922612304063,0.0070880975384007465,-1.365603077453857,-0.7006019796177049,1.5725812084940072,1.5716042983675882,-0.46581686586121224,0.23323061177212978,-0.45951491575323317,-0.27526391324037236,-0.3811596855398968
16-019,2016,St Crispin Reef (16-019),Central GBR,5.82,1.8200000000000003,0,0.26925833368007346,0.20324648385432606,0,35,0,4.21,17.760133342038646,0.6193076,6.1099236703209865,4.878602981567383,0.24175824175824176,53.443772818368494,0,0,ltmp+manta,2,16-019__2016,-0.23857116577187326,-0.38214011014887994,-0.4323258945331188,-0.21892053222444277,-0.5073779535350055,-1.5409271168579073,1.229478399751305,-0.9528188597161356,1.1735947818316352,1.6445668301430347,-0.7596910135648492,0.4146357363425555,-1.0593345432880676,0.9478195100585532,-0.45951491575323317,-0.5733410420390703,-0.3811596855398968
16-019,2017,St Crispin Reef (16-019),Central GBR,8.58,4.58,0.5800000000000001,0.31546161327500344,0.12270505248475672,0,35,1.82,2.76,17.389525221510727,0.7303695,6.159073713840757,5.352034568786621,0.2777777777777778,53.443772818368494,0,0,ltmp+manta,2,16-019__2017,0.8449556878019738,0.8821272216571069,0.16204215009908007,-0.024703589004657373,-1.1021674962695034,-1.5409271168579073,1.229478399751305,-0.6213139902278516,0.7986623077008852,1.5424105217130946,0.14019006597692074,0.5157273410841745,-0.6420107142697574,1.2406024614397961,-0.45951491575323317,-0.5733410420390703,-0.3811596855398968
16-019,2020,St Crispin Reef (16-019),Central GBR,6.34,2.34,0,0.4049152989257601,0.1545501305122037,8.58,3,6.4,-2.24,18.279570191219953,0.81241786,6.181991400883659,5.833205699920654,0.21978021978021975,53.443772818368494,0.0454545468091965,0,ltmp+manta,2,16-019__2020,-0.03442842524346745,-0.1439448157506507,-0.4323258945331188,0.35131780036745064,-0.8669951250289539,0.6735374352568794,-0.8964309270849365,0.2129125494734343,-0.49420829274997646,1.787747046753654,0.8049884061046494,0.5628643443139104,-0.21786457725896868,0.7691722854869472,-0.45951491575323317,-0.37115540346027404,-0.3811596855398968
16-019,2024,St Crispin Reef (16-019),Central GBR,5.87,1.87,0,0.5909846656384597,0.30053086438602516,6.34,4,9.24,-2.71,17.67886872292259,0.8432255,6.6724338344427165,5.55191707611084,0.15384615384615383,53.443772818368494,0.0118783666655456,3.3900240810640314,ltmp+manta,2,16-019__2024,-0.21894205610568046,-0.3592367164567426,-0.4323258945331188,1.1334662527415398,0.21105641282417767,0.09540216757190005,-0.8299962606213039,0.7302058623013058,-0.6157381291923574,1.6221666369604464,1.0546078736388274,1.5716042983675882,-0.46581686586121224,0.23323061177212978,-0.45951491575323317,-0.5205050703236836,3.4606586069842664
16-025,2016,Opal Reef (16-025),Central GBR,5.82,1.8200000000000003,0,0.24670223660435814,0.2045302531457548,0,35,0,4.17,13.109191982687994,0.58652097,6.0603948110951675,5.264625549316406,0.16483516483516483,77.0247173690324,0,0,ltmp+manta,2,16-025__2016,-0.23857116577187326,-0.38214011014887994,-0.4323258945331188,-0.31373579779478733,-0.4978974596222293,-1.5409271168579073,1.229478399751305,-0.9528188597161356,1.1632518170280282,0.36255768442169095,-1.0253452838315789,0.3127649850349662,-0.7190606359074403,0.3225542240579328,-0.007911040056213734,-0.5733410420390703,-0.3811596855398968
16-025,2020,Opal Reef (16-025),Central GBR,7.4,3.4000000000000004,0,0.03131226941791072,0.06193453940430998,9.45,3,7.27,-2.05,11.577226784132684,0.8169924,5.985742071087043,6.225968360900879,0.16483516483516483,77.0247173690324,0.0454545468091965,0,ltmp+manta,2,16-025__2020,0.38170869967982185,0.34160713052266334,-0.4323258945331188,-1.21913431915326,-1.5509509990235468,0.8980810436880987,-0.8964309270849365,0.3713791629101413,-0.4450792099328436,-0.05972099933899363,0.8420537002658957,0.15921954040592065,0.12835063524603088,0.3225542240579328,-0.007911040056213734,-0.37115540346027404,-0.3811596855398968
16-028,2016,Low Islands Reef (16-028),Central GBR,2.62,0,0,0,0.21446970125045456,0,35,0,1.12,9.450745141743363,0.69398886,6.289371580344124,2.3784172534942627,0.7472527472527473,26.65400763146825,0.26725938898273,0,ltmp,1,16-028__2016,-1.4948341844082178,-1.215823640542683,-0.4323258945331188,-1.350756431369907,-0.4244957371459969,-1.5409271168579073,1.229478399751305,-0.9528188597161356,0.37460075075300264,-0.6458752212731681,-0.15458473616153043,0.7837234500588497,-3.263215968743592,5.056705675205487,-0.9725716239535251,0.6154511475405086,-0.3811596855398968
16-028,2020,Low Islands Reef (16-028),Central GBR,5.54,1.54,0,0.012993436393178208,0.19090073961148074,11.54,3,7.54,-6,11.48803880238972,0.8496727,6.156819010087552,2.957913637161255,0.5934065934065934,26.65400763146825,0.283558980368152,0,manta,1,16-028__2020,-0.3484941799025535,-0.5103991148248498,-0.4323258945331188,-1.2961381116244686,-0.5985499062561419,1.437501896126316,-0.8964309270849365,0.4205584567353263,-1.4664469842890244,-0.08430522851939999,1.1068464297595284,0.5110898757981707,-2.7523973916506743,3.806175103204246,-0.9725716239535251,0.6879530978221521,-0.3811596855398968
16-028,2022,Low Islands Reef (16-028),Central GBR,4.33,0.33000000000000007,0,0.07313090878400381,0.3694314978925299,11.54,5,9.08,-7.21,10.216346126033914,0.8719509,6.22644406812429,2.904274225234986,0.5666666666666667,26.65400763146825,0.126918001743471,0,ltmp+manta,2,16-028__2022,-0.8235186338244213,-1.0646612421745758,-0.4323258945331188,-1.0433483494450746,0.7198799537096826,1.437501896126316,-0.7635615941576714,0.7010625770715666,-1.7793216695981326,-0.43484106968997477,1.2873559534237866,0.6542944050948934,-2.799679840426098,3.588820979975459,-0.9725716239535251,-0.008799119811464834,-0.3811596855398968
16-028,2024,Low Islands Reef (16-028),Central GBR,6.42,2.42,0,0.07365554786941506,0.44399708686986256,11.54,7,9.41,-5.12,8.636455998182186,0.9223737,6.900914657280194,2.825014591217041,0.6263736263736264,26.65400763146825,0.564896066302209,0,ltmp+manta,2,16-028__2024,-0.003021849777558811,-0.10729938584323077,-0.4323258945331188,-1.041143012500262,1.2705385627931203,1.437501896126316,-0.6306922612304063,0.7611706028579038,-1.2389017586096727,-0.8703300248600229,1.695907614232027,2.041542702878563,-2.8695461840497676,4.074145940061655,-0.9725716239535251,1.939364064787648,-0.3811596855398968
16-030,2020,Norman Reef (16-030),Central GBR,8.19,4.1899999999999995,0.1899999999999995,0.07948000599159179,0.17847494416577003,10.45,3,8.66,-2.26,9.387079170751596,0.76601267,5.985742071087043,6.300243377685547,0.13186813186813187,60.09013295337378,0,0,manta,1,16-030__2020,0.6918486324056691,0.7034807508584345,-0.23761912129153695,-1.0166597190561981,-0.6903130282368507,1.1561771453331788,-0.8964309270849365,0.6245614533435011,-0.4993797751517798,-0.6634244335242705,0.42898950392900664,0.15921954040592065,0.19382310316275828,0.05458338720052416,-0.3322290053098346,-0.5733410420390703,-0.3811596855398968
16-049,2016,Green Island Reef (16-049),Central GBR,3.67,0,0,0.01851190292821619,0.06786486986409933,0,35,0,1.5,7.534125191415599,0.64298815,6.02899934386659,5.155791759490967,0.16483516483516483,38.476277836573935,0.0909856307411782,0,ltmp+manta,2,16-049__2016,-1.0826228814181673,-1.215823640542683,-0.4323258945331188,-1.2729410634691818,-1.507156165948662,-1.5409271168579073,1.229478399751305,-0.9528188597161356,0.47285891638726807,-1.1741820983857267,-0.5678189233327996,0.24819091883962066,-0.8149962158785622,0.3225542240579328,-0.7461607169310238,-0.16862932133662697,-0.3811596855398968
16-049,2020,Green Island Reef (16-049),Central GBR,5.42,1.42,0,0.1243769366710853,0.08376771790770901,11.08,3,7.08,-5.66,7.921714936199281,0.8078426,5.904156183918324,6.1203413009643555,0.14285714285714285,38.476277836573935,0.178386772898601,0,ltmp+manta,2,16-049__2020,-0.3956040431014165,-0.5653672596859797,-0.4323258945331188,-0.8279340547100965,-1.3897153959599553,1.3187776893695793,-0.8964309270849365,0.33677151169982605,-1.378531783458366,-1.0673448886235601,0.7679172781302104,-0.008585972418026928,0.035241746252015614,0.143906999486327,-0.7461607169310238,0.22013829334871793,-0.3811596855398968
16-049,2022,Green Island Reef (16-049),Central GBR,4.23,0.23000000000000043,0,0.2622221473568544,0.16394949444706505,11.08,5,8.5,-6.85,8.291065082434292,0.8428182,5.9714322021140145,6.466094493865967,0.04444444444444444,38.476277836573935,0.074243179949019,0,manta,1,16-049__2022,-0.8627768531568069,-1.1104680295588505,-0.4323258945331188,-0.24849736338450662,-0.7975818642792374,1.3187776893695793,-0.7635615941576714,0.5954181681137618,-1.686234986365671,-0.9655353346297618,1.0513077179265862,0.12978706152024375,0.3400187198471216,-0.6560355727620857,-0.7461607169310238,-0.24310114742250277,-0.3811596855398968
16-054a,2016,Fitzroy Island Reef (No 1) (16-054a),Central GBR,3.15,0,0,0.002966377970621445,0.16078631959119336,0,35,0,0.84,11.261261382913847,0.63752234,6.02899934386659,3.996285915374756,0.31868131868131866,26.584094214082956,0.318181812763196,0,ltmp,1,16-054a__2016,-1.2867656219465733,-1.215823640542683,-0.4323258945331188,-1.3382871679985722,-0.8209415599553691,-1.5409271168579073,1.229478399751305,-0.9528188597161356,0.3021999971277543,-0.14681531053250574,-0.6121057489982187,0.24819091883962066,-1.8370856406207352,1.5730847960591734,-0.9739105512465599,0.8419583617308067,-0.3811596855398968
16-054a,2017,Fitzroy Island Reef (No 1) (16-054a),Central GBR,10.69,6.6899999999999995,2.6899999999999995,0.26273760027385346,0.24173444699346675,0,35,0,7.54,12.536873787872617,0.7696293,6.259010241497095,4.3865742683410645,0.3,26.584094214082956,0.190476194024088,0,mmp,2,16-054a__2017,1.6733041157153132,1.8486504354653066,2.324312105571389,-0.24633064078838457,-0.2231486121011633,-1.5409271168579073,1.229478399751305,-0.9528188597161356,2.034646601731909,0.20480098457835377,0.4582933147651544,0.7212763748102682,-1.493051498670413,1.4212346551733086,-0.9739105512465599,0.2739130530128059,-0.3811596855398968
16-054a,2024,Fitzroy Island Reef (No 1) (16-054a),Central GBR,7.82,3.8200000000000003,0,0.41886193747529676,0.37994923938084246,10.69,7,7.57,-2.87,8.423347619802692,0.8873663,6.977581085825649,4.643918514251709,0.2087912087912088,26.584094214082956,0.529954681473679,0,mmp,4,16-054a__2024,0.5465932208758421,0.5339956375366178,-0.4323258945331188,0.40994293544507965,0.7975523087207051,1.218120209727998,-0.6306922612304063,0.4260228227159025,-0.657109988406785,-0.9290723028212524,1.4122595143530365,2.199229893701722,-1.266205869906892,0.6798486732011445,-0.9739105512465599,1.7839418529231472,-0.3811596855398968
16-057,2016,Hastings Reef (16-057),Central GBR,5.29,1.29,0,0.26029668302176,0.2695901351170793,0,35,0,2.46,10.298037007666387,0.5683074,6.0603948110951675,5.30230188369751,0.16483516483516483,60.09013295337378,0,0,ltmp+manta,2,16-057__2016,-0.44663972823351794,-0.6249160832855369,-0.4323258945331188,-0.2565911134541831,-0.017437443080913953,-1.5409271168579073,1.229478399751305,-0.9528188597161356,0.7210900716738335,-0.4123233793380386,-1.1729210684517735,0.3127649850349662,-0.6858494337997635,0.3225542240579328,-0.3322290053098346,-0.5733410420390703,-0.3811596855398968
16-057,2017,Hastings Reef (16-057),Central GBR,10.25,6.25,2.25,0.4708998808120515,0.2173750997156856,0,35,1.29,4.96,10.517198303030312,0.74074006,6.09639459836798,5.845160007476807,0.17777777777777778,60.09013295337378,0,0,ltmp+manta,2,16-057__2017,1.500567950652816,1.6471005709744975,1.8734122096435146,0.6286860717530471,-0.4030396915405148,-1.5409271168579073,1.229478399751305,-0.7178511225513629,1.3675253718992644,-0.3519126445348984,0.22421771837844387,0.3868091975146889,-0.20732700955695185,0.4277575896389897,-0.3322290053098346,-0.5733410420390703,-0.3811596855398968
16-057,2020,Hastings Reef (16-057),Central GBR,7.59,3.59,0,0.08777853151013362,0.09380795637051598,10.25,3,7.54,-2.66,11.14023552622238,0.75294125,5.985742071087043,6.300243377685547,0.13186813186813187,60.09013295337378,0.0472906820034626,0,ltmp+manta,2,16-057__2020,0.4562993164113546,0.4286400265527854,-0.4323258945331188,-0.9817766052691966,-1.3155693478616026,1.104557925004163,-0.8964309270849365,0.4205584567353263,-0.6028094231878488,-0.1801754935920669,0.32307808389437886,0.15921954040592065,0.19382310316275828,0.05458338720052416,-0.3322290053098346,-0.36298812003474484,-0.3811596855398968
16-057,2022,Hastings Reef (16-057),Central GBR,4.74,0.7400000000000002,0,0.13685594143549068,0.15344437084644047,7.59,2,11.13,-5.51,12.032842970360104,0.84281707,6.123609879110241,6.72470235824585,0.03333333333333333,60.09013295337378,0,0,ltmp+manta,2,16-057__2022,-0.6625599345616395,-0.8768534138990488,-0.4323258945331188,-0.7754781645435054,-0.8751610375883632,0.4180222946282501,-0.962865593548569,1.0744609190776007,-1.3397456654448399,0.06586736494083083,1.051298562080883,0.44278547356055026,0.5679782119696511,-0.746351669628842,-0.3322290053098346,-0.5733410420390703,-0.3811596855398968
16-057,2024,Hastings Reef (16-057),Central GBR,7.62,3.62,0,0.1802122772005963,0.21858554536415598,7.59,4,11.87,-2.63,10.204081397546425,0.84018177,6.940920589169635,6.116461753845215,0.13186813186813187,60.09013295337378,0.08249482618129,3.6635616461296463,ltmp+manta,2,16-057__2024,0.46807678221107046,0.44238206276806796,-0.4323258945331188,-0.5932284395167677,-0.3941006846031403,0.4180222946282501,-0.8299962606213039,1.2092486132651445,-0.5950521995851435,-0.43822178186755106,1.029945995548919,2.1238267369152912,0.031821975576961405,0.05458338720052416,-0.3322290053098346,-0.20639713253481098,3.7706509834489657
16-060,2016,Michaelmas Reef (16-060),Central GBR,4.62,0.6200000000000001,0,0.4029285931619887,0.14728441348992022,0,35,0,1.78,13.270882089996617,0.5683074,6.0603948110951675,5.30230188369751,0.16483516483516483,60.09013295337378,0.0454545468091965,0,ltmp+manta,2,16-060__2016,-0.7096697977605025,-0.9318215587601787,-0.4323258945331188,0.34296662002052236,-0.9206516398417146,-1.5409271168579073,1.229478399751305,-0.9528188597161356,0.5452596700125163,0.4071267684686376,-1.1729210684517735,0.3127649850349662,-0.6858494337997635,0.3225542240579328,-0.3322290053098346,-0.37115540346027404,-0.3811596855398968
16-060,2020,Michaelmas Reef (16-060),Central GBR,7.51,3.51,0,0.09836110182053008,0.09256040102672808,10.33,3,6.95,-2.82,9.866512125852632,0.75294125,5.985742071087043,6.300243377685547,0.13186813186813187,60.09013295337378,0.13498760609016,0,ltmp+manta,2,16-060__2020,0.424892740945446,0.39199459664536546,-0.4323258945331188,-0.9372924371514166,-1.324782405785328,1.1252056131357693,-0.8964309270849365,0.3130925924506629,-0.6441812824022763,-0.5312710938645437,0.32307808389437886,0.15921954040592065,0.19382310316275828,0.05458338720052416,-0.3322290053098346,0.02709515749290028,-0.3811596855398968
16-064,2016,Arlington Reef (16-064),Central GBR,4.3500000000000005,0.35000000000000053,0,0.31928139334368155,0.19863726010018587,0,35,0,1.62,11.975204199230328,0.6302367,6.02899934386659,5.155791759490967,0.16483516483516483,38.476277836573935,0.0910260983020631,0,ltmp+manta,2,16-064__2016,-0.815666989957944,-1.0554998846977206,-0.4323258945331188,-0.008647022994310086,-0.5414165600319077,-1.5409271168579073,1.229478399751305,-0.9528188597161356,0.5038878107980888,0.049979520733130736,-0.6711377805801805,0.24819091883962066,-0.8149962158785622,0.3225542240579328,-0.7461607169310238,-0.16844931822992823,-0.3811596855398968
16-064,2017,Arlington Reef (16-064),Central GBR,10.9,6.9,2.9000000000000004,0.3275485175616524,0.1805138683585359,0,35,0.35,6.55,14.192686733194874,0.7318513,6.259010241497095,5.695902347564697,0.2111111111111111,38.476277836573935,0.0454545468091965,0,ltmp+manta,2,16-064__2017,1.7557463763133236,1.9448446889722841,2.5395143286278756,0.026104094435214133,-0.6752557990857965,-1.5409271168579073,1.229478399751305,-0.889067923276081,1.7786582228426384,0.661217691540082,0.15219637762533458,0.7212763748102682,-0.33889570887145143,0.6987058802392584,-0.7461607169310238,-0.37115540346027404,-0.3811596855398968
16-068,2017,Thetford Reef (16-068),Central GBR,10.88,6.880000000000001,2.880000000000001,0.47765189621620685,0.24106728326708643,0,35,0,7.49,17.199514412704968,0.72370344,6.259010241497095,5.770273685455322,0.17777777777777778,60.028158717834764,0,0,ltmp+manta,2,16-068__2017,1.7478947324468468,1.9356833314954294,2.5190188788129726,0.6570683814909009,-0.22807554226611096,-1.5409271168579073,1.229478399751305,-0.9528188597161356,2.0217178957274,1.4900349753766207,0.0861781926964327,0.7212763748102682,-0.2733383351439619,0.4277575896389897,-0.3334158875783819,-0.5733410420390703,-0.3811596855398968
16-068,2020,Thetford Reef (16-068),Central GBR,6.23,2.2300000000000004,0,0.0679327871628355,0.15158888897431186,10.88,3,6.88,-4.65,19.75825251840282,0.7869272,5.904156183918324,6.19913911819458,0.12087912087912088,60.028158717834764,0.0465108104841061,0,ltmp+manta,2,16-068__2020,-0.07761246650909157,-0.19433228187335283,-0.4323258945331188,-1.0651988176499065,-0.8888635655358923,1.2671584690405635,-0.8964309270849365,0.3003424051626519,-1.117371922167292,2.195338568683663,0.5984498664341394,-0.008585972418026928,0.10470100434240195,-0.03474022508527877,-0.3334158875783819,-0.3664570539966737,-0.3811596855398968
16-068,2022,Thetford Reef (16-068),Central GBR,4.6000000000000005,0.6000000000000005,0,0.1391397442593864,0.2569644962301591,6.23,2,9.11,-6.28,22.07792134304277,0.7764215,5.9714322021140145,6.727018356323242,0.04444444444444444,60.028158717834764,0.0456819441095574,0,ltmp+manta,2,16-068__2022,-0.7175214416269795,-0.9409829162370335,-0.4323258945331188,-0.7658781273326747,-0.11067638672252747,0.0670115963909414,-0.962865593548569,0.7065269430521426,-1.5388477379142724,2.8347438886957588,0.5133272397066837,0.12978706152024375,0.5700197343601057,-0.6560355727620857,-0.3334158875783819,-0.3701439211859582,-0.3811596855398968
16-068,2024,Thetford Reef (16-068),Central GBR,7.34,3.34,0,0.1800947025045891,0.257560300004253,6.23,4,9.71,-3.54,12.10826147291178,0.86605644,6.977581085825649,6.070464134216309,0.12087912087912088,60.028158717834764,0.0704767616531914,3.5553480614894135,ltmp+manta,2,16-068__2024,0.35815376808039023,0.3141230580920982,-0.4323258945331188,-0.593722668460226,-0.10627644189504212,0.0670115963909414,-0.8299962606213039,0.815814262663665,-0.8303546488672005,0.08665610480173418,1.2395959832799683,2.199229893701722,-0.00872433199413364,-0.03474022508527877,-0.3334158875783819,-0.25985449206574296,3.648015592363493
