scheme,programme_key,event_year,severe,cyclone_exposed,high_wq,high_relative_wq,cots_pressure,observations,mean_wq_gain_vs_core,mean_cyclone_gain_vs_core,mean_rrn_gain_vs_core,mean_weather_rrn_gain_vs_weather,mean_relative_wq_gain,mean_cots_gain,mean_full_gain_vs_weather
leave_one_event_out,mmp,2017,FALSE,FALSE,TRUE,FALSE,TRUE,12,0.010352453577394428,-0.011797448710518877,0.0068613393137192495,0.033326695230911224,-0.004195525396724252,-0.07920797109214579,-0.05007680125795882
leave_one_event_out,mmp,2017,TRUE,FALSE,FALSE,FALSE,TRUE,4,0.026857096944035527,-0.002633517043641163,0.020040100725557855,0.05111994329905164,-0.013371907956562195,-0.06463493952287389,-0.02688690418038444
leave_one_event_out,mmp,2017,TRUE,FALSE,TRUE,FALSE,TRUE,6,0.034920781055624704,-0.00273161367707863,0.013859277177164302,0.04346422119079444,-0.0069202440552816,-0.10190385659876237,-0.06535987946324953
leave_one_event_out,mmp,2022,FALSE,FALSE,FALSE,FALSE,TRUE,4,-0.0015937118846924524,-0.007004756777363834,0.0021467970153861565,0.01734445954831955,-0.015359926885092154,0.012630587347616549,0.014615120010843943
leave_one_event_out,mmp,2024,FALSE,FALSE,FALSE,FALSE,TRUE,6,0.0030396173393069477,0,0.0030396173393069477,0.00741524474740165,-0.0033443203800711504,-0.008957546628541039,-0.004886622261210539
leave_one_event_out,mmp,2024,FALSE,FALSE,TRUE,FALSE,TRUE,11,5.29578347293815e-4,0,5.29578347293815e-4,5.305336539231634e-5,2.442689393067779e-4,-0.001284904116075027,-9.875818113759328e-4
leave_one_event_out,mmp,2024,FALSE,FALSE,TRUE,FALSE,NA,5,6.870906539783034e-5,0,6.870906539783034e-5,5.951065531068188e-4,-0.009780364241320243,-0.013805113926455125,-0.022990371614668548
leave_one_event_out,mmp,2024,FALSE,FALSE,TRUE,TRUE,TRUE,3,2.529455508418592e-4,0,2.529455508418592e-4,-8.950056628646286e-4,0.004220455153253545,-7.305769941478267e-4,0.0025948724962410897
leave_one_event_out,mmp,2024,FALSE,TRUE,FALSE,FALSE,TRUE,2,0.0027445378980765246,0,0.0027445378980765246,0.004898471068603515,8.297022615133291e-4,-0.026120788824689104,-0.02039261549457226
leave_one_event_out,mmp,2024,FALSE,TRUE,TRUE,FALSE,TRUE,2,4.228648237060498e-4,0,4.228648237060498e-4,0.011354807126415331,-6.708224736941999e-4,-0.02093822819543078,-0.01025424354270965
leave_one_event_out,mmp,2024,TRUE,FALSE,FALSE,FALSE,TRUE,2,-0.001067361042056597,0,-0.001067361042056597,-0.010249655272096522,-0.004211428891500779,0.01056231333917701,-0.0038987708244202918
leave_one_event_out,mmp,2024,TRUE,FALSE,TRUE,FALSE,FALSE,4,-0.007429534601948257,0,-0.007429534601948257,-0.017651322186024707,0.053054609086732374,0.00801180805248937,0.043415094953197036
leave_one_event_out,mmp,2024,TRUE,FALSE,TRUE,FALSE,TRUE,3,-0.0025776405998834775,0,-0.0025776405998834775,0.001977539188109362,-0.007658828056024802,0.005886938409433644,2.0564954151820283e-4
leave_one_event_out,mmp,2024,TRUE,FALSE,TRUE,FALSE,NA,11,-0.010756185457767497,0,-0.010756185457767497,-0.01604045680497122,0.038362819278230355,0.008032568046097923,0.030354930519357056
leave_one_event_out,mmp,2024,TRUE,FALSE,TRUE,TRUE,TRUE,5,-0.0014437688699945662,0,-0.0014437688699945662,0.0019538696947215216,-0.015381423660920468,0.0017978428374662459,-0.0116297111287327
reef_blocked_2024,ltmp,2024,FALSE,FALSE,FALSE,FALSE,FALSE,9,-0.0022178211003918485,0.002229440997379342,0.008620212119054413,-0.0032178310101453455,-8.295869098519108e-4,0.007947463881607103,0.0039000459616098473
