model,effect,posterior_mean,posterior_sd,q025,q50,q975,probability_positive
weather_rrn,rainfall_mean,0.4542701355624365,0.1159873715420006,0.22893647488133068,0.4525930329815207,0.6842729789795282,0.9997916666666666
weather_rrn,wq_mean,0.29132405552266083,0.14971921113431655,0.008773117002954725,0.29217743187494905,0.5938442185006751,0.9785416666666666
weather_rrn,cyclone_mean,-0.07673107398802147,0.07378836497202998,-0.22143972947093657,-0.07715974559003039,0.06639014703137562,0.15020833333333333
weather_rrn,dhw_by_rainfall_mean,-0.06270261051072099,0.08009569626749875,-0.22024502046950573,-0.06235305882360137,0.09241122816456787,0.21958333333333332
weather_rrn,dhw_by_wq_mean,0.06892033398180668,0.07286846250851942,-0.07466088806796334,0.06950590853448382,0.21215565364619163,0.828125
weather_rrn,wq_zero_one,-0.03335437898352223,0.15552123783897437,-0.3402475666041527,-0.037180892570292376,0.2698924219431683,0.410625
weather_rrn,cyclone_zero_one,-0.0773779352792439,0.10043259240223255,-0.27376613192018107,-0.07634706349013991,0.1243686361765065,0.21895833333333334
