model,effect,posterior_mean,posterior_sd,q025,q50,q975,probability_positive
weather_rrn_cots,rainfall_mean,0.4569706541237148,0.11564302218512837,0.22792596858171332,0.4574925811581881,0.6822460114587314,1
weather_rrn_cots,wq_mean,0.2870110693920946,0.1500834198707859,-0.005657268145301624,0.2885955194154711,0.5871351316037507,0.9714583333333333
weather_rrn_cots,cyclone_mean,-0.0742369226248749,0.0746344181291471,-0.22065076266479233,-0.07377537327695573,0.06916381009120048,0.15958333333333333
weather_rrn_cots,dhw_by_rainfall_mean,-0.06108445314215216,0.0803953117624258,-0.22446093779692866,-0.061801928064559586,0.09839460057895179,0.22291666666666668
weather_rrn_cots,dhw_by_wq_mean,0.07100929600813431,0.073556371277546,-0.06910711300834951,0.07009790430486523,0.21704207389374974,0.8295833333333333
weather_rrn_cots,wq_zero_one,-0.028558754234599193,0.1575298437038158,-0.3417900968545006,-0.03336406279625602,0.2883665128625057,0.4197916666666667
weather_rrn_cots,cyclone_zero_one,-0.0944396392582333,0.10260490542063716,-0.2948973413508839,-0.09592326290315373,0.10832411904625082,0.18020833333333333
weather_rrn_cots,cots_mean,0.04963992886152993,0.07328274467328297,-0.09607095386940125,0.050377004443190425,0.19041065803641383,0.7541666666666667
weather_rrn_cots,cots_zero_one,-0.14075349467184428,0.10104085246833146,-0.3449932394555178,-0.142732175232072,0.05498893538955051,0.07645833333333334
