scheme,fold,programme_key,source_observation_id,ReefID,ReefName,event_year,region_block,observed_mortality,ann_maxdhw,prop_acropora_pre,wqc_freqcc12,wqc_prior10_percentile,wqc_prior10_delta,cyc_maxHrs4mw,cot_meanpertow,cot_idwmeanpertow,DISTURBANCE_TYPE,storm_name,description,tooltip,disturbance_text,predicted_mortality_core,predicted_mortality_weather,predicted_mortality_rrn_wq,predicted_mortality_rrn_cyclone,predicted_mortality_rrn_both,predicted_mortality_weather_rrn,predicted_mortality_weather_rrn_relative,predicted_mortality_weather_rrn_full,absolute_error_core,absolute_error_weather,absolute_error_rrn_wq,absolute_error_rrn_cyclone,absolute_error_rrn_both,absolute_error_weather_rrn,absolute_error_weather_rrn_relative,absolute_error_weather_rrn_full,wq_gain_vs_core,cyclone_gain_vs_core,rrn_gain_vs_core,weather_gain_vs_core,weather_rrn_gain_vs_weather,relative_wq_gain_vs_weather_rrn,cots_gain_vs_relative,full_gain_vs_weather
leave_one_event_out,2016,ltmp,4176756,15-099c,Agincourt Reefs (No 1) (15-099c),2016,Central GBR,0.5324526227764816,6.890000000000001,0.30463843268583835,0,0.35,0,0,0,0,b,NA,"bleaching mortality-decline in HC and SC.  2015/16 bleaching event, COTS removal dives- 0 COTS",coral bleaching,"bleaching mortality-decline in HC and SC.  2015/16 bleaching event, COTS removal dives- 0 COTS  coral bleaching",0.26263575610500606,0.18113310912249092,0.27477297679940094,0.26214139626513233,0.26905694684936005,0.2355462181537402,0.20971160258700383,0.17948598921420583,0.2698168666714756,0.3513195136539907,0.2576796459770807,0.2703112265113493,0.2633956759271216,0.2969064046227414,0.3227410201894778,0.3529666335622758,0.012137220694394879,-4.943598398737259e-4,0.006421190744353988,-0.08150264698251514,0.054413109031249296,-0.025834615566736385,-0.030225613372798,-0.0016471199082850885
leave_one_event_out,2016,manta,4206433,15-099c,Agincourt Reefs (No 1) (15-099c),2016,Central GBR,0.2721051385461741,6.890000000000001,0.30463843268583835,0,0.35,0,0,0,0,b,NA,bleaching mortality-decline in HC and SC,coral bleaching,bleaching mortality-decline in HC and SC  coral bleaching,0.2636182665650465,0.19304550504953233,0.26302564289902075,0.2648307498751669,0.26097649366424075,0.2200888765093791,0.2122850388868748,0.1745521105718337,0.00848687198112757,0.07905963349664175,0.00907949564715332,0.00727438867100715,0.01112864488193332,0.05201626203679493,0.05982009965929927,0.09755302797434036,-5.926236660257506e-4,0.00121248331012042,-0.00264177290080575,-0.07057276151551417,0.027043371459846817,-0.007803837622504341,-0.03773292831504109,-0.018493394477698613
leave_one_event_out,2016,ltmp,4174491,16-015,Mackay Reef (16-015),2016,Central GBR,0,2.75,0.00759488901683717,0.0476190485060215,0.5,0,0,0,0.1387,NA,NA,NA,NA,NA,5.915451941957365e-4,5.268391862624468e-4,3.5369826306927063e-4,7.541128360380939e-4,6.618615002096612e-4,0.00396071202673452,0.00128397293115416,0.0018086616614053,5.915451941957365e-4,5.268391862624468e-4,3.5369826306927063e-4,7.541128360380939e-4,6.618615002096612e-4,0.00396071202673452,0.00128397293115416,0.0018086616614053,2.3784693112646586e-4,-1.6256764184235744e-4,-7.031630601392466e-5,6.470600793328965e-5,-0.003433872840472073,0.0026767390955803596,-5.246887302511399e-4,-0.0012818224751428532
leave_one_event_out,2016,manta,4206198,16-015,Mackay Reef (16-015),2016,Central GBR,0,2.75,0.00759488901683717,0.0476190485060215,0.5,0,0,0,0.1387,NA,NA,NA,NA,NA,0.00375368095517309,0.00323203172313211,0.00265719626575195,0.00369612032275098,0.00299344725694294,0.00838795845787414,0.00405630198825668,0.00487082695185994,0.00375368095517309,0.00323203172313211,0.00265719626575195,0.00369612032275098,0.00299344725694294,0.00838795845787414,0.00405630198825668,0.00487082695185994,0.00109648468942114,5.756063242211024e-5,7.602336982301503e-4,5.216492320409801e-4,-0.005155926734742031,0.004331656469617461,-8.145249636032602e-4,-0.0016387952287278298
leave_one_event_out,2016,ltmp,4177626,16-019,St Crispin Reef (16-019),2016,Central GBR,0.3254497884276005,5.82,0.26925833368007346,0,0.1,-0.04879494663342685,0,0,0.0129,b,NA,"bleaching mortality- HC and particularly SC.  2015/16 summer bleaching, COTS removal-69",coral bleaching,"bleaching mortality- HC and particularly SC.  2015/16 summer bleaching, COTS removal-69  coral bleaching",0.12202982145845388,0.1049268981029588,0.10948556973568462,0.10836964716244302,0.10303347161031644,0.1276327794750229,0.10168276036369872,0.0973648653496724,0.2034199669691466,0.22052289032464167,0.21596421869191584,0.21708014126515743,0.222416316817284,0.19781700895257756,0.22376702806390175,0.22808492307792805,-0.01254425172276924,-0.013660174296010824,-0.01899634984813739,-0.01710292335549507,0.022705881372064113,-0.02595001911132419,-0.004317895014026296,-0.007562032753286374
leave_one_event_out,2016,manta,4206495,16-019,St Crispin Reef (16-019),2016,Central GBR,0.47023809222379687,5.82,0.26925833368007346,0,0.1,-0.04879494663342685,0,0,0.0129,b,NA,bleaching mortality- HC and particularly SC,coral bleaching,bleaching mortality- HC and particularly SC  coral bleaching,0.09645338665088804,0.10089417882577224,0.092157511177177,0.08903676563680583,0.08974121873996693,0.12406509819792431,0.09819409348136413,0.096171819129444,0.3737847055729088,0.36934391339802464,0.3780805810466199,0.381201326586991,0.38049687348382993,0.34617299402587254,0.3720439987424328,0.37406627309435286,-0.004295875473711075,-0.007416621014082192,-0.006712167910921107,0.004440792174884189,0.0231709193721521,-0.025871004716560286,-0.0020222743519200392,-0.004722359696328227
leave_one_event_out,2016,ltmp,3752921,16-025,Opal Reef (16-025),2016,Central GBR,0.5820464815884053,5.82,0.24670223660435817,0,0.25,-0.02272727340459825,0,0,0,b,NA,"bleaching mortality- HC and particularly SC, COTS removal-2188.  2015/16 summer bleaching, COTS removal-2188",coral bleaching,"bleaching mortality- HC and particularly SC, COTS removal-2188.  2015/16 summer bleaching, COTS removal-2188  coral bleaching",0.16205464551677287,0.130545105738909,0.15289313169198063,0.15222848866955013,0.14015142117695664,0.1324396893156556,0.13601061242245524,0.11956107711675897,0.4199918360716325,0.45150137584949634,0.42915334989642473,0.4298179929188552,0.44189506041144866,0.4496067922727497,0.44603586916595006,0.4624854044716464,-0.009161513824792245,-0.009826156847222711,-0.021903224339816174,-0.03150953977786386,0.0018945835767466557,0.0035709231067996283,-0.016449535305696317,-0.010984028622150033
leave_one_event_out,2016,manta,4068506,16-025,Opal Reef (16-025),2016,Central GBR,0.2340318988169492,5.82,0.24670223660435817,0,0.25,-0.02272727340459825,0,0,0,b,NA,"bleaching mortality- HC and particularly SC, COTS removal-2188",coral bleaching,"bleaching mortality- HC and particularly SC, COTS removal-2188  coral bleaching",0.14680210296545643,0.13444718591064966,0.1491877497249939,0.14281902272635016,0.1384227068051442,0.13236311349857666,0.14076170578240596,0.12522725982609414,0.08722979585149276,0.09958471290629956,0.08484414909195531,0.09121287609059904,0.095609192011805,0.10166878531837256,0.09327019303454326,0.10880463899085507,0.002385646759537452,-0.003983080239106276,-0.008379396160312233,-0.012354917054806791,-0.002084072412073007,0.008398592283829304,-0.015534445956311815,-0.009219926084555519
leave_one_event_out,2016,ltmp,4170717,16-028,Low Islands Reef (16-028),2016,Central GBR,0,2.62,0,0.26725938898273,0.8,0.0282247167032095,0,0,0.0032,NA,NA,NA,NA,NA,0.00583745681240887,0.023314711803621,9.5843858579342e-4,0.00526660996264369,0.00114385877509575,0.02029806657444935,0.02247009228094198,0.02394354972885874,0.00583745681240887,0.023314711803621,9.5843858579342e-4,0.00526660996264369,0.00114385877509575,0.02029806657444935,0.02247009228094198,0.02394354972885874,0.00487901822661545,5.7084684976518e-4,0.00469359803731312,-0.01747725499121213,0.0030166452291716522,-0.0021720257064926293,-0.0014734574479167602,-6.288379252377373e-4
leave_one_event_out,2016,ltmp,3765535,16-049,Green Island Reef (16-049),2016,Central GBR,0,3.67,0.01851190292821619,0.0909856307411782,0,-0.0818736985424028,0,0.0384615398943424,0.1257,NA,NA,NA,NA,NA,0.00103586220572532,0.00214530557105807,0,8.637670967262897e-4,0,0.00352784040033058,0.00154020079554477,0.00168816456172913,0.00103586220572532,0.00214530557105807,0,8.637670967262897e-4,0,0.00352784040033058,0.00154020079554477,0.00168816456172913,0.00103586220572532,1.7209510899903033e-4,0.00103586220572532,-0.0011094433653327498,-0.00138253482927251,0.00198763960478581,-1.4796376618435997e-4,4.5714100932893985e-4
leave_one_event_out,2016,manta,4068398,16-049,Green Island Reef (16-049),2016,Central GBR,0,3.67,0.01851190292821619,0.0909856307411782,0,-0.0818736985424028,0,0.0384615398943424,0.1257,NA,NA,NA,NA,NA,0.00340815944588918,0.00478932319624345,7.20157932977059e-4,0.00330824801942823,0.00152838179992396,0.00696146748597586,0.0040994969520502,0.00407785318127705,0.00340815944588918,0.00478932319624345,7.20157932977059e-4,0.00330824801942823,0.00152838179992396,0.00696146748597586,0.0040994969520502,0.00407785318127705,0.0026880015129121214,9.991142646095016e-5,0.0018797776459652201,-0.00138116375035427,-0.00217214428973241,0.00286197053392566,2.1643770773150176e-05,7.114700149664002e-4
leave_one_event_out,2016,ltmp,4230132,16-054a,Fitzroy Island Reef (No 1) (16-054a),2016,Central GBR,0,3.15,0.00296637797062144,0.318181812763196,0.1,-0.10353536903857996,0,NA,0.2136,b,NA,NA,coral bleaching,coral bleaching,0.00375173606641309,0.00165341153735572,4.033622677114708e-4,0.00399706193577583,7.757370479665482e-4,0.00477117625850371,0.00145562783313923,0.00606672358551371,0.00375173606641309,0.00165341153735572,4.033622677114708e-4,0.00399706193577583,7.757370479665482e-4,0.00477117625850371,0.00145562783313923,0.00606672358551371,0.0033483737987016196,-2.453258693627396e-4,0.002975999018446542,0.0020983245290573703,-0.0031177647211479897,0.00331554842536448,-0.0046110957523744795,-0.00441331204815799
leave_one_event_out,2016,ltmp,4179549,16-057,Hastings Reef (16-057),2016,Central GBR,0.19841124810294208,5.29,0.26029668302176,0,0.2,-0.04640744594075145,0,0,0.0903,b,NA,"bleaching mortality- HC.  2015/16 summer bleaching, COTS removal-646",coral bleaching,"bleaching mortality- HC.  2015/16 summer bleaching, COTS removal-646  coral bleaching",0.05106332145080751,0.06271729403177635,0.05852807880557795,0.0454739349301053,0.05361756025808269,0.06744627102032823,0.07763117423801624,0.08424606012459457,0.1473479266521346,0.13569395407116577,0.1398831692973641,0.1529373131728368,0.14479368784485938,0.13096497708261384,0.12078007386492584,0.11416518797834752,0.007464757354770479,-0.005589386520702205,0.0025542388072752054,0.011653972580968813,0.004728976988551931,0.010184903217688002,0.0066148858865783255,0.021528766092818258
leave_one_event_out,2016,manta,4206254,16-057,Hastings Reef (16-057),2016,Central GBR,0.18667456706796567,5.29,0.26029668302176,0,0.2,-0.04640744594075145,0,0,0.0903,b,NA,bleaching mortality- HC,coral bleaching,bleaching mortality- HC  coral bleaching,0.05295483777800593,0.06873623204923705,0.05403140698742702,0.05277593351306971,0.05367189699167695,0.0763526128389608,0.08085441138505106,0.08624845481294648,0.13371972928995973,0.11793833501872862,0.13264316008053864,0.13389863355489595,0.13300267007628871,0.11032195422900488,0.1058201556829146,0.1004261122550192,0.001076569209421091,-1.7890426493621936e-4,7.170592136710174e-4,0.01578139427123111,0.007616380789723737,0.004501798546090285,0.005394043427895401,0.017512222763709423
leave_one_event_out,2016,ltmp,3755348,16-060,Michaelmas Reef (16-060),2016,Central GBR,0,4.62,0.4029285931619887,0.0454545468091965,0.2,-0.00233318256034499,0,0.854750001306335,0.4508,NA,NA,NA,NA,NA,0.05912370713826985,0.06416897988518067,0.05374817764340108,0.05824755595315545,0.04845841313435044,0.0625586022337339,0.06688287254592298,0.07062170874899479,0.05912370713826985,0.06416897988518067,0.05374817764340108,0.05824755595315545,0.04845841313435044,0.0625586022337339,0.06688287254592298,0.07062170874899479,0.005375529494868775,8.761511851144016e-4,0.010665294003919412,-0.005045272746910814,0.0016103776514467677,-0.004324270312189085,-0.0037388362030718048,-0.006452728863814122
leave_one_event_out,2016,manta,4206526,16-060,Michaelmas Reef (16-060),2016,Central GBR,0,4.62,0.4029285931619887,0.0454545468091965,0.2,-0.00233318256034499,0,0.854750001306335,0.4508,NA,NA,NA,NA,NA,0.03670076209984197,0.05304227911252306,0.0359529107476319,0.03819302678041662,0.03627159982523071,0.06003500676672594,0.05552142708840707,0.05716484630021883,0.03670076209984197,0.05304227911252306,0.0359529107476319,0.03819302678041662,0.03627159982523071,0.06003500676672594,0.05552142708840707,0.05716484630021883,7.478513522100744e-4,-0.0014922646805746453,4.291622746112611e-4,-0.016341517012681085,-0.0069927276542028835,0.00451357967831887,-0.0016434192118117558,-0.004122567187695769
leave_one_event_out,2016,ltmp,3798884,16-064,Arlington Reef (16-064),2016,Central GBR,0.15434554384697532,4.3500000000000005,0.31928139334368155,0.0910260983020631,0.2,-0.0111469233041047,0,0.0945000015199184,0.1299,m,NA,Aerial bl 2 2016,"coral bleaching, coral disease","Aerial bl 2 2016  coral bleaching, coral disease",0.04177582740402395,0.044405037969009,0.01981140270997889,0.04352520349492438,0.02047007367938856,0.0368646685527762,0.04884210310081509,0.05823172370992721,0.11256971644295136,0.10994050587796632,0.13453414113699644,0.11082034035205092,0.13387547016758675,0.11748087529419912,0.10550344074616023,0.09611382013704813,-0.02196442469404508,0.0017493760909004369,-0.02130575372463539,0.002629210564985038,-0.007540369416232803,0.011977434548038887,0.00938962060911211,0.013826685740918193
leave_one_event_out,2016,manta,4067445,16-064,Arlington Reef (16-064),2016,Central GBR,0,4.3500000000000005,0.31928139334368155,0.0910260983020631,0.2,-0.0111469233041047,0,0.0945000015199184,0.1299,m,NA,Aerial bl 2 2016,NA,Aerial bl 2 2016,0.0412968859965805,0.05041988332155145,0.02258656293804152,0.04286662559927247,0.02315450655578115,0.03882045694476509,0.05284529489127958,0.05452688696384166,0.0412968859965805,0.05041988332155145,0.02258656293804152,0.04286662559927247,0.02315450655578115,0.03882045694476509,0.05284529489127958,0.05452688696384166,0.018710323058538977,-0.0015697396026919733,0.01814237944079935,-0.009122997324970954,0.011599426376786362,-0.01402483794651449,-0.001681592072562084,-0.004107003642290212
leave_one_event_out,2016,manta,4068586,17-032,Wardle Reef (17-032),2016,Central GBR,0.32461427064832626,4.25,0.37879380044863115,0,0.05,-0.046536797657609,0,0.068000003695488,0.2319,b,NA,Bleaching,coral bleaching,Bleaching  coral bleaching,0.02307176045156881,0.11044390393827729,0.02656786731019388,0.02288683543545259,0.02427551411307968,0.11027199465110044,0.11624161671652536,0.12247806701760831,0.30154251019675743,0.21417036671004896,0.29804640333813237,0.30172743521287365,0.3003387565352466,0.21434227599722583,0.2083726539318009,0.2021362036307179,0.0034961068586250588,-1.8492501611622192e-4,0.0012037536615108202,0.08737214348670846,-1.719092871768635e-4,0.005969622065424923,0.006236450301082996,0.012034163079331056
leave_one_event_out,2016,manta,4068675,17-034,Feather Reef (17-034),2016,Central GBR,0,2.3000000000000003,0.285024077948406,0,0.15,-0.04885885016085335,0,0,1.2844,NA,NA,NA,NA,NA,0.0130266242546769,0.04476592424609437,0.01425516794214812,0.01240367882056196,0.01596485746437235,0.05746632171032649,0.05407340002266603,0.07226830416478953,0.0130266242546769,0.04476592424609437,0.01425516794214812,0.01240367882056196,0.01596485746437235,0.05746632171032649,0.05407340002266603,0.07226830416478953,-0.001228543687471221,6.229454341149399e-4,-0.0029382332096954487,-0.031739299991417474,-0.01270039746423212,0.0033929216876604634,-0.018194904142123505,-0.027502379918695162
leave_one_event_out,2016,ltmp,4239591,18-032,Rib Reef (18-032),2016,Central GBR,0.22877522516888116,2.5,0.5609927243975694,0,0.2,-0.046536797657609,0,0.14300000667572,0.1361,m,NA,"tons of cots on sites, COTS removal.  AO in 2017, 2- bleaching but little mortality as yet, COTS removal-2563","crown-of-thorns starfish, coral bleaching","tons of cots on sites, COTS removal.  AO in 2017, 2- bleaching but little mortality as yet, COTS removal-2563  crown-of-thorns starfish, coral bleaching",0.01545783244183042,0.01038470895243856,0.02237572398116404,0.01702468914910487,0.02522837133689568,0.02376977760899566,0.01500187329393994,0.016005531767119,0.21331739272705075,0.2183905162164426,0.2063995011877171,0.21175053601977628,0.20354685383198548,0.20500544755988548,0.2137733518749412,0.21276969340176216,0.006917891539333643,0.0015668567072744666,0.009770538895065267,-0.005073123489391845,0.013385068656557114,-0.008767904315055725,0.0010036584731790421,0.005620822814680432
leave_one_event_out,2016,ltmp,4236916,18-051,Pandora Reef (18-051),2016,Central GBR,0,4.05,0.02493403970316661,0.5667642931807,0.2,-0.099144788516762,0,NA,0.0035,b,NA,NA,coral bleaching at 2.0 m only,coral bleaching at 2.0 m only,0.02669030196598971,0.02510549259832951,0.02975721243724122,0.0320226100399688,0.03403430624287572,0.0448979900950607,0.0306346893650299,0.02253055817752934,0.02669030196598971,0.02510549259832951,0.02975721243724122,0.0320226100399688,0.03403430624287572,0.0448979900950607,0.0306346893650299,0.02253055817752934,-0.003066910471251509,-0.005332308073979088,-0.007344004276886008,0.0015848093676602004,-0.01979249749673119,0.014263300730030803,0.008104131187500557,0.00257493442080017
leave_one_event_out,2016,ltmp,4225913,18-065,Havannah Reef (18-065),2016,Central GBR,0,3.33,0.2625659600620433,0.284519937729674,0.1,-0.12686790322518848,0,0,0.0029,b,NA,NA,coral bleaching,coral bleaching,0.00991003149747265,0.01916505418330215,0.0038038038991415,0.00981974449509666,0.00353152790285952,0.01622411814742497,0.01703500442138622,0.00782682560064827,0.00991003149747265,0.01916505418330215,0.0038038038991415,0.00981974449509666,0.00353152790285952,0.01622411814742497,0.01703500442138622,0.00782682560064827,0.006106227598331149,9.028700237598969e-5,0.00637850359461313,-0.009255022685829499,0.002940936035877178,-8.108862739612498e-4,0.00920817882073795,0.011338228582653879
leave_one_event_out,2016,manta,4067801,20-287,Credlin Reefs (East) (20-287),2016,Southern GBR,0,2.04,0.24773964736805465,0,0.5,0,0,0,1e-4,NA,NA,NA,NA,NA,0.04636774381503993,0.01263887154425069,0.05426889956880799,0.05114466988700757,0.06007041337791991,0.01811937021104332,0.01100809604815987,0.01093521986010237,0.04636774381503993,0.01263887154425069,0.05426889956880799,0.05114466988700757,0.06007041337791991,0.01811937021104332,0.01100809604815987,0.01093521986010237,-0.007901155753768062,-0.004776926071967641,-0.01370266956287998,0.03372887227078924,-0.00548049866679263,0.0071112741628834505,7.287618805749962e-5,0.00170365168414832
