scheme,fold,programme_key,source_observation_id,ReefID,ReefName,event_year,region_block,observed_mortality,ann_maxdhw,prop_acropora_pre,wqc_freqcc12,wqc_prior10_percentile,wqc_prior10_delta,cyc_maxHrs4mw,cot_meanpertow,cot_idwmeanpertow,DISTURBANCE_TYPE,storm_name,description,tooltip,disturbance_text,predicted_mortality_core,predicted_mortality_weather,predicted_mortality_rrn_wq,predicted_mortality_rrn_cyclone,predicted_mortality_rrn_both,predicted_mortality_weather_rrn,predicted_mortality_weather_rrn_relative,predicted_mortality_weather_rrn_full,absolute_error_core,absolute_error_weather,absolute_error_rrn_wq,absolute_error_rrn_cyclone,absolute_error_rrn_both,absolute_error_weather_rrn,absolute_error_weather_rrn_relative,absolute_error_weather_rrn_full,wq_gain_vs_core,cyclone_gain_vs_core,rrn_gain_vs_core,weather_gain_vs_core,weather_rrn_gain_vs_weather,relative_wq_gain_vs_weather_rrn,cots_gain_vs_relative,full_gain_vs_weather,core_underprediction,wq_underprediction,cyclone_underprediction,weather_underprediction,weather_rrn_underprediction,relative_wq_underprediction,full_underprediction
reef_blocked_2024,5,manta,4285333,14-016,Corbett Reef (14-016),2024,Northern GBR,0.41992308186246713,7.49,0.29881445006710233,0.580108750421401,1,0.296049051889948,0,0,0,b,NA,Aerial bl 3 2024 DHW 6.82,coral bleaching,Aerial bl 3 2024 DHW 6.82  coral bleaching,0.1641345556320609,0.13431465855094973,0.162228599751125,0.1715069933076932,0.16286346392537793,0.14156809736613488,0.1410483785387059,0.11927328111973232,0.25578852623040627,0.28560842331151737,0.25769448211134216,0.24841608855477393,0.2570596179370892,0.2783549844963322,0.27887470332376124,0.30064980074273484,-0.0019059558809358945,0.007372437675632337,-0.0012710917066829364,-0.029819897081111102,0.0072534388151851426,-5.197188274290165e-4,-0.0217750974189736,-0.015041377431217473,0.25578852623040627,0.25769448211134216,0.24841608855477393,0.28560842331151737,0.2783549844963322,0.27887470332376124,0.30064980074273484
reef_blocked_2024,5,ltmp,4172230,14-143,North Direction Reef (14-143),2024,Northern GBR,0.27692573545021293,6.23,0.4371273713667701,0.0201384624835262,0.8,0.0201384624835262,0,0,0.0092,b,NA,decline in hc and sc,coral bleaching,decline in hc and sc  coral bleaching,0.04172999249000154,0.12727485729634777,0.04976814401416223,0.0403314406857056,0.04595776548924819,0.11388238163598116,0.1189995369651715,0.12643711612081748,0.2351957429602114,0.14965087815386516,0.2271575914360507,0.23659429476450733,0.23096796996096475,0.1630433538142318,0.1579261984850414,0.15048861932939545,0.008038151524160708,-0.0013985518042959333,0.004227772999246648,0.08554486480634624,-0.013392475660366637,0.0051171553291903815,0.007437579155645968,-8.377411755302877e-4,0.2351957429602114,0.2271575914360507,0.23659429476450733,0.14965087815386516,0.16304335381423177,0.1579261984850414,0.15048861932939545
reef_blocked_2024,4,manta,4284550,23-080,Hoskyn Islands Reef (23-080),2024,Southern GBR,0.5478185490121976,11.2,0.8814544768695094,0.0454545468091965,0.85,0.0454545468091965,0,0.0161290317773819,0.0161,b,NA,DHW 11.48,coral bleaching,DHW 11.48  coral bleaching,0.3166892066886144,0.3588760059319098,0.33730653155119755,0.3267632476106601,0.3360120423254894,0.3519930467248101,0.3360114132712707,0.3438618447939574,0.23112934232358323,0.1889425430802878,0.21051201746100007,0.2210553014015375,0.2118065066867082,0.19582550228738752,0.2118071357409269,0.2039567042182402,0.020617324862583164,0.010074040922045724,0.019322835636875035,0.042186799243295436,-0.00688295920709972,-0.015981633453539396,0.007850431522686718,-0.015014161137952398,0.23112934232358323,0.21051201746100007,0.2210553014015375,0.1889425430802878,0.19582550228738754,0.2118071357409269,0.2039567042182402
reef_blocked_2024,5,ltmp,4175199,14-126,Linnet Reef (14-126),2024,Northern GBR,0.4141783096477083,6.73,0.6343256027311654,0.536864378405265,1,0.39753303003351054,0,0.024274891987443,0.0201,b,NA,DHW 6.73,coral bleaching,DHW 6.73  coral bleaching,0.18435298075691153,0.19370857698237692,0.16479960120029902,0.1726862589001082,0.16608681678202789,0.2099430048992632,0.19222827696505831,0.17482064839963493,0.2298253288907968,0.22046973266533143,0.24937870844740936,0.24149205074760016,0.24809149286568047,0.20423530474844517,0.22195003268265004,0.23935766124807345,-0.01955337955661257,-0.01166672185680337,-0.018266163974883676,0.009355596225465362,0.016234427916886257,-0.017714727934204866,-0.01740762856542341,-0.01888792858274202,0.22982532889079677,0.24937870844740928,0.2414920507476001,0.22046973266533137,0.2042353047484451,0.22195003268264998,0.23935766124807337
reef_blocked_2024,4,manta,4206375,14-114,MacGillivray Reef (14-114),2024,Northern GBR,0.3889435143171571,5.93,0.22238725883456137,0.0434454558104632,0.8,0.0434454558104632,0,0,0.0092,b,NA,DHW 6.03,coral bleaching,DHW 6.03  coral bleaching,0.16195494790610226,0.2291857171371415,0.17564679625963373,0.13477115330236605,0.13088913454296702,0.2384956551751386,0.2225938749602522,0.2407566877611748,0.2269885664110549,0.15975779718001562,0.2132967180575234,0.2541723610147911,0.2580543797741901,0.15044785914201853,0.16634963935690492,0.14818682655598234,0.013691848353531488,-0.02718379460373624,-0.031065813363135214,0.06723076923103927,0.009309938037997095,-0.01590178021488639,0.01816281280092258,0.011570970624033283,0.22698856641105486,0.2132967180575234,0.25417236101479107,0.15975779718001562,0.15044785914201853,0.16634963935690492,0.14818682655598234
reef_blocked_2024,1,mmp,4140754,22-009,Barren Island Reef (22-009),2024,Southern GBR,0.5607580187998068,11.06,0.8432966093606045,1,0.55,0,0,NA,NA,b,NA,bleaching still evident at time of surveys,coral bleaching,bleaching still evident at time of surveys  coral bleaching,0.33487345543309144,0.27731791000511496,0.3415125458243494,0.33097471245785337,0.38000923433992995,0.3414626771164292,0.27945049900105184,0.259771528237555,0.22588456336671536,0.28344010879469184,0.21924547297545735,0.22978330634195343,0.18074878445987683,0.2192953416833776,0.28130751979875496,0.3009864905622518,0.006639090391258012,-0.0038987429752380676,0.045135778906838536,-0.05755554542797647,0.06414476711131423,-0.06201217811537735,-0.01967897076349684,-0.01754638176755996,0.22588456336671536,0.21924547297545738,0.22978330634195343,0.28344010879469184,0.2192953416833776,0.28130751979875496,0.3009864905622518
reef_blocked_2024,2,manta,4068096,18-075,John Brewer Reef (18-075),2024,Central GBR,0.26174312602717364,5.79,0.2646118463495706,0,0.45,0,3.5000000000008,0,0.0187,m,Kirrily,Cyclone Kirrily,"Cyclone Kirrily, coral bleaching","Cyclone Kirrily Kirrily Cyclone Kirrily, coral bleaching",0.04173096893854596,0.03113625270483971,0.04168544796567551,0.03568228778310885,0.03535192281437214,0.0318654896336546,0.03019313854055909,0.03253622478520104,0.22001215708862767,0.23060687332233393,0.22005767806149812,0.2260608382440648,0.2263912032128015,0.22987763639351905,0.23154998748661457,0.2292069012419726,-4.552097287044421e-5,-0.006048681155437136,-0.006379046124173837,-0.010594716233706253,7.292369288148803e-4,-0.0016723510930955199,0.0023430862446419676,0.001399972080361328,0.22001215708862767,0.22005767806149812,0.2260608382440648,0.23060687332233393,0.22987763639351905,0.23154998748661457,0.2292069012419726
reef_blocked_2024,3,manta,4067141,21-060,U/N Reef (21-060),2024,Southern GBR,0.3164588026273036,8.99,0.4194754038758102,0,0.4,0,1,0,0,NA,NA,NA,NA,NA,0.09910239826167994,0.07993116666709514,0.10944156370164912,0.11080316440005364,0.10522170973974455,0.076406201227351,0.07317275474673612,0.08196104776176538,0.21735640436562365,0.23652763596020843,0.20701723892565443,0.20565563822724992,0.21123709288755904,0.24005260139995255,0.24328604788056743,0.2344977548655382,0.010339165439969211,0.01170076613837373,0.006119311478064604,-0.01917123159458478,-0.003524965439744121,-0.003233446480614882,0.00878829301502923,0.0020298810946702273,0.21735640436562365,0.20701723892565446,0.20565563822724994,0.23652763596020843,0.24005260139995258,0.24328604788056746,0.2344977548655382
reef_blocked_2024,4,ltmp,4188168,23-048,Broomfield Reef (23-048),2024,Southern GBR,0.6883989417687074,11.6,0.862233938344424,0.0430566355266609,0.7,0.0430566355266609,0,0,0,m,NA,Aerial bl 5 2024   DHW 11.6,"coral bleaching, unknown storm","Aerial bl 5 2024   DHW 11.6  coral bleaching, unknown storm",0.4770335249219071,0.4770498736563597,0.46728323693197377,0.47083736718522295,0.4553783724626611,0.468082979046218,0.4781066401828714,0.4766592103916683,0.21136541684680027,0.21134906811234777,0.22111570483673365,0.2175615745834845,0.23302056930604623,0.22031596272248943,0.210292301585836,0.21173973137703905,-0.009750287989933382,-0.006196157736684221,-0.021655152459245958,1.634873445249818e-5,-0.008966894610141662,0.010023661136653428,-0.0014474297912030476,-3.906632646912822e-4,0.21136541684680032,0.22111570483673365,0.21756157458348446,0.21134906811234772,0.22031596272248943,0.210292301585836,0.2117397313770391
reef_blocked_2024,4,ltmp,4174485,16-015,Mackay Reef (16-015),2024,Central GBR,0.2553628149610071,3.52,0.11108575555250784,0.0670124787248476,0.8,0.04428520532024935,0,0,4e-4,m,Jasper,NA,"Cyclone Jasper, flood waters, coral bleaching","Jasper Cyclone Jasper, flood waters, coral bleaching",0.0453279302694193,0.11211130480734129,0.0323354712928231,0.05027749038296314,0.02836401428063423,0.10514627081728388,0.09972741463097574,0.10163281964944446,0.2100348846915878,0.14325151015366583,0.223027343668184,0.20508532457804396,0.22699880068037287,0.15021654414372324,0.15563540033003137,0.15372999531156264,-0.012992458976596205,0.004949560113543833,-0.016963915988785078,0.06678337453792196,-0.0069650339900574065,-0.005418856186308135,0.0019054050184687255,-0.010478485157896816,0.2100348846915878,0.223027343668184,0.20508532457804396,0.14325151015366583,0.1502165441437232,0.15563540033003137,0.15372999531156264
reef_blocked_2024,3,manta,4066466,20-348,U/N Reef (20-348),2024,Southern GBR,0.3195506149689588,8.39,0.2769734684349537,0,0.35,0,18.0714285714286,NA,0.0303,b,NA,Aerial bl 3 2024 DHW 8.39 2024,coral bleaching,Aerial bl 3 2024 DHW 8.39 2024  coral bleaching,0.11133100905629344,0.13162801062482854,0.135930941470203,0.13135449335494082,0.12713196844845956,0.1387006317320543,0.1624379714354306,0.1520100468233468,0.20821960591266536,0.18792260434413027,0.1836196734987558,0.188196121614018,0.19241864652049925,0.18084998323690452,0.15711264353352822,0.16754056814561202,0.024599932413909564,0.020023484298647365,0.01580095939216611,0.02029700156853509,0.007072621107225757,0.023737339703376298,-0.010427924612083805,0.02038203619851825,0.20821960591266536,0.18361967349875583,0.188196121614018,0.18792260434413027,0.18084998323690452,0.15711264353352822,0.16754056814561202
reef_blocked_2024,3,manta,4284672,22-088a,U/N Reef (22-088a),2024,Southern GBR,0.3397865462448271,7.58,0.2864416104796866,0,0.5,0,0,0.0918367356061935,0.1239,b,NA,DHW 7.58,coral bleaching,DHW 7.58  coral bleaching,0.1349107598730778,0.188572750832675,0.13995153207974456,0.12279527330364289,0.11883695899029764,0.20393445350820957,0.1690632276284471,0.1682072293176788,0.20487578637174933,0.15121379541215213,0.19983501416508256,0.21699127294118423,0.2209495872545295,0.13585209273661755,0.17072331861638002,0.17157931692714834,0.005040772206666766,-0.012115486569434897,-0.01607380088278018,0.0536619909595972,0.015361702675534578,-0.03487122587976246,-8.559983107683244e-4,-0.02036552151499621,0.20487578637174933,0.19983501416508256,0.21699127294118425,0.15121379541215213,0.13585209273661755,0.17072331861638002,0.1715793169271483
reef_blocked_2024,2,mmp,4162774,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,0.5242365308289569,7.82,0.589862940713534,0.529954681473679,0.9,0.18146982260318445,0,0,1e-4,b | m,NA,partial bleaching during bleaching surveys Feb24 | bleaching observed during targetted bleaching surveys,"coral bleaching at 2.0 m only | coral bleaching at 2.0 m only, Cyclone Jasper","partial bleaching during bleaching surveys Feb24 | bleaching observed during targetted bleaching surveys  coral bleaching at 2.0 m only | coral bleaching at 2.0 m only, Cyclone Jasper",0.3329608810427668,0.41246262044222054,0.338977639922211,0.32534711154989054,0.32693404963975553,0.3955699284765706,0.4161246470937141,0.3894261446120469,0.19127564978619016,0.1117739103867364,0.1852588909067459,0.1988894192790664,0.1973024811892014,0.12866660235238636,0.10811188373524289,0.13481038621691005,0.006016758879444251,-0.007613769492876232,-0.006026831403011246,0.07950173939945376,-0.016892691965649964,0.020554718617143475,-0.026698502481667163,-0.023036475830173653,0.19127564978619016,0.1852588909067459,0.1988894192790664,0.1117739103867364,0.12866660235238636,0.10811188373524283,0.13481038621691005
reef_blocked_2024,1,ltmp,4185533,23-055a,One Tree Island Reef (23-055a),2024,Southern GBR,0.7056209452888168,11.53,0.9167527148244318,0.0455607442369428,0.9,0.0455607442369428,0,0.0428571440279484,0.0397,m,NA,DHW 11,"coral bleaching, coral disease","DHW 11  coral bleaching, coral disease",0.5227545578897068,0.5263956114828341,0.5071285910324581,0.5203559114548639,0.4457029163357952,0.4882670484301469,0.5053068093373982,0.4723348333851691,0.18286638739911,0.1792253338059827,0.1984923542563587,0.18526503383395287,0.25991802895302163,0.21735389685866996,0.20031413595141856,0.23328611190364773,-0.015625966857248708,-0.002398646434842888,-0.07705164155391164,0.0036410535931272747,-0.03812856305268725,0.0170397609072514,-0.03297197595222917,-0.05406077809766502,0.18286638739911,0.1984923542563587,0.18526503383395287,0.1792253338059827,0.2173538968586699,0.20031413595141856,0.23328611190364773
reef_blocked_2024,2,mmp,4137924,18-049e,Orpheus (Goolboddi) Island Reef (No 5) (18-049e),2024,Central GBR,0.33651069129053574,5.37,0.9172638468175502,0.281607665198612,0.3,-0.049333424283445,0,NA,0.0011,m,NA,bleaching observed during targetted bleaching surveys,"coral bleaching, Cyclone Kirrily","bleaching observed during targetted bleaching surveys  coral bleaching, Cyclone Kirrily",0.15403333696893406,0.13778337034945393,0.13102200352016724,0.14570605788246077,0.1266723908683924,0.118546190881301,0.13579501284781478,0.14693276790705517,0.18247735432160167,0.1987273209410818,0.2054886877703685,0.19080463340807496,0.20983830042214333,0.2179645004092347,0.20071567844272095,0.1895779233834806,-0.023011333448766824,-0.008327279086473294,-0.027360946100541655,-0.01624996661948014,-0.0192371794681529,0.017248821966513755,0.011137755059240362,0.009149397557601219,0.18247735432160167,0.2054886877703685,0.19080463340807496,0.1987273209410818,0.21796450040923473,0.20071567844272095,0.18957792338348056
reef_blocked_2024,1,mmp,4150494,19-009c,Magnetic Island Reef (No 2) (19-009c),2024,Central GBR,0.2005775744341932,9.07,0.11902635288320192,0.996374213958009,0.4,-0.00362578604199104,0,NA,0.0197,b,NA,partial bleaching at time of surveys,coral bleaching,partial bleaching at time of surveys  coral bleaching,0.02023956458333004,0.00987937473291995,0.03512603379298604,0.02380395072668679,0.04111792212483067,0.0129086569654316,0.00884569231197401,0.01149011705391497,0.1803380098508632,0.19069819970127325,0.16545154064120718,0.17677362370750643,0.15945965230936254,0.1876689174687616,0.1917318821222192,0.18908745738027824,0.014886469209656028,0.0035643861433567736,0.020878357541500664,-0.01036018985041004,0.003029282232511643,-0.004062964653457596,0.0026444247419409594,0.0016107423209950067,0.18033800985086315,0.16545154064120715,0.1767736237075064,0.19069819970127325,0.18766891746876158,0.19173188212221917,0.1890874573802782
reef_blocked_2024,4,manta,4285225,13-124,U/N Reef (13-124),2024,Northern GBR,0.38359369951258,7.65,0.1774292151097992,0.289484885761631,0.8,0.10742366029323452,0,0,0,b,NA,DHW 7.65,coral bleaching,DHW 7.65  coral bleaching,0.20583978560071223,0.24334794720904696,0.1817486156318791,0.1803042196627571,0.17808765804851906,0.2186311453036464,0.23614573799491836,0.2362415125662493,0.17775391391186782,0.1402457523035331,0.2018450838807009,0.20328947984982296,0.20550604146406096,0.16496255420893366,0.14744796151766168,0.14735218694633073,-0.024091169968833093,-0.02553556593795514,-0.02775212755219314,0.03750816160833473,-0.02471680190540057,0.01751459269127198,9.577457133094769e-5,-0.007106434642797643,0.17775391391186776,0.20184508388070088,0.2032894798498229,0.14024575230353303,0.16496255420893358,0.14744796151766162,0.14735218694633068
reef_blocked_2024,3,mmp,4155454,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,Southern GBR,0.5371587878089377,12.47,0.8806702661451502,0.742819670261997,0.3,-0.06790996624503798,0,NA,0,b,NA,bleaching still evident at time of surveys,coral bleaching,bleaching still evident at time of surveys  coral bleaching,0.36015588610078453,0.3833132396731144,0.32581397027351566,0.3548800041909288,0.35984375310322075,0.3995683313170412,0.3390180326353638,0.3365611402718611,0.17700290170815314,0.1538455481358233,0.211344817535422,0.1822787836180089,0.1773150347057169,0.13759045649189644,0.19814075517357388,0.20059764753707657,-0.034341915827268865,-0.005275881909855756,-3.1213299756377433e-4,0.023157353572329842,0.016255091643926856,-0.06055029868167744,-0.0024568923635026885,-0.04675209940125327,0.17700290170815314,0.211344817535422,0.18227878361800887,0.15384554813582324,0.13759045649189644,0.19814075517357388,0.20059764753707654
reef_blocked_2024,5,ltmp,4228045,19-209,Rebe Reef (19-209),2024,Central GBR,0.3688870700792086,11.14,0.6402774310653515,0,0.45,0,33,0,5e-4,b,NA,Aerial bl 4,coral bleaching,Aerial bl 4  coral bleaching,0.20376410831921055,0.181469613683701,0.20878127600596236,0.21528960305283645,0.22476975955436412,0.20473252783234783,0.1745671548067531,0.1808096688186085,0.16512296175999808,0.1874174563955076,0.1601057940732463,0.1535974670263722,0.1441173105248445,0.1641545422468608,0.1943199152724555,0.18807740126060016,0.005017167686751783,0.01152549473362588,0.021005651235153577,-0.022294494635509532,0.023262914148646813,-0.030165373025594716,0.006242514011855355,-6.599448650925488e-4,0.16512296175999808,0.16010579407324627,0.15359746702637217,0.18741745639550764,0.1641545422468608,0.1943199152724555,0.18807740126060013
reef_blocked_2024,5,manta,4285342,13-133,Tydeman Reef (13-133),2024,Northern GBR,0.26606508064600476,7.18,0.36088278135206137,0.154226945103219,0.9,0.06331785148482759,0,0,0,b,NA,Aerial bl 3 2024 DHW 7.18,coral bleaching,Aerial bl 3 2024 DHW 7.18  coral bleaching,0.1011565642394482,0.10026194849652052,0.09709004837694377,0.10448199924075412,0.09892015124847028,0.09400928054825046,0.09215145515395098,0.09982738444096166,0.16490851640655657,0.16580313214948425,0.16897503226906102,0.16158308140525063,0.16714492939753448,0.17205580009775429,0.17391362549205375,0.16623769620504308,-0.0040665158625044495,0.003325435001305943,-0.002236412990977904,-8.946157429276791e-4,-0.006252667948270035,-0.0018578253942994616,0.007675929287010663,-4.345640555588337e-4,0.16490851640655657,0.168975032269061,0.16158308140525063,0.16580313214948422,0.17205580009775429,0.17391362549205377,0.16623769620504308
reef_blocked_2024,3,manta,3989168,21-529,U/N Reef (21-529),2024,Southern GBR,0.3674510897264907,7.19,0.38615538690823586,0,0.5,0,0,0,0,b,NA,Aerial bl 5 2024 DHW 7.19 2024,coral bleaching,Aerial bl 5 2024 DHW 7.19 2024  coral bleaching,0.20412215505181555,0.2172564333265132,0.20167302029334877,0.20300612978376867,0.1861736741782026,0.20761291698707116,0.19107568520567708,0.19491785372355688,0.16332893467467516,0.15019465639997753,0.16577806943314194,0.16444495994272204,0.1812774155482881,0.15983817273941955,0.17637540452081363,0.17253323600293383,-0.002449134758466781,-0.001116025268046883,-0.01794848087361295,0.013134278274697625,-0.009643516339442021,-0.016537231781394074,0.0038421685178798015,-0.022338579602956293,0.16332893467467516,0.16577806943314194,0.16444495994272204,0.1501946563999775,0.15983817273941955,0.17637540452081363,0.17253323600293383
reef_blocked_2024,4,mmp,4138915,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,Southern GBR,0.48766349684223503,12.23,0.4589503712397904,0.88543541568752,0.3,-0.04714947352788246,0,NA,NA,b,NA,further decline as a result of bleaching in 2024,coral bleaching,further decline as a result of bleaching in 2024  coral bleaching,0.32543814232536694,0.3370001685963476,0.34988324221956424,0.30503558601931335,0.3532569363763132,0.338226736772305,0.33212500179373605,0.3445270376894293,0.1622253545168681,0.1506633282458874,0.1377802546226708,0.18262791082292168,0.1344065604659218,0.14943676006993,0.15553849504849898,0.1431364591528057,0.024445099894197297,-0.020402556306053587,0.027818794050946283,0.011562026270980685,0.0012265681759573988,-0.006101734978568973,0.012402035895693275,0.007526869093081701,0.1622253545168681,0.1377802546226708,0.18262791082292168,0.1506633282458874,0.14943676006993,0.15553849504849898,0.1431364591528057
reef_blocked_2024,1,manta,4284698,21-562,Turner Reef (21-562),2024,Southern GBR,0.3153081782272817,9.27,0.12813436740046336,0.0455957978304078,1,0.0455957978304078,0,0,0.0207,NA,NA,NA,NA,NA,0.15850454846596787,0.1350625950162536,0.15117272207865473,0.1537505848689928,0.14988573706969602,0.13128496293142314,0.11641004261118756,0.12875014494365022,0.15680362976131382,0.1802455832110281,0.16413545614862696,0.1615575933582889,0.16542244115758567,0.18402321529585855,0.19889813561609415,0.18655803328363144,-0.0073318263873131395,-0.00475396359697508,-0.008618811396271853,-0.02344195344971428,-0.003777632084830451,-0.014874920320235602,0.012340102332462716,-0.006312450072603337,0.15680362976131382,0.16413545614862696,0.1615575933582889,0.1802455832110281,0.18402321529585855,0.19889813561609412,0.18655803328363146
reef_blocked_2024,5,manta,4066635,21-187,U/N Reef (21-187),2024,Southern GBR,0.44183377601544943,7.25,0.3136770924524844,0,0.4,0,0,0.420531406998634,0,b,NA,decline following bleaching,NA,decline following bleaching,0.28566243691514537,0.25686916685181294,0.3099191973970203,0.2895802399725503,0.31166307910116164,0.28745099623201054,0.27768741838024474,0.25468832175076966,0.15617133910030406,0.1849646091636365,0.13191457861842917,0.15225353604289915,0.1301706969142878,0.1543827797834389,0.1641463576352047,0.18714545426467977,0.02425676048187489,0.003917803057404912,0.026000642186016276,-0.028793270063332432,0.0305818293801976,-0.009763577851765792,-0.02299909662947508,-0.0021808451010432717,0.15617133910030406,0.13191457861842915,0.15225353604289915,0.1849646091636365,0.1543827797834389,0.1641463576352047,0.18714545426467977
reef_blocked_2024,5,ltmp,4187208,23-082a,Lady Musgrave Reef (23-082a),2024,Southern GBR,0.5425304381746469,11.12,0.9474516636293956,0.0530255667004531,0.8,0.0530255667004531,0,0.0214888722014924,0.0202,m,NA,b s 34% decline hc abs 55% decline rel,"coral bleaching, coral disease, unknown storm","b s 34% decline hc abs 55% decline rel  coral bleaching, coral disease, unknown storm",0.3902902766680459,0.3480972839441223,0.30374706607143387,0.3674694856925649,0.29956858094426175,0.28679380832683976,0.35088956105728747,0.3298925294354155,0.15224016150660097,0.19443315423052457,0.238783372103213,0.17506095248208198,0.2429618572303851,0.2557366298478071,0.1916408771173594,0.21263790873923133,-0.08654321059661202,-0.02282079097548101,-0.09072169572378413,-0.0421929927239236,-0.06130347561728253,0.06409575273044771,-0.020997031621871942,-0.01820475450870676,0.15224016150660097,0.238783372103213,0.17506095248208198,0.19443315423052454,0.2557366298478071,0.1916408771173594,0.21263790873923133
reef_blocked_2024,5,manta,4206349,16-028,Low Islands Reef (16-028),2024,Central GBR,0.4177050324727606,6.42,0.07365554786941506,0.564896066302209,1,0.289486881626768,0,0,1e-4,m,Jasper,Jasper,"Cyclone Jasper, flood waters, coral bleaching","Jasper Jasper Cyclone Jasper, flood waters, coral bleaching",0.2715170131107224,0.2074098829717551,0.24514803910758615,0.26813330941568425,0.24512482039062516,0.24630875600404795,0.22773804664649183,0.1999882086275404,0.14618801936203818,0.21029514950100545,0.17255699336517444,0.14957172305707633,0.17258021208213542,0.17139627646871264,0.18996698582626875,0.21771682384522015,-0.02636897400313626,-0.003383703695038154,-0.02639219272009724,-0.06410713013896727,0.03889887303229281,-0.018570709357556114,-0.027749838018951395,-0.0074216743442147015,0.14618801936203818,0.17255699336517444,0.14957172305707633,0.21029514950100547,0.17139627646871264,0.18996698582626875,0.21771682384522018
reef_blocked_2024,3,manta,4066917,21-062,U/N Reef (21-062),2024,Southern GBR,0.2163631144836532,8.21,0.28973125972355407,0,0.35,0,9.16666666666667,0,0,b,NA,Aerial bl 4 2024 DHW 8.21 2024,coral bleaching,Aerial bl 4 2024 DHW 8.21 2024  coral bleaching,0.07017861644336412,0.05813878683764492,0.08132126689934091,0.07681089265696756,0.07318469679851389,0.06324487070285147,0.06914947792056057,0.07697197218785977,0.1461844980402891,0.1582243276460083,0.1350418475843123,0.13955222182668567,0.14317841768513934,0.15311824378080174,0.14721363656309266,0.13939114229579347,0.011142650455976788,0.006632276213603433,0.003006080355149765,-0.012039829605719199,0.0051060838652065565,0.005904607217709079,0.007822494267299196,0.01883318535021483,0.14618449804028907,0.13504184758431229,0.13955222182668564,0.15822432764600827,0.15311824378080174,0.1472136365630926,0.1393911422957934
reef_blocked_2024,5,mmp,4149294,23-017,Pelican Island Reef (23-017),2024,Southern GBR,0.40807202558722055,13.26,0.13438736512389293,0.982514254126998,0.3,-0.01725404792966256,0,NA,NA,b,NA,bleaching still evident at time of surveys,coral bleaching,bleaching still evident at time of surveys  coral bleaching,0.2627206739003869,0.2358040264218089,0.29190903478049707,0.26668843882365734,0.2953505913981304,0.2896993579752801,0.3023735840204811,0.25925480353723274,0.14535135168683366,0.17226799916541166,0.11616299080672347,0.14138358676356322,0.11272143418909014,0.11837266761194044,0.10569844156673948,0.14881722204998782,0.02918836088011019,0.003967764923270445,0.03262991749774352,-0.026916647478578,0.05389533155347122,0.012674226045200965,-0.04311878048324834,0.023450777115423843,0.14535135168683366,0.11616299080672349,0.14138358676356322,0.17226799916541166,0.11837266761194043,0.10569844156673947,0.14881722204998782
reef_blocked_2024,3,manta,4285298,12-056,Mantis Reef (12-056),2024,Northern GBR,0.2638245588761013,8.73,0.216141422466712,0.058949040699155,0.9,0.01226818083992944,0,0,0,b,NA,DHW 8.91,coral bleaching,DHW 8.91  coral bleaching,0.11993162178656087,0.1265176828205986,0.106264939014195,0.128625636977008,0.12056685340821294,0.10130368301451316,0.16542502818135094,0.17406287138041313,0.14389293708954043,0.13730687605550268,0.1575596198619063,0.1351989218990933,0.14325770546788835,0.16252087586158814,0.09839953069475035,0.08976168749568816,-0.013666682772365879,0.00869401519044713,6.35231621652077e-4,0.006586061034037749,-0.025213999806085463,0.06412134516683779,0.00863784319906219,0.047545188559814516,0.14389293708954043,0.1575596198619063,0.1351989218990933,0.13730687605550268,0.16252087586158814,0.09839953069475035,0.08976168749568816
reef_blocked_2024,4,manta,4284725,23-048,Broomfield Reef (23-048),2024,Southern GBR,0.5712917276690362,11.6,0.862233938344424,0.0430566355266609,0.7,0.0430566355266609,0,0,0,m,NA,Aerial bl 5 2024   DHW 11.6,"coral bleaching, unknown storm","Aerial bl 5 2024   DHW 11.6  coral bleaching, unknown storm",0.43268296440997867,0.43991574398954536,0.41833875590006264,0.4214108778335166,0.4167568975214888,0.4394576335454499,0.4427777515320154,0.43741719865156176,0.13860876325905758,0.13137598367949088,0.1529529717689736,0.14988084983551964,0.15453483014754743,0.13183409412358632,0.12851397613702087,0.1338745290174745,-0.014344208509916023,-0.01127208657646206,-0.015926066888489854,0.007232779579566695,-4.5811044409543866e-4,0.0033201179865654518,-0.005360552880453617,-0.0024985453379836042,0.13860876325905758,0.1529529717689736,0.14988084983551964,0.13137598367949088,0.13183409412358632,0.12851397613702087,0.1338745290174745
