scheme,event_year,programme_key,tail_features,learner,n,severe_n,observed_mean,predicted_mean,rmse,mae,predictive_r2,bias,severe_observed,severe_predicted,severe_rmse,false_extreme_rate
leave_one_event_out,2024,ltmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),75,4,0.11262580066603782,0.21189919060312626,0.218915564823013,0.1660888049922847,-0.9685008090498297,0.09927338993708842,0.6202929079050374,0.7546798036638891,0.16735864525365818,0.20588235294117646
leave_one_event_out,2024,ltmp,wqc_threshold_track_disease_tail,Soft-gated tail,75,4,0.11262580066603782,0.21400463438085715,0.21828596869663827,0.16532759519299686,-0.9571943649509027,0.10137883371481933,0.6202929079050374,0.7546798036638891,0.16735864525365818,0.20588235294117646
leave_one_event_out,2024,ltmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),75,4,0.11262580066603782,0.21251791274589832,0.21893790003091065,0.16600216654301989,-0.9689025083784955,0.0998921120798605,0.6202929079050374,0.7546798036638891,0.16735864525365818,0.20588235294117646
leave_one_event_out,2024,ltmp,wqc_threshold_track_tail,Soft-gated tail,75,4,0.11262580066603782,0.2152420786664013,0.21840117004445295,0.1651543182944672,-0.9592607453680839,0.10261627800036348,0.6202929079050374,0.7546798036638891,0.16735864525365818,0.22058823529411764
leave_one_event_out,2024,manta,legacy_tail,Conservative tail (0.5 gate),89,6,0.1910089706758529,0.20359397286575381,0.26514625798116304,0.21986027681097048,-1.2005560476633126,0.012585002189900921,0.58046576733465,0.3633459145384191,0.43276629895512697,0.234375
leave_one_event_out,2024,manta,legacy_tail,Soft-gated tail,89,6,0.1910089706758529,0.20713956642639378,0.2636507008030933,0.21831638779486823,-1.175801590896671,0.016130595750540877,0.58046576733465,0.3655764972566565,0.42989226787340135,0.25
leave_one_event_out,2024,manta,none,INLA only,89,6,0.1910089706758529,0.20004837930511388,0.2671014410866077,0.2214110439338263,-1.2331294151073142,0.00903940862926097,0.58046576733465,0.3611153318201817,0.4356546232797101,0.234375
leave_one_event_out,2024,manta,wqc_threshold_tail,Conservative tail (0.5 gate),89,6,0.1910089706758529,0.20263107583684162,0.26499908081664153,0.2198121114640799,-1.1981137600388,0.011622105160988706,0.58046576733465,0.36358711076312866,0.4324600535830023,0.234375
leave_one_event_out,2024,manta,wqc_threshold_tail,Soft-gated tail,89,6,0.1910089706758529,0.20521377236856936,0.2631822543208859,0.21821317899433346,-1.1680766645825869,0.014204801692716443,0.58046576733465,0.3660588897060757,0.4292733252472736,0.234375
leave_one_event_out,2024,manta,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),89,6,0.1910089706758529,0.20159097531018094,0.2658559576323171,0.22070528978844534,-1.2123519822296118,0.01058200463432803,0.58046576733465,0.3647138975982191,0.4307797675626481,0.234375
leave_one_event_out,2024,manta,wqc_threshold_track_disease_tail,Soft-gated tail,89,6,0.1910089706758529,0.203133571315248,0.26463808672703637,0.21999953564306438,-1.1921290932411335,0.012124600639395093,0.58046576733465,0.3683124633762565,0.4259109714814841,0.234375
leave_one_event_out,2024,manta,wqc_threshold_track_tail,Conservative tail (0.5 gate),89,6,0.1910089706758529,0.20178597362845394,0.265767636660703,0.22063686241919647,-1.2108822794508804,0.010777002952601028,0.58046576733465,0.36395727592882654,0.4317643446154138,0.234375
leave_one_event_out,2024,manta,wqc_threshold_track_tail,Soft-gated tail,89,6,0.1910089706758529,0.203523567951794,0.2644769355058434,0.21986268090456668,-1.1894601144504455,0.012514597275941087,0.58046576733465,0.36679922003747134,0.4278790290977884,0.234375
leave_one_event_out,2024,mmp,legacy_tail,Conservative tail (0.5 gate),54,13,0.2377982153127752,0.31777358797324684,0.30192709331560524,0.232309026358405,-0.23156242701697405,0.07997537266047165,0.6438488594127777,0.5073059962581695,0.4498081890397488,0.3055555555555556
leave_one_event_out,2024,mmp,legacy_tail,Soft-gated tail,54,13,0.2377982153127752,0.32834274797885804,0.30652713605979615,0.24065909346055914,-0.26937550585866377,0.09054453266608287,0.6438488594127777,0.5098608342161204,0.44656711401375054,0.3611111111111111
leave_one_event_out,2024,mmp,none,INLA only,54,13,0.2377982153127752,0.30720442796763564,0.29948757600636905,0.22395895925625087,-0.21174121624842934,0.06940621265486044,0.6438488594127777,0.5047511583002187,0.4530765703563239,0.2777777777777778
leave_one_event_out,2024,mmp,wqc_threshold_tail,Conservative tail (0.5 gate),54,13,0.2377982153127752,0.31669871943784705,0.3012377165635623,0.2316316989736079,-0.22594490364382724,0.07890050412507184,0.6438488594127777,0.5073143386614197,0.4494625498869759,0.3055555555555556
leave_one_event_out,2024,mmp,wqc_threshold_tail,Soft-gated tail,54,13,0.2377982153127752,0.3261930109080584,0.3049370941217518,0.23930443869096496,-0.25624045089542036,0.08839479559528322,0.6438488594127777,0.5098775190226209,0.44588001534150506,0.3333333333333333
leave_one_event_out,2024,mmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),54,13,0.2377982153127752,0.31991348871565833,0.30132573354644715,0.2335481669309754,-0.22666141243140747,0.08211527340288312,0.6438488594127777,0.5093412864830604,0.44628113744621867,0.3055555555555556
leave_one_event_out,2024,mmp,wqc_threshold_track_disease_tail,Soft-gated tail,54,13,0.2377982153127752,0.332622549463681,0.3064946995400283,0.24313737460569998,-0.26910687094622365,0.09482433415090581,0.6438488594127777,0.5139314146659023,0.43958995547834007,0.4166666666666667
leave_one_event_out,2024,mmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),54,13,0.2377982153127752,0.31933620641723304,0.2998047984880183,0.23154539487160677,-0.2143095707557845,0.08153799110445781,0.6438488594127777,0.5116948075473091,0.4435281478630975,0.3055555555555556
leave_one_event_out,2024,mmp,wqc_threshold_track_tail,Soft-gated tail,54,13,0.2377982153127752,0.3314679848668304,0.30275435784914395,0.23913183048696268,-0.23832050674582161,0.09366976955405518,0.6438488594127777,0.5186384567943997,0.4341938552884342,0.3333333333333333
reef_blocked_5fold,2016,ltmp,legacy_tail,Conservative tail (0.5 gate),22,4,0.18330675000243254,0.17049588703164203,0.14769827376623967,0.11262235363941578,0.5983079904299663,-0.012810862970790517,0.5926050488485936,0.41004910459857985,0.21880557852619806,0
reef_blocked_5fold,2016,ltmp,legacy_tail,Soft-gated tail,22,4,0.18330675000243254,0.1836020929531448,0.1430569462030075,0.11188841495928074,0.6231571722769903,2.9534295071226383e-4,0.5926050488485936,0.4413374634684323,0.18342244160344726,0.125
