scheme,tail_features,learner,programme_key,n,severe_n,observed_mean,predicted_mean,rmse,mae,predictive_r2,bias,severe_observed,severe_predicted,severe_rmse,false_extreme_rate
leave_one_event_out,wqc_threshold_track_tail,Soft-gated tail,ltmp,199,12,0.0887202187883077,0.13814253842287325,0.1826658990219562,0.1252782276483044,-0.19846250888932127,0.04942231963456554,0.61388975696167,0.43757147997714124,0.3249904572642509,0.10674157303370786
leave_one_event_out,legacy_tail,Conservative tail (0.5 gate),manta,248,7,0.10298413264736025,0.12970381575773782,0.1866153319407565,0.13583786215960836,-0.4662651904478652,0.026719683110377555,0.570184371369407,0.3875583466867052,0.4007693144639079,0.0892018779342723
leave_one_event_out,legacy_tail,Soft-gated tail,manta,248,7,0.10298413264736025,0.13807453524440388,0.19221648093886987,0.14173892173539882,-0.5556042649374116,0.035090402597043636,0.570184371369407,0.38947027473090867,0.39810918436084525,0.11267605633802817
leave_one_event_out,none,INLA only,manta,248,7,0.10298413264736025,0.12133309627107174,0.1834142787629308,0.13139440219726858,-0.41639428550074187,0.018348963623711474,0.570184371369407,0.38564641864250176,0.40344268340533856,0.07511737089201878
leave_one_event_out,wqc_threshold_tail,Conservative tail (0.5 gate),manta,248,7,0.10298413264736025,0.12934740112841098,0.1866521568537831,0.13610236147066085,-0.4668439254852472,0.026363268481050712,0.570184371369407,0.38776508630788487,0.40048586108683826,0.0892018779342723
leave_one_event_out,wqc_threshold_tail,Soft-gated tail,manta,248,7,0.10298413264736025,0.1373617059857502,0.19232368420084736,0.14160876030474184,-0.5573399366673504,0.03437757333838995,0.570184371369407,0.389883753973268,0.39753630803744455,0.11267605633802817
leave_one_event_out,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),manta,248,7,0.10298413264736025,0.1281115625789465,0.18632600633590315,0.13562830814288102,-0.46172216388849385,0.025127429931586228,0.570184371369407,0.3887309035951052,0.3989306305059564,0.07981220657276995
leave_one_event_out,wqc_threshold_track_disease_tail,Soft-gated tail,manta,248,7,0.10298413264736025,0.13489002888682122,0.19081027059174627,0.14052026301747053,-0.5329266551787952,0.03190589623946098,0.570184371369407,0.3918153885477087,0.39442421336369626,0.10328638497652583
leave_one_event_out,wqc_threshold_track_tail,Conservative tail (0.5 gate),manta,248,7,0.10298413264736025,0.1284987456495386,0.18666415403273828,0.13603762165742816,-0.4670324960855625,0.025514613002178346,0.570184371369407,0.38808237073562585,0.3998419299334339,0.08450704225352113
leave_one_event_out,wqc_threshold_track_tail,Soft-gated tail,manta,248,7,0.10298413264736025,0.13566439502800548,0.19169553608710915,0.14129730733318374,-0.5471836978936586,0.03268026238064522,0.570184371369407,0.39051832282875,0.3962457873761077,0.107981220657277
leave_one_event_out,legacy_tail,Conservative tail (0.5 gate),mmp,90,13,0.18723893040686382,0.31099640782438254,0.27583968827875627,0.21799126895344886,-0.4152588733317699,0.12375747741751873,0.6438488594127777,0.5073059962581695,0.4498081890397488,0.39705882352941174
leave_one_event_out,legacy_tail,Soft-gated tail,mmp,90,13,0.18723893040686382,0.3354939983351942,0.29356353345280806,0.23891877517647409,-0.6029744221376621,0.14825506792833043,0.6438488594127777,0.5098608342161204,0.44656711401375054,0.5
leave_one_event_out,none,INLA only,mmp,90,13,0.18723893040686382,0.28649881731357085,0.2630936319106227,0.2004065944315019,-0.2874875920944553,0.09925988690670705,0.6438488594127777,0.5047511583002187,0.4530765703563239,0.3235294117647059
