gain_probability,loss_probability,conditional_gain_fraction,conditional_loss_fraction,expected_gain_pp,expected_loss_pp,predicted_post_cover,predicted_change_pp,learner,transition_id,programme_key,ReefID,ReefName,event_year,survey_date,pre_cover,post_cover,cover_change_pp,sst_maxdhw,prop_acropora_pre,wqc_freqcc12,wqc_prior10_percentile,log_coastal_rain30,era5_wind_calm_fraction,cyc_maxHrs4mw,cot_idwmeanpertow,mortality_environment_available,weather_available,DISTURBANCE_TYPE,disturbance_text,post_cover_error,change_error_pp,scheme,fold,absolute_change_error_pp
0.18110347198139728,0.8188965280186028,0.10244681615332948,0.16680278641641694,0.6492408601483124,8.879586956531654,0.5677670020175287,-8.230346096383345,Mortality-augmented decomposed BRT,2255,manta,23-081,Fairfax Islands Reef (23-081),2024,2024-11-08,0.6500704629813622,0.40722478553053854,-24.284567745082363,11.2442553191489,0.8421051184060283,0.0818748265521753,0.9,5.784058808178996,0.01098901098901099,0,0.0202,1,1,b,Aerial bl 4 2024 DHW 11.46 2024  coral bleaching,-0.1605422164869902,-16.05422164869902,forward_2024_2025,2024_2025,16.05422164869902
0.6099305573190347,0.31890030649089635,0.2232797249100782,0.4207654537972254,5.984799832537306,7.521442724516611,0.5451729660882559,-1.5366428919793118,Mortality-augmented decomposed BRT,919,manta,11-237c,Ashmore Banks (No 3) (11-237c),2025,2025-12-12,0.5605393950080491,0.7052754626288374,14.47360676207884,8.06440789473684,0.25792108628559274,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0449,0,0,NA,NA,0.1601024965405815,16.01024965405815,forward_2024_2025,2024_2025,16.01024965405815
0.6713574600695668,0.216346282865762,0.06467034641465245,0.14866326168958038,2.4638553934717327,1.391079267694497,0.4432403804773115,1.072776125777236,Mortality-augmented decomposed BRT,2681,mmp,18-049e,Orpheus (Goolboddi) Island Reef (No 5) (18-049e),2024,2024-05-31,0.4325126192195391,0.2869674987340918,-14.554512048544735,5.53888888888889,0.9172638468175502,0.281607665198612,0.3,6.212002270133139,0.2087912087912088,0,0.0011,1,1,m,"bleaching observed during targetted bleaching surveys  coral bleaching, Cyclone Kirrily",-0.15627288174321974,-15.627288174321974,forward_2024_2025,2024_2025,15.627288174321974
0.8235082037352366,0.14831243076978948,0.05478484806221599,0.19587708516467403,3.03496350776247,0.9508230029817248,0.3481357446201173,2.0841405047807458,Mortality-augmented decomposed BRT,2503,mmp,17-012,Normanby-Mabel Reef (17-012),2024,2024-06-17,0.32729433957230986,0.19259546303681788,-13.4698876535492,6.45,0.6887038594108011,0.571581421394978,1,6.845372987621058,0.6153846153846154,0,0,1,1,c | u,"COTS seen this year and last, but also BrB disease | combination of flood, COTS,  minor bleachng  crown-of-thorns starfish | unknown at 2.0 m only",-0.15554028158329944,-15.554028158329944,forward_2024_2025,2024_2025,15.554028158329944
0.25501535783160456,0.7449846421683954,0.11495165573105444,0.6622786996321444,1.3235534747105129,27.0621908281968,0.2911113694933002,-25.738637353486283,Mortality-augmented decomposed BRT,1889,manta,19-207,Hyde Reef (19-207),2024,2024-05-13,0.548497743028163,0.4422387836532301,-10.625895937493295,9.50714285714286,0.7299065476187283,0,0.45,5.8287453483906155,0.01098901098901099,33,8e-4,1,1,b,DHW 9.2 to 10.15  coral bleaching,0.15112741415992986,15.112741415992987,forward_2024_2025,2024_2025,15.112741415992987
0.34286384287258576,0.6571361571274142,0.07304174913241769,0.3354836649746924,1.4167892572554452,9.573757268574838,0.3526961611715371,-8.156968011319387,Mortality-augmented decomposed BRT,553,ltmp,19-138,U/N Reef (19-138),2024,2024-05-10,0.434265841284731,0.5036509690708734,6.938512778614236,5.812,0.19822604048299736,0,0.45,5.8287453483906155,0.01098901098901099,21,0.0064,1,1,NA,NA,0.15095480789933624,15.095480789933625,forward_2024_2025,2024_2025,15.095480789933625
0.5967144724800951,0.11838342777677452,0.0712813426598202,0.2625045747883991,2.9037248564929565,0.9861300271319574,0.3365024878858937,1.9175948293609968,Mortality-augmented decomposed BRT,129,ltmp,14-126,Linnet Reef (14-126),2024,2024-09-28,0.31732653959228374,0.18589676981759504,-13.142976977468868,6.675,0.6343256027311654,0.536864378405265,1,6.662192357426267,0.2307692307692308,0,0.0201,1,1,b,DHW 6.73  coral bleaching,-0.15060571806829864,-15.060571806829865,forward_2024_2025,2024_2025,15.060571806829865
0.14639898023871334,0.8536010197612867,0.0988638008330545,0.18315951101224293,0.5329035206030482,9.878026116025884,0.5383577177823029,-9.34512259542284,Mortality-augmented decomposed BRT,2282,manta,23-082a,Lady Musgrave Reef (23-082a),2024,2024-11-07,0.6318089437365313,0.39267387347992694,-23.913507025660437,11.2160377358491,0.9474516636293956,0.0530255667004531,0.8,5.801442997806395,0.01098901098901099,0,0.0202,1,1,m,"Aerial bl 4 2024 DHW 11.42  coral bleaching, unknown storm",-0.14568384430237596,-14.568384430237597,forward_2024_2025,2024_2025,14.568384430237597
0.4498396430322319,0.4027559624138327,0.05660202509785538,0.10377172930500486,1.847080853713962,1.147551720793773,0.28156412316424145,0.6995291329201903,Mortality-augmented decomposed BRT,3058,mmp,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,2024-05-12,0.27456883183503955,0.13594107109759657,-13.862776073744298,12.47,0.901484765985602,0.742819670261997,0.3,5.455125136460727,0,0,0,1,1,b,bleaching still evident at time of surveys  coral bleaching,-0.1456230520666449,-14.562305206664488,forward_2024_2025,2024_2025,14.562305206664488
0.5856043096327375,0.4143956903672624,0.15072866828967948,0.27545426673337,3.97038322874521,6.280219375832287,0.5270883292153408,-2.3098361470870743,Mortality-augmented decomposed BRT,1985,manta,20-299d,Briggs Reef (No 1) (20-299d),2024,2025-03-23,0.5501866906862115,0.38163401308421346,-16.855267760199805,8.34,0.25792108628559274,0,0.35,5.410388454901543,0,0,0.0078,1,1,NA,NA,-0.1454543161311273,-14.545431613112733,forward_2024_2025,2024_2025,14.545431613112733
0.36222322735141194,0.637776772648588,0.17647799096030997,0.489758854740345,4.41026679524892,9.685596013089851,0.25732785023917226,-5.275329217840935,Mortality-augmented decomposed BRT,926,manta,12-056,Mantis Reef (12-056),2025,2025-12-17,0.3100811424175816,0.3996936814206742,8.961253900309258,10.4637234042553,0.24979348032713852,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,NA,0,0,NA,NA,0.14236583118150192,14.236583118150191,forward_2024_2025,2024_2025,14.236583118150191
0.7321646024797499,0.26783539752025026,0.0331023996819103,0.23522877050331092,1.4684967170155394,2.4828985367837153,0.38395065113055343,-1.0144018197681792,Mortality-augmented decomposed BRT,962,manta,13-124,U/N Reef (13-124),2024,2024-12-08,0.3940946693282352,0.24292243716243056,-15.117223216580468,7.98619718309859,0.1774292151097992,0.289484885761631,0.8,6.655036804576533,0.1868131868131868,0,0,1,1,b,DHW 7.65  coral bleaching,-0.14102821396812287,-14.102821396812288,forward_2024_2025,2024_2025,14.102821396812288
0.5917882443351763,0.40821175566482376,0.08462942550688982,0.19030012255250903,2.9547875050863244,3.185134935750745,0.4077148442273903,-0.2303474306644182,Mortality-augmented decomposed BRT,1263,manta,15-030,Swinger Reef (15-030),2024,2024-12-22,0.4100183185340346,0.2680747706374903,-14.194354789654422,3.87444444444444,0.25792108628559274,0.149812788731616,1,6.7363531973548385,0.15384615384615383,0,0.0025,1,1,b,DHW 3.87  coral bleaching,-0.13964007358990005,-13.964007358990004,forward_2024_2025,2024_2025,13.964007358990004
0.5171045936351564,0.4828954063648435,0.15113284908655497,0.18161488035258155,4.7463442014317785,3.443788802060812,0.40569942747363663,1.302555399370969,Mortality-augmented decomposed BRT,2283,manta,23-082a,Lady Musgrave Reef (23-082a),2025,2025-10-27,0.39267387347992694,0.2664321534602705,-12.624172001965643,0.33,0.9162366199546884,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,4e-4,0,0,s,Alfred Cyclone Alfred,-0.13926727401336614,-13.926727401336615,forward_2024_2025,2024_2025,13.926727401336615
0.6076410368209308,0.3105118534659384,0.23246376651001535,0.4087462251041587,5.696731940514086,7.573405718398712,0.5779377234346186,-1.87667377788463,Mortality-augmented decomposed BRT,914,manta,11-237b,Ashmore Banks (No 2) (11-237b),2025,2025-12-12,0.5967044612134649,0.7167317244598969,12.0027263246432,8.38419161676647,0.25792108628559274,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0449,0,0,NA,NA,0.13879400102527828,13.879400102527828,forward_2024_2025,2024_2025,13.879400102527828
0.7288301199821059,0.2711698800178941,0.03743346083515369,0.08448668782659632,2.268180239637023,0.386348966602332,0.1874542075383986,1.8818312730346929,Mortality-augmented decomposed BRT,2301,mmp,16-006,Snapper Reef (16-006),2024,2024-06-04,0.16863589480805166,0.05155365819270063,-11.708223661535104,6.872,0.2276483309360394,0.897197855579998,0.9,6.812168274251864,0.5164835164835165,0,0.001,1,1,m,"Jasper Cyclone Jasper, flood waters at 2.0 m only, coral bleaching at 5.0 m only | flood waters, Cyclone Jasper",-0.13590054934569795,-13.590054934569796,forward_2024_2025,2024_2025,13.590054934569796
0.29737206726084053,0.5464323005055751,0.18848131660274428,0.40088931733928296,1.7073417249525022,15.233014764311182,0.5601277856806182,-13.525673039358676,Mortality-augmented decomposed BRT,904,manta,11-222a,Middle Banks (11-222a),2025,2025-12-12,0.6953845160742049,0.6954855722581368,0.0101056183931858,8.28537974683544,0.25792108628559274,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0556,0,0,NA,NA,0.13535778657751862,13.535778657751862,forward_2024_2025,2024_2025,13.535778657751862
0.2009180615039785,0.5621988949860067,0.16111365809040767,0.282382309893151,2.2765773091293298,4.710507097133908,0.2723761710492116,-2.43392978800458,Mortality-augmented decomposed BRT,2238,manta,23-055a,One Tree Island Reef (23-055a),2025,2025-10-30,0.2967154689292574,0.13754371574946278,-15.91717531797946,0.843069306930693,0.8368289264369648,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.5084,0,0,s,Alfred Cyclone Alfred,-0.1348324552997488,-13.48324552997488,forward_2024_2025,2024_2025,13.48324552997488
0.8366022896943724,0.16339771030562741,0.06397581340393065,0.17414659198966656,4.210440863615075,0.607033198674378,0.24936386231267657,3.6034076649406943,Mortality-augmented decomposed BRT,1075,manta,14-116a,Lizard Island Reef (North West) (14-116a),2024,2024-09-29,0.2133297856632696,0.11486097306724684,-9.846881259602275,6.24428571428571,0.14877724148928995,0.0473388095731419,0.6,6.662192357426267,0.1978021978021978,0,0,1,1,b,DHW 6.27  aerial bl 4  coral bleaching,-0.1345028892454297,-13.45028892454297,forward_2024_2025,2024_2025,13.45028892454297
0.22302238361385185,0.7769776163861482,0.06025076527057564,0.6347412386400078,0.9470782212099716,14.55795073067928,0.15907677643207668,-13.610872509469306,Mortality-augmented decomposed BRT,581,ltmp,19-207,Hyde Reef (19-207),2024,2025-01-21,0.29518550152676976,0.2904672305751619,-0.4718270951607873,9.50714285714286,0.7162796368719883,0,0.45,5.8287453483906155,0.01098901098901099,33,8e-4,1,1,NA,NA,0.1313904541430852,13.13904541430852,forward_2024_2025,2024_2025,13.13904541430852
0.6391883747849539,0.32128249809122894,0.10376170711158356,0.1835416463334368,4.10361026417241,2.2483090928300156,0.39982449679355614,1.855301171342394,Mortality-augmented decomposed BRT,2243,manta,23-068,Erskine Reef (23-068),2025,2025-11-01,0.3812714850801322,0.26914870917548606,-11.212277590464614,1.10823529411765,0.8204213232723736,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0,0,0,s,unknown storm unknown storm,-0.13067578761807008,-13.067578761807008,forward_2024_2025,2024_2025,13.067578761807008
0.6882069833686215,0.17016453376129048,0.06383588236954006,0.13883616459326972,3.541557715112479,0.45799446692727774,0.22469579637197007,3.0835632481852,Mortality-augmented decomposed BRT,3017,mmp,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,2024-05-11,0.1938601638901181,0.094141417582425,-9.971874630769308,12.23,0.7664047472610901,0.88543541568752,0.3,5.455125136460727,0,0,NA,1,1,b,bleaching still evident at time of surveys  coral bleaching,-0.13055437878954507,-13.055437878954509,forward_2024_2025,2024_2025,13.055437878954509
0.28029069111423444,0.4313655713315957,0.05990536299243684,0.2158782964214947,1.0681780236283034,3.3881281719750884,0.34063624790718317,-2.3199501483467833,Mortality-augmented decomposed BRT,2001,manta,21-025,Penrith Reef (21-025),2024,2025-01-13,0.363835749390651,0.21068224376707284,-15.315350562357816,8.17857142857143,0.02455375498852522,0,0.4,5.410388454901543,0.01098901098901099,4,0,1,1,NA,NA,-0.12995400414011032,-12.995400414011034,forward_2024_2025,2024_2025,12.995400414011034
0.6775040951420713,0.3224959048579286,0.1358599863496965,0.21030417494738485,6.6471685758386165,1.8843755521593024,0.3254683090948227,4.762793023679313,Mortality-augmented decomposed BRT,2248,manta,23-069,Mast Head Reef (23-069),2025,2025-11-02,0.2778403788580296,0.1971860952166001,-8.06542836414295,1.37589552238806,0.7600529375107322,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0,0,0,s,unknown storm unknown storm,-0.1282822138782226,-12.828221387822262,forward_2024_2025,2024_2025,12.828221387822262
0.6687821557092994,0.2317362129515306,0.08072970065707477,0.14581176744816737,2.6608489797052632,1.7137012314466713,0.5166357234931311,0.9471477482585922,Mortality-augmented decomposed BRT,2691,mmp,18-049e,Orpheus (Goolboddi) Island Reef (No 5) (18-049e),2024,2024-05-31,0.5071642460105452,0.3884450177734608,-11.871922823708442,5.53888888888889,0.8773050262564269,0.281607665198612,0.3,6.212002270133139,0.2087912087912088,0,0.0011,1,1,m,"bleaching observed during targetted bleaching surveys  coral bleaching, Cyclone Kirrily",-0.12819070571967034,-12.819070571967034,forward_2024_2025,2024_2025,12.819070571967034
0.3705581463205156,0.6294418536794844,0.12846088420082336,0.364224185775646,2.6800433871207794,10.018389255947644,0.3636085584854342,-7.338345868826862,Mortality-augmented decomposed BRT,1841,manta,19-135,Hardy Reef (19-135),2024,2025-04-01,0.4369920171737029,0.488574466673557,5.158244949985413,5.07602739726027,0.25792108628559274,0,0.4,5.8287453483906155,0.02197802197802198,16.875,0,1,1,NA,NA,0.12496590818812275,12.496590818812276,forward_2024_2025,2024_2025,12.496590818812276
0.22730811938342776,0.5294760431027438,0.08001535417499867,0.0750882590024641,1.4951192946428793,0.7075638256870074,0.18584574790122985,0.7875554689558723,Mortality-augmented decomposed BRT,2998,mmp,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,2025-04-21,0.17797019321167112,0.06233144983205673,-11.56387433796144,12.3,0.9702392451266664,0.874654366947519,0.1,5.3548966285573405,0,0,NA,1,1,b,further decline as a result of bleaching in 2024  coral bleaching,-0.1235142980691731,-12.351429806917311,forward_2024_2025,2024_2025,12.351429806917311
0.34043516729929935,0.6595648327007005,0.07731000439022538,0.6475534395463335,1.4187482032094227,19.68700819890429,0.27825975486532906,-18.268259995694866,Mortality-augmented decomposed BRT,566,ltmp,19-159,Slate Reef (19-159),2024,2024-05-12,0.4609423548222777,0.4004283118958544,-6.0514042926423315,8.61,0.6586105214947701,0,0.45,5.8287453483906155,0.01098901098901099,33,0.0198,1,1,b,coral bleaching,0.12216855703052532,12.21685570305253,forward_2024_2025,2024_2025,12.21685570305253
0.6212617866056745,0.37873821339432545,0.0869869557916876,0.26866738628498466,3.143186749748549,4.257180866829012,0.40723727429358786,-1.1139941170804637,Mortality-augmented decomposed BRT,2004,manta,21-060,U/N Reef (21-060),2024,2025-01-11,0.4183772154643925,0.28597806281198546,-13.239915265240704,8.99,0.4194754038758102,0,0.4,5.04829112437769,0.01098901098901099,1,0,1,1,NA,NA,-0.1212592114816024,-12.12592114816024,forward_2024_2025,2024_2025,12.12592114816024
0.8199746647081801,0.1800253352918198,0.04969484594292608,0.16324073585924753,3.135263755282662,0.6776223418310866,0.2551584898251312,2.457641413451575,Mortality-augmented decomposed BRT,1988,manta,20-309,Tern Reef (20-309),2024,2025-01-14,0.23058207569061545,0.13966852747250766,-9.091354821810777,7.54,0.1532054981939306,0,0.35,5.410388454901543,0.01098901098901099,1,0,1,1,c,Incipient outbreak  crown-of-thorns starfish,-0.11548996235262352,-11.54899623526235,forward_2024_2025,2024_2025,11.54899623526235
0.7062635928289165,0.29373640717108346,0.02768624199526906,0.1351672061900341,1.694518885486492,0.5296696532791255,0.14505468057984833,1.1648492322073682,Mortality-augmented decomposed BRT,2622,mmp,18-001,Richards (Bedarra) Reef (18-001),2025,2025-05-23,0.13340618825777464,0.03210711371940394,-10.12990745383707,4.35,0.2784381185115617,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0038,0,0,f,flood waters,-0.11294756686044438,-11.29475668604444,forward_2024_2025,2024_2025,11.29475668604444
0.5388438088705882,0.4611561911294117,0.14973968795490614,0.13210290328771335,4.783232316980725,2.4805534047421,0.4302084182335876,2.302678912238626,Mortality-augmented decomposed BRT,897,manta,11-211,Pearson Reef (11-211),2024,2024-12-12,0.4071816291112013,0.3191275803107306,-8.805404880047075,3.64,0.25792108628559274,0.0796634526721477,0.5,6.253837400109406,0.13186813186813187,0,0.0011,1,1,NA,NA,-0.111080837922857,-11.1080837922857,forward_2024_2025,2024_2025,11.1080837922857
0.46831200493202496,0.531687995067975,0.04299595065975873,0.2814673426217203,1.078169674675206,6.952022571622556,0.4058048837115952,-5.873852896947351,Mortality-augmented decomposed BRT,1617,manta,18-034,Myrmidon Reef (18-034),2024,2025-04-05,0.46454341268106875,0.2953049350308271,-16.923847765024163,8.72885714285714,0.15606337630475434,0,0.5,6.416116296599418,0.04395604395604396,9,0,1,1,b,DHW 7.18  coral bleaching,-0.11049994868076812,-11.049994868076812,forward_2024_2025,2024_2025,11.049994868076812
0.5898581199724922,0.30733990665650035,0.06079457998770658,0.17915673658909373,1.51334874616846,3.182508764674308,0.5612946544051094,-1.6691600185058442,Mortality-augmented decomposed BRT,2007,manta,21-139,U/N Reef (21-139),2024,2025-01-05,0.5779862545901678,0.45086177844244085,-12.712447614772698,8.6,0.161084953587778,0,0.4,5.04829112437769,0.03296703296703297,1,0.0335,1,1,NA,NA,-0.11043287596266854,-11.043287596266854,forward_2024_2025,2024_2025,11.043287596266854
0.7020289124777624,0.0277067904626358,0.02826468769967369,0.14926293458198503,1.4482534010888355,0.11171497913876303,0.28349562932934824,1.336538421950073,Mortality-augmented decomposed BRT,2777,mmp,19-009c,Magnetic Island Reef (No 2) (19-009c),2024,2024-06-05,0.2701302451098475,0.1754775904854695,-9.465265462437802,9.07,0.18275253450005705,0.996374213958009,0.4,6.096021794618455,0.6043956043956044,0,0.0197,1,1,b,partial bleaching at time of surveys  coral bleaching,-0.10801803884387876,-10.801803884387876,forward_2024_2025,2024_2025,10.801803884387876
0.6854705337088566,0.0687845187409558,0.12307145423172106,0.47255645425118953,6.144122421040928,0.8831304366936696,0.3243041718601138,5.260991984347258,Mortality-augmented decomposed BRT,1100,manta,14-123,Martin Reef (14-123),2024,2024-10-01,0.2716942520166412,0.2174431330854078,-5.425111893123341,6.50702702702703,0.5837078855804666,0.530025205470943,1,6.662192357426267,0.2307692307692308,0,0.0201,1,1,b,DHW 6.73 aerial bl 5  coral bleaching,-0.106861038774706,-10.6861038774706,forward_2024_2025,2024_2025,10.6861038774706
0.33566598425567373,0.06821166918309242,0.1281490011219456,0.28006745406735906,1.998937230056416,1.0226220568327904,0.5450589508276228,0.9763151732236296,Mortality-augmented decomposed BRT,1669,manta,18-076,Helix Reef (18-076),2024,2024-06-07,0.5352957990953865,0.4391003226172138,-9.619547647817267,6.1,0.5054491943511117,0,0.5,6.096021794618455,0.08791208791208792,1,0.0257,1,1,m,"Cyclone Kirrily and DHW 6.11 Kirrily Cyclone Kirrily, coral bleaching",-0.10595862821040895,-10.595862821040896,forward_2024_2025,2024_2025,10.595862821040896
0.6393769421018783,0.18248400426745884,0.04635875805653317,0.15283476189049056,2.342534030013845,0.5848249822673139,0.22726769391637291,1.7577090477465307,Mortality-augmented decomposed BRT,3026,mmp,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,2024-05-11,0.2096906034389076,0.12330852251969322,-8.638208091921438,12.23,0.48147352484178185,0.88543541568752,0.3,5.455125136460727,0,0,NA,1,1,b,bleaching still evident at time of surveys  coral bleaching,-0.10395917139667968,-10.395917139667969,forward_2024_2025,2024_2025,10.395917139667969
0.19510770128079835,0.5324541813765985,0.04146632920263031,0.46397406277991626,0.6682359442532944,4.299531736285909,0.13772549492948746,-3.631295792032613,Mortality-augmented decomposed BRT,403,ltmp,18-032,Rib Reef (18-032),2024,2024-06-09,0.1740384528498136,0.2407698893036725,6.67314364538589,6.7,0.25835783163767373,0.0708951209808588,1,6.212002270133139,0.12087912087912088,7,7e-4,1,1,NA,NA,0.10304439437418504,10.304439437418502,forward_2024_2025,2024_2025,10.304439437418502
0.8972299079734707,0.10277009202652924,0.04014093545306257,0.12975035928290043,3.1811086927581376,0.15566993008022098,0.14699700227190307,3.025438762677916,Mortality-augmented decomposed BRT,642,ltmp,20-309,Tern Reef (20-309),2024,2025-01-14,0.11674261464512392,0.04463179670920843,-7.211081793591548,7.54,0.1532054981939306,0,0.35,5.410388454901543,0.01098901098901099,1,0,1,1,c,14 cots  crown-of-thorns starfish,-0.10236520556269464,-10.236520556269465,forward_2024_2025,2024_2025,10.236520556269465
0.7492134503665804,0.11800572275282056,0.04554462232577636,0.10568169733750382,2.948397491346048,0.1695327225345592,0.16372971878571144,2.778864768811487,Mortality-augmented decomposed BRT,3059,mmp,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,2025-04-21,0.13594107109759657,0.06152604643492183,-7.441502466267473,12.47,0.7596478225945502,0.742819670261997,0.3,5.455125136460727,0,0,0,1,1,b,further decline as a result of bleaching in 2024  coral bleaching,-0.1022036723507896,-10.22036723507896,forward_2024_2025,2024_2025,10.22036723507896
0.4002371670564023,0.5997628329435978,0.05389995719660084,0.5758795901263306,1.293441983131901,13.830440491214867,0.2750583268150247,-12.53699850808297,Mortality-augmented decomposed BRT,567,ltmp,19-159,Slate Reef (19-159),2024,2025-03-24,0.4004283118958544,0.374936805588185,-2.5491506307669445,8.61,0.6136352481490801,0,0.45,5.8287453483906155,0.01098901098901099,33,0.0198,1,1,NA,NA,0.09987847877316024,9.987847877316025,forward_2024_2025,2024_2025,9.987847877316025
0.7274929782887268,0.2725070217112733,0.08804757643524339,0.34079832122949905,3.5511419995380953,4.1383008645422175,0.4397301920835877,-0.5871588650041226,Mortality-augmented decomposed BRT,1312,manta,15-099c,Agincourt Reefs (No 1) (15-099c),2024,2024-10-06,0.44560178073362894,0.3406554623648544,-10.494631836877454,6.838,0.3820065936993378,0.044311645741118,0.7,6.6724338344427165,0.15384615384615383,0,0,1,1,m,"Aerial bl 3 2024 DHW 6.97  coral bleaching, Cyclone Jasper",-0.09907472971873332,-9.907472971873332,forward_2024_2025,2024_2025,9.907472971873332
0.7599006208270914,0.07800835815810492,0.04283274534162842,0.2853163492890483,2.572899101184408,0.46633332943303385,0.230587189399386,2.106565771751376,Mortality-augmented decomposed BRT,114,ltmp,14-123,Martin Reef (14-123),2024,2024-09-30,0.20952153168187224,0.1324936603891952,-7.7027871292677075,6.50702702702703,0.5837078855804666,0.530025205470943,1,6.662192357426267,0.2307692307692308,0,0.0201,1,1,b,no decline  coral bleaching,-0.09809352901019085,-9.809352901019084,forward_2024_2025,2024_2025,9.809352901019084
0.3314598522335696,0.6685401477664304,0.04917330240911777,0.41354578793708296,0.8220993394588837,13.702306443284051,0.3668108054160699,-12.88020710382517,Mortality-augmented decomposed BRT,1616,manta,18-034,Myrmidon Reef (18-034),2024,2024-06-05,0.4956128764543216,0.46454341268106875,-3.1069463773252872,8.72885714285714,0.3299598280057257,0,0.5,6.416116296599418,0.04395604395604396,9,0,1,1,m,"DHW 8.73  coral bleaching, Cyclone Kirrily",0.09773260726499884,9.77326072649988,forward_2024_2025,2024_2025,9.77326072649988
0.7681607549146152,0.23183924508538473,0.0578287960964719,0.31612143644343454,2.9061815091698193,2.5341700445089987,0.3494961196711871,0.3720114646608208,Mortality-augmented decomposed BRT,2369,mmp,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,2024-06-16,0.3457760050245789,0.25273308092101576,-9.304292410356313,7.66,0.589862940713534,0.529954681473679,0.9,6.977581085825649,0.2087912087912088,0,1e-4,1,1,b | m,"partial bleaching during bleaching surveys Feb24 | bleaching observed during targetted bleaching surveys  coral bleaching at 2.0 m only | coral bleaching at 2.0 m only, Cyclone Jasper",-0.09676303875017134,-9.676303875017132,forward_2024_2025,2024_2025,9.676303875017132
0.7404264994117924,0.2595735005882075,0.07239204316644984,0.04522438216823531,3.3395869355523,0.4425084768277251,0.4059249946122223,2.897078458724578,Mortality-augmented decomposed BRT,275,ltmp,16-028,Low Islands Reef (16-028),2024,2024-10-08,0.37695421002497653,0.3096307580176064,-6.7323452007370115,6.42,0.07365554786941506,0.564896066302209,1,6.900914657280194,0.6263736263736264,0,1e-4,1,1,m,"Jasper Cyclone Jasper, flood waters, coral bleaching",-0.09629423659461588,-9.62942365946159,forward_2024_2025,2024_2025,9.62942365946159
0.47135564806438773,0.5286443519356121,0.04046460205477407,0.18440373596040183,1.611524784596165,1.5118308980421784,0.15608197835740484,0.09969388655398648,Mortality-augmented decomposed BRT,1915,manta,20-014,Hayman Island Reef (20-014),2024,2024-05-15,0.15508503949186497,0.2513719816639524,9.628694217208745,5.79416666666667,0.14030141659542145,0.205780518226557,0.3,5.8287453483906155,0.01098901098901099,12,0,1,1,b,DHW 5.85  coral bleaching,0.09529000330654758,9.52900033065476,forward_2024_2025,2024_2025,9.52900033065476
0.5560823940067808,0.4439176059932193,0.13717666342469362,0.3887175800722785,5.010952888193986,5.920441016095973,0.33400258162582763,-0.9094881279019862,Mortality-augmented decomposed BRT,982,manta,13-127,Rodda Reef (13-127),2025,2025-12-20,0.3430974629048475,0.4291377026969509,8.60402397921034,8.87947368421053,0.25792108628559274,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,NA,0,0,NA,NA,0.09513512107112326,9.513512107112325,forward_2024_2025,2024_2025,9.513512107112325
0.4605810199020353,0.4090236573511696,0.027068617301675,0.1301538764493749,0.8811690095178117,1.5609616933604782,0.2864174286219387,-0.6797926838426671,Mortality-augmented decomposed BRT,2131,manta,22-088a,U/N Reef (22-088a),2024,2024-11-13,0.29321535546036537,0.1935847225225385,-9.963063293782689,7.5728813559322,0.25792108628559274,0,0.5,5.293126064302306,0.05494505494505494,0,0.1239,1,1,b,DHW 7.58  coral bleaching,-0.0928327060994002,-9.28327060994002,forward_2024_2025,2024_2025,9.28327060994002
0.6143525236848923,0.38564747631510754,0.05170145213236187,0.23154787785895264,1.8384202109676688,3.761190485981607,0.4019777940594109,-1.9227702750139408,Mortality-augmented decomposed BRT,925,manta,12-056,Mantis Reef (12-056),2024,2024-12-18,0.42120549680955033,0.3100811424175816,-11.112435439196872,9.1413829787234,0.216141422466712,0.058949040699155,0.9,6.420027608820439,0.15384615384615383,0,0,1,1,b,DHW 8.91  coral bleaching,-0.09189665164182932,-9.189665164182932,forward_2024_2025,2024_2025,9.189665164182932
0.4840909096534137,0.5159090903465863,0.07186562101533987,0.13512255091734146,2.5797723462018207,1.8017648649319813,0.2662423113385475,0.7780074812698379,Mortality-augmented decomposed BRT,885,manta,11-049,U/N Reef (11-049),2024,2024-12-14,0.2584622365258491,0.17452062249854547,-8.394161402730363,5.18,0.06346503689087687,0.186029924868371,0.9,6.492034321653199,0.14285714285714285,0,0.0404,1,1,c,DHW 5.17  crown-of-thorns starfish,-0.091721688840002,-9.1721688840002,forward_2024_2025,2024_2025,9.1721688840002
