programme_key,learner,composition,prop_acropora_pre,observed_pre_cover,ann_maxdhw,occurrence,positive,mortality,q05,q95,outside_tree_support,observed_dhw_max
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,1.75,0.27441090212256825,0.18549052766776467,0.05039790404330744,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,2,0.28080062503786696,0.18549288635536645,0.05157727625978768,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,2.25,0.2873753279393711,0.18550663660119432,0.0527953106154923,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,2.5,0.29413461545902386,0.18552191913296734,0.054049276056075596,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,2.75,0.30107734182366513,0.1855284077263883,0.05533587428157577,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,3,0.30820155361846935,0.18551554530292436,0.05665126670143365,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,3.25,0.315563180784589,0.18547280615973114,0.05800374271397669,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,3.5,0.3232637373426785,0.18547512815821635,0.05941843178411173,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,3.75,0.330911854159714,0.18534264583407833,0.06079259692604686,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,4,0.33879667941159813,0.18515189629577536,0.062191712093864177,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,4.25,0.3468795003951666,0.18470891720861699,0.06358658486958903,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,4.5,0.355087635941658,0.183852063504794,0.06494211201144301,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,4.75,0.3633505103049454,0.1834501554091629,0.06632201751399659,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,5,0.3717455384428172,0.18297289832097785,0.06769145922471094,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,5.25,0.38104088508828293,0.18217063368104058,0.06917296455687845,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,5.5,0.38951854415122644,0.1815566878118424,0.07048563844667848,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,5.75,0.3987104840628276,0.18102034789780252,0.071926460563279,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,6,0.4077067913666473,0.18108559494311427,0.0734027274528089,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,6.25,0.4165885762663445,0.18063269604745086,0.0748011432899305,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,6.5,0.42552798521039886,0.1802121843276494,0.0762387789292002,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,6.75,0.4343683401480725,0.1798138017064402,0.07769521011261757,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,7,0.4438410234564935,0.17984543845928655,0.0793910071101551,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,7.25,0.452865987671054,0.18092186397652985,0.0811961576351355,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,7.5,0.4618899578949577,0.18123955333849243,0.08297426430786116,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,7.75,0.4713218184145506,0.1817722918848766,0.08496072356036158,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,8,0.48030019907263827,0.18251649962652744,0.08695393045466251,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,8.25,0.4932616600383397,0.18347367381996624,0.09002649986246336,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,8.5,0.504536885773324,0.18464914676812716,0.09282662650031841,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,8.75,0.5137525765716816,0.18618510393171941,0.095319118314174,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,9,0.5224770665122879,0.18788312038232807,0.09782420451952083,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,9.25,0.5311077955283745,0.1897660865506241,0.10045330687177849,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,9.5,0.53926032048611,0.19244009194956044,0.10331297552489686,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,9.75,0.5476726698916213,0.19532322973839492,0.10640822402151394,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,10,0.5559621450233788,0.19798806876893935,0.10951725932000825,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,10.25,0.564120816707017,0.2011026577507786,0.11285542117714889,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,10.5,0.572141655109328,0.20429533054976948,0.11630785055719181,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,10.75,0.5800185193109406,0.20774008206613256,0.11993052620175912,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,11,0.5877461371177265,0.21183605228700106,0.12384860241165985,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,11.25,0.5953200765348448,0.21589554949465867,0.12784127057145475,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,11.5,0.6027367103311142,0.2199817297089516,0.1319228270910506,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,11.75,0.6099931750889067,0.22422554619051482,0.13612674888914975,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,12,0.6170873260731307,0.22860170758960174,0.1404380758274769,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,12.25,0.624017689167491,0.233095165606189,0.1448476376720479,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,12.5,0.6307834110213298,0.2376912218835634,0.14934610930336603,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,12.75,0.6373842084299505,0.24237511070387815,0.1539237755843605,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,13,0.6438203178397579,0.24713220601959685,0.15857068437791785,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,13.25,0.6500924457318157,0.25194820441083193,0.16327678955197666,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,13.5,0.6562017204989302,0.25680928077537296,0.1680320806918513,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,13.75,0.6621496462974742,0.26170221574147556,0.1728266976708696,NA,NA,NA,NA
manta,benchmark_ensemble,Low Acropora,0.1,0.26368209457851366,14,0.6679380592304951,0.26661449542268,0.1776510293319874,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,0,0.2447400752439533,0.17290546645712312,0.041985115436718956,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,0.25,0.2500707832393143,0.17260575969883002,0.04281358027213174,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,0.5,0.25557683896136457,0.17235093285646597,0.043680491771963606,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,0.75,0.2612611532310675,0.1721374031670859,0.04458612698849714,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,1,0.2671262612175353,0.17196045261404505,0.04553034603279948,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,1.25,0.27317426589929256,0.17181426668396238,0.046512551712066384,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,1.5,0.2794067788233048,0.1716920036327814,0.04753165532538426,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,1.75,0.2858248587152324,0.1715858938486799,0.048586050143283904,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,2,0.29242894865824964,0.17148736845764656,0.049673594192231274,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,2.25,0.29921881274007534,0.17138721600405715,0.05079160407884599,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,2.5,0.3061934732648691,0.17127576587825186,0.051936861727082166,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,2.75,0.3133511498313291,0.1711430971685126,0.05310563606991339,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,3,0.3206892017798494,0.1709792717835198,0.05429372193678536,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,3.25,0.3284424175132029,0.17077459100309447,0.055550140282783565,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,3.5,0.33647299591172486,0.17060501980565534,0.056851812728022484,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,3.75,0.3443269832837714,0.1702919103408588,0.05806887658036896,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,4,0.35245176481236157,0.16991319662691345,0.05931033640861399,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,4.25,0.3607900133074113,0.16927647971939128,0.060532251735478465,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,4.5,0.36923360516580217,0.16814032114228494,0.06166938007829673,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,4.75,0.37767920073020256,0.16753840734702358,0.06285364844038065,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,5,0.38624870488634466,0.16686089747595356,0.06401901243694133,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,5.25,0.3970160385527145,0.16586018190643975,0.06554142360512473,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,5.5,0.40584956684562434,0.16505152927572508,0.06667470265864435,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,5.75,0.4158474034491015,0.1643246372557515,0.06803903811250597,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,6,0.4251023533023871,0.16420223228338862,0.06939299499556004,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,6.25,0.4341026631902651,0.1635621074179684,0.07056645869228435,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,6.5,0.44314676140716175,0.16295117547582966,0.07176339835569823,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,6.75,0.45198045429005307,0.16235446555913097,0.07293441747140102,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,7,0.46183529188461797,0.16217408196914793,0.07445909975724214,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,7.25,0.4709197096772602,0.16301790537334693,0.07611383718098398,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,7.5,0.4799872260108733,0.1630753022448744,0.07760391057139635,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,7.75,0.48971111355970404,0.16331576348002286,0.07935207338361508,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,8,0.49870080739735506,0.16373233003765733,0.08101618196104703,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,8.25,0.5129846061608961,0.16432336601307962,0.0840972661829826,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,8.5,0.5247721333325215,0.16509138716276736,0.08666949076570185,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,8.75,0.5350466707012538,0.16617617839088394,0.08905731795051545,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,9,0.543720134928478,0.16750098376724953,0.09120354923337355,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,9.25,0.5522853993912559,0.16884046575074813,0.09336383232287644,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,9.5,0.5603053000610462,0.17092391640866578,0.09581587339102034,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,9.75,0.5686253459513402,0.17317010707671535,0.0984781359610833,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,10,0.576810253690815,0.1751534287644755,0.10102184774968459,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,10.25,0.5848529323433648,0.17754499812152244,0.10380196825798144,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,10.5,0.592747224298133,0.1799775036946103,0.1066295213235045,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,10.75,0.6004878819454285,0.18263054105652404,0.10960142442155017,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,11,0.6080705353578454,0.1859099597064202,0.11293240273679697,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,11.25,0.615491652593527,0.18913564910261121,0.11626776509792659,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,11.5,0.6227484942155578,0.19237889202436437,0.11964520795234704,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,11.75,0.6298390635527941,0.19577889246980978,0.12313687074361276,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,12,0.6367620541202035,0.19931738006073227,0.12673231817632932,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,12.25,0.6435167954793491,0.20298484119629326,0.13042625914133568,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,12.5,0.6501031986613676,0.20677172022062398,0.13421310980970544,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,12.75,0.6565217021053029,0.2106679800927902,0.1380867223393437,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,13,0.662773218893244,0.21466324056427574,0.14204048122802276,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,13.25,0.668859085898334,0.21874691563851048,0.14606740373307106,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,13.5,0.6747810153086693,0.22290834486552855,0.15016023989408772,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,13.75,0.680541048853553,0.2271369142809838,0.15431156850032654,NA,NA,NA,NA
manta,benchmark_ensemble,Typical,0.27801834522587676,0.26368209457851366,14,0.6861415149408032,0.23142216423172307,0.15851388635110167,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,0,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,0.25,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,0.5,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,0.75,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,1,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,1.25,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,1.5,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,1.75,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,2,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,2.25,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,2.5,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,2.75,0.42871942085888776,0.22957232703044436,0.09699003583124495,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,3,0.4295593536839128,0.22957232703044436,0.09722089753509408,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,3.25,0.4295593536839128,0.22957232703044436,0.09722089753509408,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,3.5,0.4310079178883728,0.22957232703044436,0.09761904604222803,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,3.75,0.4310079178883728,0.22957232703044436,0.09761904604222803,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,4,0.4333301137375375,0.22957232703044436,0.09825731862122099,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,4.25,0.4467409929431454,0.23127324878207103,0.10211305509494084,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,4.5,0.4635097343942301,0.23306067526061372,0.10697772678959605,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,4.75,0.4768955644355356,0.23493579419987667,0.11100518727911368,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,5,0.489497274882448,0.23689957770821327,0.11491610501184564,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,5.25,0.5109650290354938,0.23895275918680198,0.12136893362028879,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,5.5,0.5235422008288736,0.24109581056890794,0.12548873210304295,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,5.75,0.5457518078764356,0.2437437121544057,0.13256008356884674,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,6,0.5581474827717828,0.2499020776564433,0.1386071701332929,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,6.25,0.5703959976736539,0.25264664755154487,0.14314703818220317,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,6.5,0.5824622945661356,0.2551479313183733,0.1476129195716578,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,6.75,0.594313896147164,0.25801225973770997,0.15227387014623486,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,7,0.6141427097231931,0.2611889900245734,0.15964731816956165,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,7.25,0.6254798413978748,0.26938976404034154,0.16706484673927116,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,7.5,0.6365240687602276,0.2727637510458386,0.17204083004432824,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,7.75,0.6523223173235657,0.2756844323357691,0.1785560672307065,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,8,0.6650847795427011,0.27868159927345926,0.1841642950848832,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,8.25,0.7356675357937363,0.291921898494761,0.21460237425266193,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,8.5,0.7898334625749349,0.3057901515841511,0.24163645317994586,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,8.75,0.8264932790231143,0.3205757842075223,0.2649103887023665,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,9,0.8549797953705343,0.33804011113650656,0.2888056267646515,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,9.25,0.8778534528782077,0.3536588932034156,0.31032705473830524,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,9.5,0.8960186892335209,0.37301859730973885,0.33398920148186384,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,9.75,0.9103585189977782,0.39131273830611224,0.35606048060246354,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,10,0.9216528762606357,0.4081369743709587,0.3763250781455746,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,10.25,0.9305522309924806,0.425188461698563,0.39623430295571604,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,10.5,0.9375806226467867,0.44240939085710956,0.4158267427693766,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,10.75,0.9431514466207577,0.4597105288625156,0.4351001626164053,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,11,0.9475868063133176,0.47700208560130586,0.45403710100768757,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,11.25,0.9511360131059264,0.49419614101111387,0.47260892518844133,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,11.5,0.9539914996248963,0.5112088761589832,0.4907800318124338,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,11.75,0.9563017688566321,0.5279624813177788,0.5085116752986347,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,12,0.9581816033329332,0.5443866562810294,0.5257651730745208,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,12.25,0.9597199675803411,0.5604196633826295,0.5425043995326566,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,12.5,0.9609860615723655,0.5760089352755994,0.5586975778808237,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,12.75,0.962033932693987,0.5911112728438286,0.5743184351458595,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,13,0.9629059817938102,0.6056926914394386,0.5893468146790491,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,13.25,0.9636356284165029,0.6197279858649617,0.6037688514571494,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,13.5,0.9642493397358652,0.6332000875968855,0.6175768143005386,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,13.75,0.9647681788312625,0.6460992839281082,0.6307687103036483,NA,NA,NA,NA
manta,shape_ensemble,Acropora dominated,0.9,0.55,14,0.9652089898425976,0.6584223604170464,0.6433477337044914,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,0,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,0.25,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,0.5,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,0.75,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,1,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,1.25,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,1.5,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,1.75,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,2,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,2.25,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,2.5,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,2.75,0.2988617768994126,0.18192669891386518,0.05484821854416167,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,3,0.2989509045270096,0.18192669891386518,0.054863459381827996,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,3.25,0.2989509045270096,0.18192669891386518,0.054863459381827996,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,3.5,0.29910753000106455,0.18192669891386518,0.05489024236134673,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,3.75,0.29910753000106455,0.18192669891386518,0.05489024236134673,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,4,0.2993666142190885,0.18192669891386518,0.054934545801427793,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,4.25,0.3066349262738154,0.18308575590234638,0.056691648367351466,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,4.5,0.3144248063856142,0.18428751426285656,0.05857530251742992,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,4.75,0.32192214619274107,0.18553248538662134,0.060447999721153306,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,5,0.3294272302873871,0.18682114007365966,0.06236277520117674,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,5.25,0.33825431750453205,0.18815390483668745,0.06454602465434718,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,5.5,0.34595803387663054,0.18953115812067778,0.066581204643764,NA,NA,NA,NA
manta,shape_ensemble,Low Acropora,0.1,0.26368209457851366,5.75,0.3553457732224044,0.19136801826826083,0.06896956912570934,NA,NA,NA,NA
