programme_key,source_observation_id,ReefID,ReefName,event_year,region_block,observed_mortality,scheme,fold,ann_maxdhw,prop_acropora_pre,observed_pre_cover,learner,predicted_occurrence,predicted_positive_loss,predicted_mortality,prediction_q05,prediction_q50,prediction_q95,residual,absolute_error,severe,high_dhw,high_dhw_high_acropora,low_mortality_event
ltmp,4178611,16-068,Thetford Reef (16-068),2022,Central GBR,0,leave_one_event_out,2022,4.6000000000000005,0.1391397442593864,0.2056648669248214,benchmark_brt,0.19985239156077855,0.06937414473539014,0.01386458873785131,NA,NA,NA,-0.01386458873785131,0.01386458873785131,FALSE,FALSE,FALSE,TRUE
ltmp,3753787,17-024,Peart Reef (17-024),2022,Central GBR,0,leave_one_event_out,2022,4.48,0.28757915269354717,0.24000687783132776,benchmark_brt,0.2233212441041782,0.08210356988102488,0.01833547137122481,NA,NA,NA,-0.01833547137122481,0.01833547137122481,FALSE,FALSE,FALSE,TRUE
ltmp,3754967,17-034,Feather Reef (17-034),2022,Central GBR,0,leave_one_event_out,2022,4.65,0.3042376115459002,0.292014693498269,benchmark_brt,0.25321323931644724,0.0597786725462598,0.01513675131747561,NA,NA,NA,-0.01513675131747561,0.01513675131747561,FALSE,FALSE,FALSE,TRUE
ltmp,3802954,17-063a,Farquharson Reef (No 1) (17-063a),2022,Central GBR,0,leave_one_event_out,2022,5.1000000000000005,0.15948356377765885,0.07060503826758416,benchmark_brt,0.06504708209481767,0.09949037152670188,0.00647155836434128,NA,NA,NA,-0.00647155836434128,0.00647155836434128,FALSE,FALSE,FALSE,TRUE
ltmp,3752583,17-064,Taylor Reef (17-064),2022,Central GBR,0.03460622317217533,leave_one_event_out,2022,5.1000000000000005,0.19780815383919248,0.08642161922812694,benchmark_brt,0.16163387940911875,0.10227279025109144,0.016530747846279,NA,NA,NA,0.018075475325896328,0.018075475325896328,FALSE,FALSE,FALSE,TRUE
ltmp,4226572,18-030,Kelso Reef (18-030),2022,Central GBR,0.00366189679440207,leave_one_event_out,2022,5.24,0.38025490391862365,0.1952648378937214,benchmark_brt,0.15602215975617914,0.09464993004598948,0.01476748650654655,NA,NA,NA,-0.01110558971214448,0.01110558971214448,FALSE,FALSE,FALSE,TRUE
ltmp,4239585,18-032,Rib Reef (18-032),2022,Central GBR,0,leave_one_event_out,2022,5.2,0.14359001595396717,0.0997242371122222,benchmark_brt,0.10818273600311085,0.16218240419772068,0.01754533621767183,NA,NA,NA,-0.01754533621767183,0.01754533621767183,FALSE,FALSE,FALSE,TRUE
ltmp,4236107,18-034,Myrmidon Reef (18-034),2022,Central GBR,0,leave_one_event_out,2022,6.3,0.33819050843864445,0.3697596233721244,benchmark_brt,0.5084221613829231,0.24844015293499647,0.12631247952951483,NA,NA,NA,-0.12631247952951483,0.12631247952951483,FALSE,FALSE,FALSE,TRUE
ltmp,4230872,18-039,Dip Reef (18-039),2022,Central GBR,0.2110656708765323,leave_one_event_out,2022,5.36,0.5760877307329031,0.31689543213190297,benchmark_brt,0.7309116015184262,0.06607391545888734,0.04829419136664844,NA,NA,NA,0.16277147950988385,0.16277147950988385,TRUE,FALSE,FALSE,TRUE
ltmp,4235331,18-075,John Brewer Reef (18-075),2022,Central GBR,0,leave_one_event_out,2022,5.07,0.3274919913363907,0.09516622020338282,benchmark_brt,0.3737755627800125,0.144932319822668,0.05417215940673048,NA,NA,NA,-0.05417215940673048,0.05417215940673048,FALSE,FALSE,FALSE,TRUE
ltmp,4233080,19-131a,U/N Reef (19-131a),2022,Central GBR,0.05120229541017936,leave_one_event_out,2022,5.01,0.12377120797830181,0.4569332932822629,benchmark_brt,0.2914514205059729,0.07600545854121017,0.02215189885804353,NA,NA,NA,0.02905039655213583,0.02905039655213583,FALSE,FALSE,FALSE,TRUE
ltmp,4231592,19-138,U/N Reef (19-138),2022,Central GBR,0,leave_one_event_out,2022,5.4,0.13171524539313872,0.39030569859564873,benchmark_brt,0.05630924900647277,0.1825834160383411,0.01028113503815536,NA,NA,NA,-0.01028113503815536,0.01028113503815536,FALSE,FALSE,FALSE,TRUE
ltmp,4227304,19-159,Slate Reef (19-159),2022,Central GBR,0.07882366099461278,leave_one_event_out,2022,5.63,0.6665396773316883,0.500384492419732,benchmark_brt,0.30274654101683635,0.12113616317875885,0.03667355439442029,NA,NA,NA,0.04215010660019249,0.04215010660019249,FALSE,FALSE,FALSE,TRUE
ltmp,4228739,19-207,Hyde Reef (19-207),2022,Central GBR,0,leave_one_event_out,2022,5.25,0.753738774354097,0.3814819891518439,benchmark_brt,0.47476740962023145,0.05263540290671726,0.02498957389233935,NA,NA,NA,-0.02498957389233935,0.02498957389233935,FALSE,FALSE,FALSE,TRUE
ltmp,4228046,19-209,Rebe Reef (19-209),2022,Central GBR,0.06782948341534499,leave_one_event_out,2022,6.8500000000000005,0.7434954451364487,0.368710670183207,benchmark_brt,0.3848479285924074,0.09355891212622874,0.0360059535331382,NA,NA,NA,0.03182352988220679,0.03182352988220679,FALSE,FALSE,FALSE,TRUE
ltmp,4229436,20-067a,Border Island Reef (No 1) (20-067a),2022,Central GBR,0,leave_one_event_out,2022,4.51,0.058608782757494114,0.16255069723460983,benchmark_brt,0.02580097848608827,0.06656898943154126,0.00171754506416383,NA,NA,NA,-0.00171754506416383,0.00171754506416383,FALSE,FALSE,FALSE,TRUE
ltmp,4180544,21-588,Wade Reef (21-588),2022,Southern GBR,0,leave_one_event_out,2022,0.35000000000000003,0.1966783568466646,0.05637651204605025,benchmark_brt,0.03226683562516987,0.01869234367884885,6.031427809345991e-4,NA,NA,NA,-6.031427809345991e-4,6.031427809345991e-4,FALSE,FALSE,FALSE,TRUE
ltmp,4181247,23-068,Erskine Reef (23-068),2022,Southern GBR,0.0097366301817107,leave_one_event_out,2022,0.3,0.7593164761552691,0.3722891432714571,benchmark_brt,0.4743469567302327,0.01023559056462422,0.00485522123466618,NA,NA,NA,0.0048814089470445195,0.0048814089470445195,FALSE,FALSE,FALSE,TRUE
ltmp,4181619,23-069,Mast Head Reef (23-069),2022,Southern GBR,0,leave_one_event_out,2022,0.3,0.6522506444934912,0.26627492154498017,benchmark_brt,0.33432855084326546,0.02332937114541621,0.00779967484713169,NA,NA,NA,-0.00779967484713169,0.00779967484713169,FALSE,FALSE,FALSE,TRUE
ltmp,4241126,11-016,McSweeney Reef (11-016),2024,Northern GBR,0,leave_one_event_out,2024,5.43,0,0.11197523789881832,benchmark_brt,0.19043589195658991,0.10005592655150113,0.01905423961837816,NA,NA,NA,-0.01905423961837816,0.01905423961837816,FALSE,FALSE,FALSE,FALSE
ltmp,4240946,11-029,Monsoon Reef (11-029),2024,Northern GBR,0.04432306029797992,leave_one_event_out,2024,5.4,0.04414182150574954,0.16594303089337115,benchmark_brt,0.1498486647502088,0.1342787631998555,0.02012149336980782,NA,NA,NA,0.024201566928172102,0.024201566928172102,FALSE,FALSE,FALSE,FALSE
ltmp,4241313,12-056,Mantis Reef (12-056),2024,Northern GBR,0.1187941519452774,leave_one_event_out,2024,8.73,0.216141422466712,0.193189922320597,benchmark_brt,0.2711137103922548,0.09544811960898228,0.02587729385715491,NA,NA,NA,0.09291685808812249,0.09291685808812249,FALSE,FALSE,FALSE,FALSE
ltmp,4241950,12-061,Lagoon Reef (12-061),2024,Northern GBR,0.20439217846985944,leave_one_event_out,2024,5.54,0.3241122180549288,0.32829276929333295,benchmark_brt,0.4563026873283043,0.11984961609113227,0.05468770189764924,NA,NA,NA,0.1497044765722102,0.1497044765722102,TRUE,FALSE,FALSE,FALSE
ltmp,4242160,13-124,U/N Reef (13-124),2024,Northern GBR,0,leave_one_event_out,2024,7.65,0.1774292151097992,0.315898372616265,benchmark_brt,0.3220883808815475,0.11788871275624371,0.03797058461586837,NA,NA,NA,-0.03797058461586837,0.03797058461586837,FALSE,FALSE,FALSE,FALSE
ltmp,4240550,13-130,Davie Reef (13-130),2024,Northern GBR,0.02774463588112439,leave_one_event_out,2024,7.03,0.4165932314736618,0.5412236066213202,benchmark_brt,0.34362663099079654,0.2129337977444195,0.07316972354299056,NA,NA,NA,-0.045425087661866176,0.045425087661866176,FALSE,FALSE,FALSE,FALSE
ltmp,4242370,14-016,Corbett Reef (14-016),2024,Northern GBR,0.09426476809555026,leave_one_event_out,2024,7.49,0.29881445006710233,0.21731972604234384,benchmark_brt,0.21781673465751528,0.22592282815413783,0.04920977271312526,NA,NA,NA,0.045054995382425,0.045054995382425,FALSE,FALSE,FALSE,FALSE
ltmp,4241733,14-045,Sand Bank No 1 Reef (14-045),2024,Northern GBR,0.01057912412750655,leave_one_event_out,2024,7.16,0.35876184588002236,0.42214123311310725,benchmark_brt,0.2123379373820576,0.1866419308711484,0.03963116263018423,NA,NA,NA,-0.02905203850267768,0.02905203850267768,FALSE,FALSE,FALSE,FALSE
ltmp,4184758,14-087,Snake Reef (14-087),2024,Northern GBR,0.1393369130067698,leave_one_event_out,2024,6.91,0.15527810544997245,0.26604015820313404,benchmark_brt,0.35343197711161817,0.06765586168456299,0.02391174495836527,NA,NA,NA,0.11542516804840454,0.11542516804840454,FALSE,FALSE,FALSE,FALSE
ltmp,4171456,14-114,MacGillivray Reef (14-114),2024,Northern GBR,0,leave_one_event_out,2024,5.93,0.22238725883456137,0.16676184000596264,benchmark_brt,0.4314627132448205,0.1334368702241048,0.05757303407378925,NA,NA,NA,-0.05757303407378925,0.05757303407378925,FALSE,FALSE,FALSE,FALSE
ltmp,4169247,14-116a,Lizard Island Reef (North West) (14-116a),2024,Northern GBR,0,leave_one_event_out,2024,6.2700000000000005,0.14877724148928995,0.16532056503156148,benchmark_brt,0.35665907305248307,0.10980235828534211,0.03916200732502675,NA,NA,NA,-0.03916200732502675,0.03916200732502675,FALSE,FALSE,FALSE,FALSE
ltmp,4172974,14-123,Martin Reef (14-123),2024,Northern GBR,0.3676370188512778,leave_one_event_out,2024,6.4,0.5837078855804666,0.20952153168187226,benchmark_brt,0.2838359657707992,0.1773863125942244,0.05034861534970257,NA,NA,NA,0.3172884035015752,0.3172884035015752,TRUE,FALSE,FALSE,FALSE
ltmp,4175199,14-126,Linnet Reef (14-126),2024,Northern GBR,0.4141783096477083,leave_one_event_out,2024,6.73,0.6343256027311654,0.31732653959228374,benchmark_brt,0.30240353152186555,0.16527706197826955,0.04998036722178696,NA,NA,NA,0.36419794242592135,0.36419794242592135,TRUE,FALSE,FALSE,FALSE
ltmp,4173742,14-137,Carter Reef (14-137),2024,Northern GBR,0,leave_one_event_out,2024,8.21,0.18196194788730014,0.37643575381068406,benchmark_brt,0.343898166971419,0.24214493657941025,0.08327319983106968,NA,NA,NA,-0.08327319983106968,0.08327319983106968,FALSE,FALSE,FALSE,FALSE
ltmp,4175968,14-138,Yonge Reef (14-138),2024,Northern GBR,0,leave_one_event_out,2024,8.08,0.2688625059919296,0.3680986269041048,benchmark_brt,0.3250490260454137,0.2756521991553088,0.08960047886270954,NA,NA,NA,-0.08960047886270954,0.08960047886270954,FALSE,FALSE,FALSE,FALSE
ltmp,4169991,14-139,No Name Reef (14-139),2024,Northern GBR,0,leave_one_event_out,2024,7.61,0.28556436252650325,0.44282285881471023,benchmark_brt,0.22938156230674597,0.26462426792101956,0.06069992800000238,NA,NA,NA,-0.06069992800000238,0.06069992800000238,FALSE,FALSE,FALSE,FALSE
ltmp,4172230,14-143,North Direction Reef (14-143),2024,Northern GBR,0.27692573545021293,leave_one_event_out,2024,6.23,0.4371273713667701,0.17564623667562165,benchmark_brt,0.3121276004914716,0.22758583551672484,0.07103582074568206,NA,NA,NA,0.20588991470453089,0.20588991470453089,TRUE,FALSE,FALSE,FALSE
ltmp,4174485,15-024,Mackay Reefs (15-024),2024,Northern GBR,0.2553628149610071,leave_one_event_out,2024,4.58,0.11108575555250783,0.24202255587051924,benchmark_brt,0.2425625644763948,0.03288520779571002,0.00797672033626655,NA,NA,NA,0.24738609462474054,0.24738609462474054,TRUE,FALSE,FALSE,FALSE
