learner,predicted_change_pp,transition_id,programme_key,ReefID,ReefName,event_year,pre_cover,post_cover,cover_change_pp,sst_maxdhw,prop_acropora_pre,wqc_freqcc12,wqc_prior10_percentile,log_coastal_rain30,era5_wind_calm_fraction,cyc_maxHrs4mw,cot_idwmeanpertow,disturbance_text,severe_probability,tail_expert_change_pp,predicted_post_cover,error_pp,scheme,fold,absolute_error_pp
Aggressive extreme ensemble,-4.921161230816079,2004,manta,21-060,U/N Reef (21-060),2024,0.4183772154643925,0.28597806281198546,-13.239915265240704,8.99,0.4194754038758102,0,0.4,5.04829112437769,0.01098901098901099,1,0,  ,0.08708745388569569,-10.38715372586794,0.3691656031562317,-8.318754034424625,reef_blocked_5fold,5,8.318754034424625
Aggressive extreme ensemble,-25.730383836488198,2250,manta,23-080,Hoskyn Islands Reef (23-080),2024,0.6184300829752357,0.2796426122542491,-33.87874707209866,11.25625,NA,0.0454545468091965,0.85,5.784058808178996,0.01098901098901099,0,0.0161,DHW 11.48  coral bleaching,0.8929818750393007,-26.24672389531412,0.36112624461035375,-8.148363235610464,reef_blocked_5fold,4,8.148363235610464
Aggressive extreme ensemble,-1.376948061232125,2777,mmp,19-009c,Magnetic Island Reef (No 2) (19-009c),2024,0.2701302451098475,0.1754775904854695,-9.465265462437802,9.07,0.18275253450005705,0.996374213958009,0.4,6.096021794618455,0.6043956043956044,0,0.0197,partial bleaching at time of surveys  coral bleaching,0.00805931678246996,-14.22485018752283,0.25636076449752626,-8.088317401205677,reef_blocked_5fold,5,8.088317401205677
Aggressive extreme ensemble,0.7600927749792541,642,ltmp,20-309,Tern Reef (20-309),2024,0.11674261464512391,0.04463179670920843,-7.211081793591548,7.54,0.1532054981939306,0,0.35,5.410388454901543,0.01098901098901099,1,0,14 cots  crown-of-thorns starfish,0.007326874944908198,-11.67426146451239,0.12434354239491645,-7.971174568570802,reef_blocked_5fold,4,7.971174568570802
Aggressive extreme ensemble,-8.878731312540788,1078,manta,14-118,Eyrie Reef (14-118),2024,0.32029059765378537,0.15192250536021698,-16.836809229356838,6.28372549019608,NA,0.387817227069386,1,6.662192357426267,0.1978021978021978,0,0.0613,DHW 6.27 to 6.32  coral bleaching,0.09814800125834773,-15.01837468445657,0.23150328452837748,-7.95807791681605,reef_blocked_5fold,3,7.95807791681605
Aggressive extreme ensemble,-8.974252556713763,1617,manta,18-034,Myrmidon Reef (18-034),2024,0.46454341268106875,0.2953049350308271,-16.923847765024163,8.72885714285714,0.15606337630475434,0,0.5,6.416116296599418,0.04395604395604396,9,0,DHW 7.18  coral bleaching,0.12015400790776848,-13.427894892156353,0.3748008871139311,-7.9495952083104005,reef_blocked_5fold,3,7.9495952083104005
Aggressive extreme ensemble,-10.384710015339337,567,ltmp,19-159,Slate Reef (19-159),2024,0.40042831189585437,0.37493680558818493,-2.5491506307669445,8.61,0.6136352481490801,0,0.45,5.8287453483906155,0.01098901098901099,33,0.0198,  ,0.4999148847373947,-13.17477460075546,0.296581211742461,7.8355593845723925,reef_blocked_5fold,3,7.8355593845723925
Aggressive extreme ensemble,-5.364952628507686,129,ltmp,14-126,Linnet Reef (14-126),2024,0.31732653959228374,0.18589676981759506,-13.142976977468868,6.675,0.6343256027311654,0.536864378405265,1,6.662192357426267,0.2307692307692308,0,0.0201,DHW 6.73  coral bleaching,0.023723867157821807,-17.656886855523357,0.2636770133072069,-7.778024348961182,reef_blocked_5fold,3,7.778024348961182
Aggressive extreme ensemble,-10.533362794188756,1994,manta,20-351a,Pompey Reef (No 1) (20-351a),2024,0.39403716523982174,0.36517075939931487,-2.886640584050687,8.63305555555556,0.22497349239822226,0,0.35,5.04829112437769,0.01098901098901099,3.36,0,  ,0.48094879926270817,-13.896069315510951,0.2887035372979342,7.646722210138069,reef_blocked_5fold,3,7.646722210138069
Aggressive extreme ensemble,-10.648139030428672,1616,manta,18-034,Myrmidon Reef (18-034),2024,0.4956128764543216,0.46454341268106875,-3.1069463773252872,8.72885714285714,0.3299598280057257,0,0.5,6.416116296599418,0.04395604395604396,9,0,"DHW 8.73  coral bleaching, Cyclone Kirrily",0.1591402890876749,-14.357326919385944,0.3891314861500349,7.541192653103384,reef_blocked_5fold,3,7.541192653103384
Aggressive extreme ensemble,-13.045969385693606,253,ltmp,16-019,St Crispin Reef (16-019),2024,0.3897013622185705,0.33153740699779244,-5.816395522077805,6.04828767123288,0.5909846656384597,0.0118783666655456,0.5,6.6724338344427165,0.15384615384615383,28.6666666666667,0.002,"DHW 6.98  coral bleaching, Cyclone Jasper",0.5688330944952292,-15.850256014538665,0.2592416683616344,7.229573863615801,reef_blocked_5fold,5,7.229573863615801
Aggressive extreme ensemble,-13.184492065385983,566,ltmp,19-159,Slate Reef (19-159),2024,0.4609423548222777,0.40042831189585437,-6.0514042926423315,8.61,0.6586105214947701,0,0.45,5.8287453483906155,0.01098901098901099,33,0.0198,  coral bleaching,0.6426592340694164,-14.673352038510075,0.32909743416841786,7.133087772743652,reef_blocked_5fold,3,7.133087772743652
Aggressive extreme ensemble,-5.864238785466985,1742,manta,18-096,Davies Reef (18-096),2024,0.49040533998214814,0.5020451264025158,1.1639786420367615,4.25740740740741,0.30933731156813715,0,0.45,5.947264586791359,0.06593406593406594,4.09523809523809,0.0364,"DHW 4.27 Kirrily Cyclone Kirrily, coral bleaching",0.04042185085837508,-13.250895259113873,0.4317629521274783,7.028217427503747,reef_blocked_5fold,2,7.028217427503747
Aggressive extreme ensemble,-0.8329795222848837,2719,mmp,18-051,Pandora Reef (18-051),2024,0.11650540745450022,0.17833099131036292,6.182558385586271,6.58,0.3416074682222708,0.629372651590911,0.5,6.212002270133139,0.2087912087912088,0,0.0098,DHW 6.58 Kirrily Cyclone Kirrily at 9.0 m only,0.010991284291342907,-10.829979233013617,0.10817561223165138,7.015537907871154,reef_blocked_5fold,1,7.015537907871154
Aggressive extreme ensemble,-13.832738280307588,3007,mmp,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,0.26841942818408787,0.19953314021729673,-6.8886287966791135,12.3,0.855313419480824,0.874654366947519,0.1,5.3548966285573405,0,0,NA,bleaching still evident at time of surveys  coral bleaching,0.4223370473717732,-16.4162811885831,0.130092045381012,6.944109483628474,reef_blocked_5fold,2,6.944109483628474
Aggressive extreme ensemble,-9.994164043595372,2419,mmp,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,0.3867415894390473,0.3558196985098748,-3.0921890929172466,7.66,0.24786093423705963,0.529954681473679,0.9,6.977581085825649,0.2087912087912088,0,1e-4,"partial bleaching during bleaching surveys Feb24 | bleaching observed during targetted bleaching surveys  coral bleaching at 2.0 m only | coral bleaching at 2.0 m only, Cyclone Jasper",0.2337072477619001,-17.326524384270073,0.2867999490030936,6.901974950678126,reef_blocked_5fold,1,6.901974950678126
Aggressive extreme ensemble,-19.788059820882193,3042,mmp,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,0.4968734974323577,0.22997353185720512,-26.68999655751526,12.47,0.8806702661451502,0.742819670261997,0.3,5.455125136460727,0,0,0,bleaching still evident at time of surveys  coral bleaching,0.4062523475578415,-21.522539244723998,0.2989928992235358,-6.901936736633068,reef_blocked_5fold,3,6.901936736633068
Aggressive extreme ensemble,-2.9516981507392845,1075,manta,14-116a,Lizard Island Reef (North West) (14-116a),2024,0.2133297856632696,0.11486097306724684,-9.846881259602275,6.24428571428571,0.14877724148928995,0.0473388095731419,0.6,6.662192357426267,0.1978021978021978,0,0,DHW 6.27  aerial bl 4  coral bleaching,0.025707452075431014,-14.244108490636448,0.18381280415587675,-6.895183108862991,reef_blocked_5fold,2,6.895183108862991
Aggressive extreme ensemble,-6.6350699585173425,2503,mmp,17-012,Normanby-Mabel Reef (17-012),2024,0.32729433957230986,0.19259546303681788,-13.469887653549199,6.45,0.6887038594108011,0.571581421394978,1,6.845372987621058,0.6153846153846154,0,0,"COTS seen this year and last, but also BrB disease | combination of flood, COTS,  minor bleachng  crown-of-thorns starfish | unknown at 2.0 m only",0.11729986576428049,-16.372911778308957,0.26094363998713643,-6.834817695031856,reef_blocked_5fold,1,6.834817695031856
Aggressive extreme ensemble,-15.982395696914017,2369,mmp,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,0.3457760050245789,0.25273308092101576,-9.304292410356313,7.66,0.589862940713534,0.529954681473679,0.9,6.977581085825649,0.2087912087912088,0,1e-4,"partial bleaching during bleaching surveys Feb24 | bleaching observed during targetted bleaching surveys  coral bleaching at 2.0 m only | coral bleaching at 2.0 m only, Cyclone Jasper",0.7433495272240669,-17.61011700661335,0.18595204805543872,6.678103286557704,reef_blocked_5fold,1,6.678103286557704
Aggressive extreme ensemble,-9.3919575104017,2461,mmp,17-009a,Tobias Spit (17-009a),2024,0.36068740498006996,0.33300513019556033,-2.768227478450963,6.32,0.22859264013099512,0.748991096360115,0.8,6.845372987621058,0.6153846153846154,0,1e-4,"clear depth limit to level of mortality  flood waters at 2.0 m only, Cyclone Jasper at 2.0 m only, crown-of-thorns starfish at 5.0 m only",0.14799188737662838,-17.137808539429244,0.26676782987605296,6.623730031950736,reef_blocked_5fold,4,6.623730031950736
Aggressive extreme ensemble,-1.4068274575447737,2736,mmp,18-051,Pandora Reef (18-051),2024,0.22483513772346203,0.14489981085459192,-7.993532686887011,6.58,0.34960630486497335,0.629372651590911,0.5,6.212002270133139,0.2087912087912088,0,0.0098,physical damage obvious unnamed storm unknown storm | unknown storm at 9.0 m only,0.0065871648153854635,-11.800781383771223,0.2107668631480143,-6.586705229342238,reef_blocked_5fold,1,6.586705229342238
Aggressive extreme ensemble,-9.386538865574733,903,manta,11-222a,Middle Banks (11-222a),2024,0.5926714991296673,0.564457671142748,-2.8213827986919293,3.13693037974683,NA,0.101782184336432,0.4,6.253837400109406,0.15384615384615383,0,9e-4,  ,0.09015299606797682,-15.825189495624457,0.49880611047392,6.565156066882804,reef_blocked_5fold,3,6.565156066882804
Aggressive extreme ensemble,-3.4613160498673827,1204,manta,14-139,No Name Reef (14-139),2024,0.2124716767376835,0.2434920168887576,3.1020340151074106,7.81838709677419,0.28556436252650325,0,0.45,6.662192357426267,0.2087912087912088,0,0,DHW 7.98 aerial bl 1  coral bleaching,0.010803988077308055,-11.755663325949378,0.17785851623900967,6.563350064974793,reef_blocked_5fold,1,6.563350064974793
Aggressive extreme ensemble,-8.029988231008755,2681,mmp,18-049e,Orpheus (Goolboddi) Island Reef (No 5) (18-049e),2024,0.43251261921953915,0.2869674987340918,-14.554512048544737,5.53888888888889,0.9172638468175502,0.281607665198612,0.3,6.212002270133139,0.2087912087912088,0,0.0011,"bleaching observed during targetted bleaching surveys  coral bleaching, Cyclone Kirrily",0.1313465127044092,-18.21464464190738,0.3522127369094516,-6.524523817535982,reef_blocked_5fold,3,6.524523817535982
Aggressive extreme ensemble,-28.0981459362998,867,ltmp,23-082a,Lady Musgrave Reef (23-082a),2024,0.6333792303847722,0.28975171899340113,-34.3627511391371,11.2160377358491,0.9474516636293955,0.0530255667004531,0.8,5.801442997806395,0.01098901098901099,0,0.0202,"b s 34% decline hc abs 55% decline rel  coral bleaching, coral disease, unknown storm",0.9351966174670374,-28.242536610822526,0.35239777102177416,-6.264605202837302,reef_blocked_5fold,4,6.264605202837302
Aggressive extreme ensemble,-3.962909037174056,541,ltmp,19-131a,U/N Reef (19-131a),2024,0.43353725981687835,0.4562967207282716,2.275946091139325,5.81666666666667,0.1289236137275135,0,0.45,5.8287453483906155,0.02197802197802198,18.8,0.0064,  ,0.04945277544397297,-14.338670505517106,0.3939081694451378,6.23885512831338,reef_blocked_5fold,5,6.23885512831338
Aggressive extreme ensemble,-5.6761064104923875,2691,mmp,18-049e,Orpheus (Goolboddi) Island Reef (No 5) (18-049e),2024,0.5071642460105452,0.3884450177734608,-11.871922823708442,5.53888888888889,0.8773050262564269,0.281607665198612,0.3,6.212002270133139,0.2087912087912088,0,0.0011,"bleaching observed during targetted bleaching surveys  coral bleaching, Cyclone Kirrily",0.05148627632810401,-19.233431412610717,0.45040318190562134,-6.195816413216054,reef_blocked_5fold,3,6.195816413216054
Aggressive extreme ensemble,-18.22836904751747,2389,mmp,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,0.4612107630161933,0.21942723263160793,-24.178353038458535,7.66,0.589862940713534,0.529954681473679,0.9,6.977581085825649,0.2087912087912088,0,1e-4,"partial bleaching during bleaching surveys Feb24 | bleaching observed during targetted bleaching surveys  coral bleaching at 2.0 m only | coral bleaching at 2.0 m only, Cyclone Jasper",0.7492414174787149,-19.81370658504403,0.27892707254101856,-5.949983990941064,reef_blocked_5fold,1,5.949983990941064
Aggressive extreme ensemble,-4.5378028895251,1563,manta,18-030,Kelso Reef (18-030),2024,0.2793191849642483,0.29322208138481665,1.3902896420568356,6.73488888888889,0.233741827105771,0,0.45,6.212002270133139,0.08791208791208792,7,0.0054,Aerial bl 4 2024 DHW6.56 2025 6.48 2024  coral bleaching,0.02023728489648239,-17.019184867794323,0.2339411560689973,5.928092531581935,reef_blocked_5fold,3,5.928092531581935
Aggressive extreme ensemble,-9.836704935597995,2599,mmp,17-053,Stingaree Reefs (17-053),2024,0.3419938741107149,0.3027531491412958,-3.9240724969419105,3.96714285714286,0.12818230888325138,0.939069623828006,0.5,6.679407263235824,0.3076923076923077,0,1e-4,partial bleaching at time of surveys  coral bleaching,0.21429418400219732,-15.813862926697752,0.24362682475473496,5.912632438656084,reef_blocked_5fold,1,5.912632438656084
Aggressive extreme ensemble,-6.129764439563343,3088,mmp,23-017,Pelican Island Reef (23-017),2024,0.1888051471674132,0.18529755917949564,-0.350758798791756,13.26,0.0160741119416249,0.982514254126998,0.3,5.455125136460727,0.0989010989010989,0,NA,bleaching still evident at time of surveys  coral bleaching,0.06050609113208709,-11.442256771568514,0.12750750277177977,5.779005640771587,reef_blocked_5fold,2,5.779005640771587
Aggressive extreme ensemble,-11.30760432638786,981,manta,13-127,Rodda Reef (13-127),2024,0.4008909239757581,0.3430974629048475,-5.77934610709106,7.30105263157895,NA,0.157033639186111,0.8,6.686516551675772,0.17582417582417584,0,0,DHW 7.23  coral bleaching,0.6152735961713552,-13.18552408825824,0.2878148807118795,5.5282582192968,reef_blocked_5fold,4,5.5282582192968
Aggressive extreme ensemble,-5.907704770764924,3089,mmp,23-017,Pelican Island Reef (23-017),2024,0.18529755917949564,0.1810321126643815,-0.4265446515114152,13.26,0.004508986329815639,0.982514254126998,0.3,5.455125136460727,0.0989010989010989,0,NA,  ,0.06771448427331714,-11.471371037191558,0.1262205114718464,5.481160119253508,reef_blocked_5fold,2,5.481160119253508
Aggressive extreme ensemble,-16.073509561153276,1889,manta,19-207,Hyde Reef (19-207),2024,0.548497743028163,0.44223878365323005,-10.625895937493295,9.50714285714286,0.7299065476187283,0,0.45,5.8287453483906155,0.01098901098901099,33,8e-4,DHW 9.2 to 10.15  coral bleaching,0.7209539852725466,-16.68993632321295,0.38776264741663025,5.447613623659981,reef_blocked_5fold,5,5.447613623659981
Aggressive extreme ensemble,-2.986363603607084,885,manta,11-049,U/N Reef (11-049),2024,0.2584622365258491,0.17452062249854547,-8.394161402730363,5.18,0.06346503689087687,0.186029924868371,0.9,6.492034321653199,0.14285714285714285,0,0.0404,DHW 5.17  crown-of-thorns starfish,0.020219105315213922,-13.039001064059672,0.22859860048977826,-5.407797799123279,reef_blocked_5fold,5,5.407797799123279
Aggressive extreme ensemble,-12.637936504581704,1014,manta,14-045,Sand Bank No 1 Reef (14-045),2024,0.449334665923309,0.3760180028248211,-7.331666309848789,7.4095,0.35876184588002236,0.127170719473362,0.4,6.686516551675772,0.2087912087912088,0,0,DHW 8.19  coral bleaching,0.2347122380134745,-16.070167834687435,0.32295530087749197,5.306270194732916,reef_blocked_5fold,1,5.306270194732916
Aggressive extreme ensemble,-15.376334542646944,1000,manta,13-133,Tydeman Reef (13-133),2024,0.38356413829938735,0.28151111490984554,-10.20530233895418,7.18,NA,0.154226945103219,0.9,6.686516551675772,0.17582417582417584,0,0,Aerial bl 3 2024 DHW 7.18  coral bleaching,0.6371311713264788,-15.78461861197714,0.2298007928729179,5.171032203692764,reef_blocked_5fold,1,5.171032203692764
Aggressive extreme ensemble,-3.0167406548246953,527,ltmp,18-096,Davies Reef (18-096),2024,0.3628169523067178,0.3843037669291698,2.1486814622452,4.25740740740741,0.30933731156813715,0,0.45,5.947264586791359,0.06593406593406594,4.09523809523809,0.0364,  ,0.020903478547194217,-13.399075695821729,0.33264954575847083,5.1654221170698955,reef_blocked_5fold,2,5.1654221170698955
Aggressive extreme ensemble,-5.0817804895876675,1157,manta,14-137,Carter Reef (14-137),2024,0.26646593358861137,0.2670155521856824,0.05496185970710332,7.93962264150943,0.18196194788730014,0,0.4,6.662192357426267,0.21978021978021975,0,0,DHW 8.21  coral bleaching,0.026792318178253213,-11.888117336390579,0.2156481286927347,5.136742349294771,reef_blocked_5fold,2,5.136742349294771
Aggressive extreme ensemble,-11.756166557403914,1985,manta,20-299d,Briggs Reef (No 1) (20-299d),2024,0.5501866906862115,0.38163401308421346,-16.855267760199805,8.34,NA,0,0.35,5.410388454901543,0,0,0.0078,  ,0.5531557046290845,-12.600474773202663,0.4326250251121724,-5.099101202795891,reef_blocked_5fold,1,5.099101202795891
Aggressive extreme ensemble,-9.182192447184084,1263,manta,15-030,Swinger Reef (15-030),2024,0.41001831853403453,0.2680747706374903,-14.194354789654422,3.87444444444444,NA,0.149812788731616,1,6.7363531973548385,0.15384615384615383,0,0.0025,DHW 3.87  coral bleaching,0.19326854173878935,-16.782112942236303,0.3181963940621937,-5.012162342470338,reef_blocked_5fold,2,5.012162342470338
Aggressive extreme ensemble,-15.778525955837154,936,manta,12-061,Lagoon Reef (12-061),2024,0.5429476932960781,0.4352561774540518,-10.769151584202625,5.22107142857143,0.3241122180549288,0.033256764816276,0.6,6.420027608820439,0.16483516483516483,0,0,DHW 5.54- cots prior  coral bleaching,0.6815566762459295,-16.73273639604105,0.38516243373770653,5.009374371634529,reef_blocked_5fold,5,5.009374371634529
Aggressive extreme ensemble,-1.6005480621206853,1826,manta,19-131a,U/N Reef (19-131a),2024,0.256479474775485,0.29052989579115857,3.405042101567357,5.81666666666667,0.1289236137275135,0,0.45,5.8287453483906155,0.02197802197802198,18.8,0.0064,  ,0.018542661264573525,-12.976660165212623,0.24047399415427814,5.005590163688042,reef_blocked_5fold,5,5.005590163688042
Aggressive extreme ensemble,-8.898845028482466,3058,mmp,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,0.27456883183503955,0.13594107109759657,-13.862776073744298,12.47,0.901484765985602,0.742819670261997,0.3,5.455125136460727,0,0,0,bleaching still evident at time of surveys  coral bleaching,0.08339481079159809,-17.739965828083868,0.1855803815502149,-4.963931045261832,reef_blocked_5fold,3,4.963931045261832
Aggressive extreme ensemble,-0.8369892653508043,2735,mmp,18-051,Pandora Reef (18-051),2024,0.1841177450458729,0.22483513772346203,4.071739267758915,6.58,0.34009130087961276,0.629372651590911,0.5,6.212002270133139,0.2087912087912088,0,0.0098,DHW 6.58 Kirrily Cyclone Kirrily at 9.0 m only,0.005754349925437908,-10.736698048912743,0.17574785239236485,4.908728533109719,reef_blocked_5fold,1,4.908728533109719
Aggressive extreme ensemble,-5.089858823702947,3017,mmp,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,0.19386016389011806,0.094141417582425,-9.971874630769307,12.23,0.7664047472610901,0.88543541568752,0.3,5.455125136460727,0,0,NA,bleaching still evident at time of surveys  coral bleaching,0.028235522356286964,-14.94609353002577,0.1429615756530886,-4.8820158070663595,reef_blocked_5fold,3,4.8820158070663595
Aggressive extreme ensemble,-4.4502661420827065,2747,mmp,18-065,Havannah Reef (18-065),2024,0.2898412964040436,0.29295548563088103,0.3114189226837427,6.92,0.22901103363301673,0.479253770957126,0.6,6.212002270133139,0.2087912087912088,0,0.0107,  ,0.06038391848216966,-14.677146443931008,0.24533863498321654,4.761685064766449,reef_blocked_5fold,5,4.761685064766449
Aggressive extreme ensemble,-11.233542971868976,1499,manta,16-068,Thetford Reef (16-068),2024,0.2945187715384348,0.2294008524938167,-6.511791904461811,7.43093023255814,0.1800947025045891,0.0704767616531914,0.8,6.977581085825649,0.12087912087912088,34,0,Aerial bl 3 2024 DHW 7.63 2024  coral bleaching,0.344033777376255,-17.4473475483265,0.18218334181974505,4.721751067407165,reef_blocked_5fold,2,4.721751067407165
Aggressive extreme ensemble,-0.16163503410155933,2843,mmp,20-028d,Hook Island Reef (No 4) (20-028d),2024,0.18146905175768832,0.22691923840987158,4.5450186652183255,6.789375,0.03849021114891813,0.214605554955516,0.1,5.8287453483906155,0.02197802197802198,11.75,9e-4,  ,0.005254079318061831,-12.42030618139992,0.17985270141667273,4.706653699319885,reef_blocked_5fold,4,4.706653699319885
Aggressive extreme ensemble,-0.8813642778048886,2479,mmp,17-009a,Tobias Spit (17-009a),2024,0.16238442810370077,0.2004925422060405,3.8108114102339745,6.32,0.22859264013099512,0.748991096360115,0.8,6.845372987621058,0.6153846153846154,0,1e-4,"clear depth limit to level of mortality  flood waters at 2.0 m only, Cyclone Jasper at 2.0 m only, crown-of-thorns starfish at 5.0 m only",0.01588979993938377,-14.565462543304704,0.15357078532565188,4.692175688038863,reef_blocked_5fold,4,4.692175688038863
Aggressive extreme ensemble,-3.9588660012018995,2703,mmp,18-050,Lady Elliot Reef (18-050),2024,0.47792090971010104,0.3915085537241603,-8.641235598594072,5.56,0.04370732888212901,0.933491972571271,0.1,6.212002270133139,0.8241758241758241,0,0.0067,  unknown,0.055996028425859413,-13.391291555971895,0.43833224969808204,-4.682369597392173,reef_blocked_5fold,2,4.682369597392173
Aggressive extreme ensemble,-2.8666213615533342,3059,mmp,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,0.13594107109759657,0.061526046434921836,-7.441502466267473,12.47,0.7596478225945502,0.742819670261997,0.3,5.455125136460727,0,0,0,further decline as a result of bleaching in 2024  coral bleaching,0.01782268219943809,-13.594107109759657,0.10727485748206322,-4.574881104714139,reef_blocked_5fold,3,4.574881104714139
Aggressive extreme ensemble,-1.7865836841539084,225,ltmp,16-015,Mackay Reef (16-015),2024,0.24202255587051924,0.18021899471936584,-6.18035611511534,3.76809523809524,0.11108575555250783,0.0670124787248476,0.8,6.6724338344427165,0.15384615384615383,0,4e-4," Jasper Cyclone Jasper, flood waters, coral bleaching",0.017132014517476684,-14.368678628089596,0.22415671902898016,-4.393772430961432,reef_blocked_5fold,1,4.393772430961432
Aggressive extreme ensemble,-19.270021279045757,1903,manta,19-209,Rebe Reef (19-209),2024,0.6158185078470628,0.46618035867601393,-14.963814917104889,10.3432,0.6402774310653515,0,0.45,5.8287453483906155,0.01098901098901099,33,5e-4,DHW 9.3 to 11.1  coral bleaching,0.7502531600881116,-20.469909576341546,0.42311829505660525,4.306206361940868,reef_blocked_5fold,2,4.306206361940868
Aggressive extreme ensemble,0.2850545609258681,1921,manta,20-019,Langford-Bird Reef (20-019),2024,0.14275971171053556,0.1885665425198578,4.580683080932224,5.85,0.011578093256033239,0.162864344237207,0.5,5.8287453483906155,0.01098901098901099,12,0,DHW 5.85  coral bleaching,0.00625139190321938,-13.090490873595776,0.14561025731979424,4.295628520006356,reef_blocked_5fold,4,4.295628520006356
Aggressive extreme ensemble,-17.069211248401167,1387,manta,16-028,Low Islands Reef (16-028),2024,0.5110399637147486,0.29757599907640114,-21.346396463834743,6.42,0.07365554786941506,0.564896066302209,1,6.900914657280194,0.6263736263736264,0,1e-4,"Jasper Jasper Cyclone Jasper, flood waters, coral bleaching",0.7681671934817462,-18.6578884241377,0.3403478512307369,-4.277185215433576,reef_blocked_5fold,2,4.277185215433576
Aggressive extreme ensemble,-1.8937868888757425,1663,manta,18-075,John Brewer Reef (18-075),2024,0.23435897874287936,0.17301712703418218,-6.134185170869719,5.71714285714286,0.2646118463495706,0,0.45,6.096021794618455,0.08791208791208792,3.5000000000008,0.0187,"Cyclone Kirrily Kirrily Cyclone Kirrily, coral bleaching",0.0045551511281175985,-14.224468858422485,0.21542110985412194,-4.2403982819939765,reef_blocked_5fold,3,4.2403982819939765
Aggressive extreme ensemble,-1.6191430926048107,735,ltmp,21-591,U/N Reef (21-591),2024,0.19995291484269695,0.22601318862639908,2.6060273783702126,8.13,0.3441447761193373,0,0.35,5.410388454901543,0,4,0,  ,0.007261608204568681,-13.270651878758631,0.18376148391664884,4.225170470975023,reef_blocked_5fold,4,4.225170470975023
Aggressive extreme ensemble,1.2300462189533095,2899,mmp,20-058a,Dent Reef (No 1) (20-058a),2024,0.20211926077969242,0.2562860336589392,5.416677287924679,8.755,0.04684196083012745,0.32629943114293,0,5.8287453483906155,0.03296703296703297,0,0.0033,  ,0.0048221724779827745,-12.553897349184224,0.2144197229692255,4.186631068971369,reef_blocked_5fold,5,4.186631068971369
Aggressive extreme ensemble,-3.208378685905877,2160,manta,22-102,Chinaman Reef (22-102),2024,0.18136489645736498,0.19036409067758586,0.8999194220220885,9.43,0.14325013683013463,0.0454545468091965,1,5.293126064302306,0.05494505494505494,0,0.0124,Aerial bl 3 2024 DHW 9.57  coral bleaching,0.004409541386692736,-10.363040479299183,0.1492811095983062,4.108298107927966,reef_blocked_5fold,3,4.108298107927966
Aggressive extreme ensemble,-27.962562872464442,2282,manta,23-082a,Lady Musgrave Reef (23-082a),2024,0.6318089437365313,0.39267387347992694,-23.913507025660437,11.2160377358491,0.9474516636293955,0.0530255667004531,0.8,5.801442997806395,0.01098901098901099,0,0.0202,"Aerial bl 4 2024 DHW 11.42  coral bleaching, unknown storm",0.9559759583124149,-28.00515190458657,0.3521833150118869,4.049055846804006,reef_blocked_5fold,4,4.049055846804006
Aggressive extreme ensemble,-4.115253228132576,2759,mmp,18-065,Havannah Reef (18-065),2024,0.3493907363963273,0.348397625979395,-0.09931104169322857,6.92,0.2126580124355757,0.479253770957126,0.6,6.212002270133139,0.2087912087912088,0,0.0107,  ,0.07081710727411296,-14.60384525871523,0.3082382041150015,4.015942186439347,reef_blocked_5fold,5,4.015942186439347
Aggressive extreme ensemble,-1.6664440206273723,2795,mmp,19-009c,Magnetic Island Reef (No 2) (19-009c),2024,0.2800670648981542,0.22389189234197865,-5.617517255617555,9.07,0.11902635288320192,0.996374213958009,0.4,6.096021794618455,0.6043956043956044,0,0.0197,partial bleaching at time of surveys  coral bleaching,0.011157397273440424,-14.142572504403377,0.26340262469188047,-3.951073234990183,reef_blocked_5fold,5,3.951073234990183
Aggressive extreme ensemble,0.4398327257420259,2943,mmp,20-061,Pine Island Reef (20-061),2024,0.1528425783149248,0.19674296762583346,4.390038931090867,NA,0.04014192197989718,0.581681122802904,0,5.8287453483906155,0.02197802197802198,8,0.0028,  ,0.0037689567729698383,-10.526694425417258,0.15724090557234505,3.950206205348841,reef_blocked_5fold,1,3.950206205348841
Aggressive extreme ensemble,-4.077319700858867,2883,mmp,20-048,Shute Reef (20-048),2024,0.491384906704713,0.48970788109330127,-0.16770256114117532,NA,0.7821231982688697,0.709336434365268,0,5.8287453483906155,0.0989010989010989,0,0.0019,  unknown,0.05313765977525979,-19.089198007013763,0.45061170969612435,3.9096171397176915,reef_blocked_5fold,3,3.9096171397176915
Aggressive extreme ensemble,-7.578248466035195,1455,manta,16-057,Hastings Reef (16-057),2024,0.2675786329407455,0.15281970484703908,-11.475892809370643,7.41673469387755,0.1802122772005963,0.08249482618129,0.9,6.940920589169635,0.13186813186813187,38,2e-4,"Jasper Jasper Cyclone Jasper, coral bleaching",0.11808123338422007,-16.80850167852441,0.19179614828039357,-3.8976443433354486,reef_blocked_5fold,2,3.8976443433354486
