baseline_report_year,Lag,programme,source_observation_id,ReefName,ReefID,SECTOR,report_year,event_year,survey_date,baseline_survey_date,interval_days,event_window_start,event_window_end,depth,reef_zone,reefpage_category,observed_pre_cover,expected_growth,expected_cover_no_event,post_cover,mortality_prop_raw,mortality_prop,cover_loss_pp,observed_cover_change_pp,growth_adjusted_mortality_prop_raw,growth_adjusted_mortality_prop,growth_adjusted_cover_loss_pp,growth_adjusted_change_pp,cover_gain_clamped_to_zero,complete_loss,boundary_zero,boundary_one,MaxDHW.mean,DISTURBANCE_TYPE,storm_name,description,programme_key,Region,legacy_survey_max_dhw,lon,lat,ann_maxdhw,histmDHW6,yrsince6,histmDHW4,yrsince4,ann_maxsst,winyear_mean,winyear_sd,mcur_90,dist_to_er_km,secc3m,cloudp_90,dhw10_load4,dhw_novelty10,secc3m_p10,environmental_feature_count,cloud_product_version,cloud_aggregation,environment_match_method,region_block,analysis_set,temporal_fold,prop_acropora_pre,acropora_source,acropora_latest_source_year,acropora_source_reefs,acropora_cover_pre,acropora_interpolated,reef_fold,era5_grid_lat,era5_grid_lon,log_coastal_rain30,era5_wind_mean,era5_wind_calm_fraction,era5_coastal_distance_km,depth_within_programme,dhw_excess4,dhw_excess8,programme_factor,reef_effect,reef_event_effect,joint_reef_fold
2015,2,LTMP benthic,4174491,Mackay Reefs (15-024),15-024,CL,2017,2016,2016-12-05,2015-03-03,643,2016-05-01,2017-04-30,9,_,null,0.14672829678633104,0.05293984536649342,0.19966814215282447,0.17806672821822833,-0.2135813753602893,0,0,3.1338431431897296,0.10818658250479728,0.10818658250479728,2.1601413934596136,-2.1601413934596123,TRUE,FALSE,TRUE,FALSE,6.207142857,NA,NA,NA,ltmp,Northern GBR,6.207142857,145.57131159787684,-15.138939640300418,6.7700000000000005,0,35,0,35,30.65,26.644657534246573,1.724497530306226,0.24207973,1.3828369213939935,21.204057693481445,0.6502723,0,4.99,17.109500746239082,1,v06r00,mean(Jan-Mar NOAA-18 ascending pass),exact_reef_name,Northern GBR,model_development,2016,0.007594889016837175,observed_depth_year,2015,1,0.001114385129721731,FALSE,4,-15.25,145.5,6.241679036915178,5.16959285736084,0.17582417582417584,26.81989949840036,0,2.7700000000000005,0,ltmp,15-024,15-024__2016,5
2016,1,LTMP benthic,4176756,Agincourt Reefs (No 1) (15-099c),15-099c,CA,2017,2016,2016-09-12,2015-12-01,286,2016-05-01,2017-04-30,9,_,null,0.2600309172827717,0.020132681430321674,0.2801635987130934,0.12157677337258557,0.5324526227764816,0.5324526227764816,13.845414391018615,-13.845414391018615,0.5660507862868778,0.5660507862868778,15.85868253405078,-15.858682534050782,FALSE,FALSE,FALSE,FALSE,6.0525,b,NA,"bleaching mortality-decline in HC and SC.  2015/16 bleaching event, COTS removal dives- 0 COTS",ltmp,Central GBR,6.0525,145.86736876665043,-16.052047558311415,6.890000000000001,0,35,4.62,29,30.54,26.741287671232875,1.7428516192035213,0.29228604,1.80423913674624,15.149266242980955,0.6083794,0,5.1,11.509817095764111,1,v06r00,mean(Jan-Mar NOAA-18 ascending pass),exact_reef_name,Central GBR,model_development,2016,0.30463843268583835,observed_depth_year,2016,1,0.07921541109088445,FALSE,2,-16,145.75,6.1099236703209865,4.878602981567383,0.24175824175824176,53.443772818368494,0,2.8900000000000006,0,ltmp,15-099c,15-099c__2016,1
2016,1,LTMP manta tow,4206433,Agincourt Reefs (No 1) (15-099c),15-099c,CA,2017,2016,2016-09-13,2015-12-01,287,2016-05-01,2017-04-30,9,_,null,0.1830756463147309,0.033606943165974706,0.2166825894807056,0.13325982220983068,0.2721051385461741,0.2721051385461741,4.981582410490021,-4.981582410490021,0.38499986302915795,0.38499986302915795,8.34227672708749,-8.34227672708749,FALSE,FALSE,FALSE,FALSE,6.0525,b,NA,bleaching mortality-decline in HC and SC,manta,NA,6.0525,145.86736876665043,-16.052047558311415,6.890000000000001,0,35,4.62,29,30.54,26.741287671232875,1.7428516192035213,0.29228604,1.80423913674624,15.149266242980955,0.6083794,0,5.1,11.509817095764111,1,v06r00,mean(Jan-Mar NOAA-18 ascending pass),exact_reef_name,Central GBR,model_development,2016,0.30463843268583835,observed_depth_year,2016,1,0.055771877956266494,FALSE,2,-16,145.75,6.1099236703209865,4.878602981567383,0.24175824175824176,53.443772818368494,0,2.8900000000000006,0,manta,15-099c,15-099c__2016,1
2016,1,LTMP manta tow,4206198,Mackay Reef (16-015),16-015,CA,2017,2016,2016-12-05,2015-12-01,370,2016-05-01,2017-04-30,9,_,null,0.16947795941432048,0.031001041231268154,0.20047900064558863,0.17473668540482465,-0.031028966885589142,0,0,0.52587259905041706,0.12840404809415343,0.12840404809415343,2.574231524076398,-2.5742315240763984,TRUE,FALSE,TRUE,FALSE,2.9925,NA,NA,NA,manta,NA,2.9925,145.64700003851115,-16.04948056127974,2.75,0,35,0,35,30.47,26.59843835616439,1.9115276898893545,0.22842415,1.5086718993910249,11.890979766845703,0.6193068,0,1.28,8.73586827042976,1,v06r00,mean(Jan-Mar NOAA-18 ascending pass),exact_reef_name,Central GBR,model_development,2016,0.2318156168657843,past_only_spatiotemporal_idw,2016,3,0.03928763770678506,TRUE,5,-16,145.75,6.1099236703209865,4.878602981567383,0.24175824175824176,53.443772818368494,0,0,0,manta,16-015,16-015__2016,2
2016,1,LTMP benthic,4177626,St Crispin Reef (16-019),16-019,CA,2017,2016,2016-09-13,2015-12-03,285,2016-05-01,2017-04-30,9,_,null,0.2076522350927435,0.02049288074147739,0.2281451158342209,0.14007185911529177,0.3254497884276005,0.3254497884276005,6.758037597745173,-6.758037597745173,0.38604050933497336,0.38604050933497336,8.807325671892913,-8.807325671892913,FALSE,FALSE,FALSE,FALSE,5.895,b,NA,"bleaching mortality- HC and particularly SC.  2015/16 summer bleaching, COTS removal-69",ltmp,Central GBR,5.895,145.83328114963933,-16.104125661150878,5.82,0,35,4.74,29,30.55,26.70454794520548,1.7917051267995765,0.28195313,1.020967737481124,25.648189544677734,0.6193076,0,4.21,17.760133342038646,1,v06r00,mean(Jan-Mar NOAA-18 ascending pass),exact_reef_name,Central GBR,model_development,2016,0.26925833368007346,observed_depth_year,2016,1,0.055912094806014986,FALSE,4,-16,145.75,6.1099236703209865,4.878602981567383,0.24175824175824176,53.443772818368494,0,1.8200000000000003,0,ltmp,16-019,16-019__2016,4
2016,1,LTMP manta tow,4206495,St Crispin Reef (16-019),16-019,CA,2017,2016,2016-09-14,2015-12-02,287,2016-05-01,2017-04-30,9,_,null,0.19884073261590862,0.022154538827140052,0.22099527144304867,0.10533824585422165,0.47023809222379687,0.47023809222379687,9.350248676168697,-9.350248676168697,0.5233461550268159,0.5233461550268159,11.565702558882702,-11.565702558882702,FALSE,FALSE,FALSE,FALSE,5.895,b,NA,bleaching mortality- HC and particularly SC,manta,NA,5.895,145.83328114963933,-16.104125661150878,5.82,0,35,4.74,29,30.55,26.70454794520548,1.7917051267995765,0.28195313,1.020967737481124,25.648189544677734,0.6193076,0,4.21,17.760133342038646,1,v06r00,mean(Jan-Mar NOAA-18 ascending pass),exact_reef_name,Central GBR,model_development,2016,0.26925833368007346,observed_depth_year,2016,1,0.05353952433188459,FALSE,4,-16,145.75,6.1099236703209865,4.878602981567383,0.24175824175824176,53.443772818368494,0,1.8200000000000003,0,manta,16-019,16-019__2016,4
2015,2,LTMP benthic,3752921,Opal Reef (16-025),16-025,CA,2017,2016,2016-09-14,2015-04-29,504,2016-05-01,2017-04-30,9,_,null,0.20039619151906032,0.04357941772188419,0.24397560924094452,0.08375629332167503,0.5820464815884053,0.5820464815884053,11.663989819738529,-11.663989819738529,0.6567021860002435,0.6567021860002435,16.02193159192695,-16.021931591926947,FALSE,FALSE,FALSE,FALSE,5.82,b,NA,"bleaching mortality- HC and particularly SC, COTS removal-2188.  2015/16 summer bleaching, COTS removal-2188",ltmp,Central GBR,5.82,145.8896660287266,-16.22088941687545,5.82,0,35,4.99,29,30.63,26.71553424657534,1.7973379255694195,0.27344412,0.5492910287571603,17.630083084106445,0.58652097,0,4.17,13.109191982687994,1,v06r00,mean(Jan-Mar NOAA-18 ascending pass),exact_reef_name,Central GBR,model_development,2016,0.24670223660435814,observed_depth_year,2015,1,0.049438188654747486,FALSE,4,-16.25,146,6.0603948110951675,5.264625549316406,0.16483516483516483,77.0247173690324,0,1.8200000000000003,0,ltmp,16-025,16-025__2016,3
2015,2,LTMP manta tow,4068506,Opal Reef (16-025),16-025,CA,2017,2016,2016-09-15,2015-03-07,558,2016-05-01,2017-04-30,9,_,null,0.20866431477244923,0.04043176104881045,0.2490960758212597,0.15983020897091535,0.23403189881694922,0.23403189881694922,4.883410580153388,-4.883410580153388,0.358359185531279,0.358359185531279,8.926586685034435,-8.926586685034433,FALSE,FALSE,FALSE,FALSE,5.82,b,NA,"bleaching mortality- HC and particularly SC, COTS removal-2188",manta,NA,5.82,145.8896660287266,-16.22088941687545,5.82,0,35,4.99,29,30.63,26.71553424657534,1.7973379255694195,0.27344412,0.5492910287571603,17.630083084106445,0.58652097,0,4.17,13.109191982687994,1,v06r00,mean(Jan-Mar NOAA-18 ascending pass),exact_reef_name,Central GBR,model_development,2016,0.24670223660435814,observed_depth_year,2015,1,0.051477953153879034,FALSE,1,-16.25,146,6.0603948110951675,5.264625549316406,0.16483516483516483,77.0247173690324,0,1.8200000000000003,0,manta,16-025,16-025__2016,3
2015,2,LTMP benthic,4170717,Low Islands Reef (16-028),16-028,CA,2017,2016,2016-09-06,2015-03-02,554,2016-05-01,2017-04-30,9,_,null,0.21446970125045456,0.0344333552833173,0.24890305653377187,0.30127677866837826,-0.4047521720401507,0,0,8.680707741792371,-0.2104181558232499,0,0,5.237372213460641,TRUE,FALSE,TRUE,FALSE,2.62,NA,NA,NA,ltmp,Central GBR,2.62,145.56444350053593,-16.38615288788258,2.62,0,35,0,35,30.47,26.54605479452055,2.1269075363612866,0.1899918,1.25229897119362,14.234678268432615,0.69398886,0,1.12,9.450745141743363,1,v06r00,mean(Jan-Mar NOAA-18 ascending pass),exact_reef_name,Central GBR,model_development,2016,0,observed_depth_year,2015,1,0,FALSE,3,-16.5,145.5,6.289371580344124,2.3784172534942627,0.7472527472527473,26.65400763146825,0,0,0,ltmp,16-028,16-028__2016,4
2015,2,LTMP benthic,3765535,Green Island Reef (16-049),16-049,CA,2017,2016,2016-12-04,2015-03-08,637,2016-05-01,2017-04-30,9,_,null,0.055087663392395805,0.042018142025102664,0.09710580541749847,0.07942342539114457,-0.44176428078646773,0,0,2.433576199874876,0.18209395360380315,0.18209395360380315,1.7682380026353903,-1.7682380026353903,TRUE,FALSE,TRUE,FALSE,3.95,NA,NA,NA,ltmp,Central GBR,3.95,145.99866219835064,-16.767072839966023,3.67,0,35,4.61,29,30.75,26.588136986301375,1.9966022735560025,0.23353383,1.6346997426209533,8.786516189575195,0.64298815,0,1.5,7.534125191415599,1,v06r00,mean(Jan-Mar NOAA-18 ascending pass),exact_reef_name,Central GBR,model_development,2016,0.01851190292821619,observed_depth_year,2015,1,0.0010197774772622797,FALSE,5,-16.75,146,6.02899934386659,5.155791759490967,0.16483516483516483,38.476277836573935,0,0,0,ltmp,16-049,16-049__2016,1
